"GSM1019138",1
"GSM1019139",2
"GSM1019140",1
"GSM1019141",1
"GSM1019142",2
"GSM1019143",3
"GSM1019144",3
"GSM1019145",3
"GSM1019146",3
"GSM1019147",2
"GSM1019148",2
"GSM1019149",2
"GSM1019150",2
"GSM1019151",2
"GSM1019152",2
"GSM1019153",2
"GSM1019154",1
"GSM1019155",2
"GSM1019156",2
"GSM1019157",2
"GSM1019158",1
"GSM1019159",3
"GSM1019160",1
"GSM1019161",3
"GSM1019162",2
"GSM1019163",3
"GSM1019164",2
"GSM1019165",2
"GSM1019166",3
"GSM1019167",1
"GSM1019169",2
"GSM1019171",2
"GSM1019172",3
"GSM1019174",1
"GSM1019176",1
"GSM1019177",3
"GSM1019179",3
"GSM1019180",1
"GSM1019181",2
"GSM1019183",1
"GSM1019184",1
"GSM1019187",3
"GSM1019189",3
"GSM1019190",2
"GSM1019191",3
"GSM1019192",2
"GSM1019193",2
"GSM1019194",2
"GSM1019195",3
"GSM1019196",2
"GSM1019197",1
"GSM1019198",2
"GSM1019199",2
"GSM1019200",3
"GSM1019202",2
"GSM1019203",2
"GSM1019206",3
"GSM1019207",3
"GSM1019209",1
"GSM1019210",3
"GSM1019211",2
"GSM1019215",3
"GSM1019216",3
"GSM1019217",3
"GSM1019218",2
"GSM1019219",3
"GSM1019220",2
"GSM1019221",3
"GSM1019222",1
"GSM1019223",2
"GSM1019224",3
"GSM1019225",2
"GSM1019226",2
"GSM1019227",3
"GSM1019229",1
"GSM1019230",2
"GSM1019231",2
"GSM1019233",3
"GSM1019234",2
"GSM1019235",1
"GSM1019236",2
"GSM1019238",3
"GSM1019239",3
"GSM1019240",2
"GSM1019241",3
"GSM1019242",1
"GSM1019243",2
"GSM1019244",2
"GSM1019245",1
"GSM1019246",2
"GSM1019247",2
"GSM1019248",2
"GSM1019249",1
"GSM1019250",3
"GSM1019251",2
"GSM1019252",1
"GSM1019253",2
"GSM1019254",2
"GSM1019255",1
"GSM1019256",1
"GSM1019257",1
"GSM1019258",2
"GSM1019259",2
"GSM1019260",2
"GSM1019261",3
"GSM1019262",3
"GSM1019263",1
"GSM1019264",1
"GSM1019265",1
"GSM1019266",1
"GSM1019267",2
"GSM1019268",1
"GSM1019269",1
"GSM1019270",1
"GSM1019271",1
"GSM1019272",1
"GSM1019273",2
"GSM1019274",2
"GSM1019275",2
"GSM1019276",1
"GSM1019277",3
"GSM1019278",1
"GSM1019279",3
"GSM1019280",1
"GSM1019281",2
"GSM1019282",3
"GSM1019283",1
"GSM1019284",1
"GSM1019285",1
"GSM1019286",2
"GSM1019287",2
"GSM1019288",1
"GSM1019289",1
"GSM1019290",1
"GSM1019291",2
"GSM1019292",3
"GSM1019293",1
"GSM1019294",3
"GSM1019296",3
"GSM1019297",1
"GSM1019298",1
"GSM1019299",2
"GSM1019300",3
"GSM1019301",2
"GSM1019303",3
"GSM1019304",2
"GSM1019306",2
"GSM1019307",3
"GSM1019308",1
"GSM1019309",1
"GSM1019310",2
"GSM1019311",1
"GSM1019312",1
"GSM1019316",1
"GSM1019317",2
"GSM1019318",2
"GSM1019319",1
"GSM1019320",3
"GSM1019322",3
"GSM1019323",2
"GSM1019324",1
"GSM1019325",1
"GSM1019327",3
"GSM1019328",1
"GSM1019329",1
"GSM1019330",2
"GSM1019331",3
"GSM1019332",2
"GSM1019333",3
