"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169"
"1",1,0,0,0.00321543408360129,0,0,0.996774193548387,0,0,0,0,0,0,0,0,0,0.996865203761755,0,0,0,0.996677740863787,0,0.996763754045307,0,0,0.996732026143791,0,0,0,0,0,0,0,0.0219435736677116,0.380645161290323,0,0.996794871794872,0.0261437908496732,0,0.00636942675159236,1,0,0,0,0,0,0,0,0.656346749226006,0,0.996753246753247,0,0,0,0,0,0,0,0.0221518987341772,0,0,0.993399339933993,0,0,0,0,0,0.113564668769716,0.883561643835616,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.996774193548387,0,0,0,0,0,0,0.996632996632997,0,0,0,1,0.0033003300330033,0,0,0,0.974025974025974,0,1,0.954248366013072,0,1,0,1,0.996666666666667,1,0.00328947368421053,0.996784565916399,0,0,0,1,0.0066006600660066,0,0,0.992932862190813,0,0,0,0.0197368421052632,0,0,0,0.00337837837837838,1,0.871621621621622,0,0,0,0.996742671009772,0.964285714285714,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0232558139534884,0.996710526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,1,0,0,0.835913312693498,0,0,0,0,0.445121951219512,0.830188679245283,0.427652733118971,0.485623003194888,0.366459627329193,0,0.124610591900312,0,0.67192429022082,0.438095238095238,0.476923076923077,0,0,0,0,0.886075949367089,0,0.885350318471338,0.814696485623003,0,0,0,0.830670926517572,0,0,0,0,0,0,0.996884735202492,0,0,0,0,0.875,0,0.996894409937888,0.00311526479750779,0,0,0,0,0.442307692307692,0,0,0.384868421052632,0.123456790123457,0,0,0,0,0.338815789473684,0,0,0,0.835443037974684,0,0.398713826366559,0,0,0.470967741935484,0,0.832258064516129,0.40453074433657,0,0,0.371875,0.372990353697749,0,0.396825396825397,0,0,0,0,0,0,0,0.306709265175719,0.0276923076923077,0,0.801242236024845,0.813664596273292,0.385350318471338,0,0,0.4,0,0.00316455696202532,0.824074074074074,0,0,0,0.814465408805031,0,0.805280528052805,0,0,0,0,0,0,0.307692307692308,0,0,0,0,0,0.828220858895706,0,0.633540372670807,0,0,0,0,0,0.623052959501558,0,0,0,0,0.025974025974026,0,0,0,0,0.00319488817891374,0,0,0,0,0,0,0.00319488817891374,0,0.821782178217822,0,0.811688311688312,0.104377104377104,0,0,0,0.00302114803625378,0,0,0,0.292763157894737,0,0,0,0,0,0,0,0,0,0,0,0,0.635220125786163,0
"3",0,0,1,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.95398773006135,0.602484472049689,0,0,0.953271028037383,0,0.984326018808777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955128205128205,0,0,0,0,0,0,0,0,0,0.0756578947368421,0,0,0,0,0,0.981481481481482,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.975308641975309,0,0,0,0,0,0,0.0280373831775701,0.97427652733119,0,0,0,0,0,0.974842767295597,0,0,0,0,0,0,0.981072555205047,0,0.00341296928327645,0,0,0.98019801980198,0.958333333333333,0.980582524271845,0,0,0.980582524271845,0,0,0,0,0.990228013029316,0,0,0.977987421383648,0.984472049689441,0,0,0,0,0,0,0,1,0.975535168195719,0,1,0.958199356913183,0,0,0,0.993569131832797,0,0,0,0.990476190476191,1,0,0.980891719745223,0.98159509202454,0,0,0,0
"4",0.00321543408360129,0,0.975,1,0,0,0.00311526479750779,0,0,0,0,0,0,0,0,0,0.003003003003003,0,0,0,0.00327868852459016,0,0.00316455696202532,0,0,0.00318471337579618,0,0,0,0.975077881619938,0,0,0,0.981538461538462,0.606153846153846,0,0.00311526479750779,0.977917981072555,0,0.996884735202492,0.00306748466257669,0,0,0,0,0,0,0,0,0,0.00313479623824451,0,0,0,0,0,0,0,0.981308411214953,0,0,0,0,0,0,0,0,0,0.0921052631578947,0,0,0,0,0,0.996960486322188,0,0,0,0,0.00306748466257669,0,0,0,0,0,0.975232198142415,0,0,0.00315457413249211,0,0,0,0.974921630094044,0,0,0.00319488817891374,0,0,0.974763406940063,0.00318471337579618,1,0,0,0,0,0,0.00308641975308642,0.0454545454545455,0.996763754045307,0.00303030303030303,0,0.00324675324675325,0.00626959247648903,0.00317460317460317,1,0.00311526479750779,0,0,0,0.00307692307692308,0,1,0,0.0102040816326531,0,0,0.996774193548387,0.983974358974359,0.996815286624204,0,0,1,0.00315457413249211,0.00324675324675325,0,0,1,0,0,0.996904024767802,0.996951219512195,0,0,0,0,0,0,0,0.97444089456869,0.996941896024465,0,0.974193548387097,0.980769230769231,0,0,0,0.971698113207547,0,0,0,0.990445859872611,0.975903614457831,0,1,1,0,0,0,0
"5",0,0.835913312693498,0,0,1,0,0,0,0,0.237536656891496,0.9875,0.199376947040498,0.269230769230769,0.169753086419753,0,0.0060790273556231,0,0.501547987616099,0.235649546827795,0.273556231003039,0,0,0,0,0.941358024691358,0,0.950769230769231,1,0,0,0,0.993710691823899,0,0,0,0,0,0,0.807926829268293,0,0,0,0,0.968847352024922,0,0.814024390243902,0,0,0,0,0,0.231707317073171,0,0,0.193650793650794,0,0,0,0,0,0.148867313915858,0,0,0,1,0,0.19496855345912,0,0,0.275641025641026,0,1,0.20440251572327,0,0,0.178461538461538,0.175,0,0.20679012345679,0,0,0,0,0,0,0,0.146031746031746,0.0152905198776758,0,0.996932515337423,1,0.202492211838006,0,0,0.236593059936909,0,0,0.996978851963746,0,0,0,1,0,1,0,0,0,0,0,0,0.463636363636364,0,0,0,0,0,0.99702380952381,0,0.755351681957186,0,0,0,0,0,0.73394495412844,0,0,0,0,0.0158227848101266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0938511326860841,0,0,0,0,0,0,0,0.44408945686901,0,0.003125,0,0,0,0,0,0,0,0,0,0,0.783699059561129,0
"6",0,0,0,0,0,1,0,1,0.358490566037736,0,0,0,0,0,0.141479099678457,0,0,0,0,0,0,0.606896551724138,0,0.355555555555556,0,0,0,0,0.555555555555556,0,0.142857142857143,0,1,0,0,0.933774834437086,0,0,0,0,0,0.351791530944625,0.557324840764331,0,0.563467492260062,0,0.00638977635782748,0.303225806451613,0.331306990881459,0.118971061093248,0,0,0.00630914826498423,0.332225913621262,0,0,0.869426751592357,0.87037037037037,0,0.5,0,0,0.375816993464052,0.36875,0,0.990445859872611,0,0.826086956521739,0,0,0.810725552050473,0,0,0.339805825242718,0,0,0,0.33015873015873,0,0,0.346153846153846,1,1,0.146103896103896,0.563694267515924,0,0,0.00628930817610063,0,0,0,0,0,0.996815286624204,0,0,0.00628930817610063,0,0,0,0,0,0.00617283950617284,0,0.0188679245283019,0.317725752508361,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529,0,0,0.993485342019544,0,0.373801916932907,0,0,0.888888888888889,0,0,0,0.00666666666666667,0.129139072847682,0,0,0,0.00649350649350649,0.978395061728395,0,0,0.0317460317460317,0,0,0.0032258064516129,1,0,0.547692307692308,0,0.00655737704918033,0,0,0,0.00615384615384615,0,0,0,0,0.145214521452145,0,0.630434782608696,1,0.135483870967742,0,0,0.383116883116883,0,0,0.133333333333333,0.367892976588629,0,0.53156146179402
"7",0.996774193548387,0,0,0.00311526479750779,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0149700598802395,0.373088685015291,0,1,0.0186915887850467,0,0.00617283950617284,1,0,0,0,0,0,0,0,0.674698795180723,0,1,0,0,0,0,0,0,0,0.0186335403726708,0,0,0.996923076923077,0,0,0,0,0,0.126506024096386,0.914754098360656,0,0,0,0,0,0,0,0,0,0,0.996923076923077,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.996794871794872,0.0031055900621118,0,0,0,0.975683890577508,0,0.996951219512195,0.957317073170732,0,1,0,1,0.993506493506494,0.996884735202492,0.00314465408805031,0.993690851735016,0,0,0,0.996932515337423,0.00626959247648903,0,0,0.990066225165563,0,0,0,0.00946372239747634,0,0,0,0.00313479623824451,0.996865203761755,0.891025641025641,0,0,0,1,0.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0185185185185185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",0,0,0,0,0,1,0,1,0.347826086956522,0,0,0,0,0,0.144200626959248,0,0,0,0,0,0,0.56271186440678,0,0.367283950617284,0,0,0,0,0.523076923076923,0,0.149068322981366,0,1,0,0,0.93046357615894,0,0,0,0,0,0.365695792880259,0.548895899053628,0,0.537993920972644,0,0.00303951367781155,0.30188679245283,0.334319526627219,0.129518072289157,0,0,0.0031055900621118,0.316129032258064,0,0,0.858934169278997,0.861963190184049,0,0.468944099378882,0,0,0.406940063091483,0.382978723404255,0,0.984472049689441,0,0.804281345565749,0,0,0.796875,0,0,0.355555555555556,0,0,0,0.347962382445141,0,0,0.30503144654088,1,1,0.162576687116564,0.55205047318612,0,0,0.00307692307692308,0,0,0,0,0,0.993464052287582,0,0,0.00303030303030303,0,0,0,0,0,0.00306748466257669,0,0.0151975683890578,0.295819935691318,0,0,0,0,0,0,0,0,0,0,0,0.131736526946108,0,0,0.98705501618123,0,0.388888888888889,0,0,0.889240506329114,0,0,0,0.00320512820512821,0.128617363344051,0,0,0,0.00318471337579618,0.970149253731343,0,0,0.0277777777777778,0,0,0.00318471337579618,1,0,0.559880239520958,0,0.00313479623824451,0,0,0,0.0029673590504451,0,0,0,0,0.148387096774194,0,0.605341246290801,1,0.136942675159236,0,0,0.401253918495298,0,0,0.144230769230769,0.357827476038339,0,0.522012578616352
"9",0,0,0,0,0,0.358490566037736,0,0.347826086956522,1,0.0117302052785924,0,0.0495356037151703,0,0.0699088145896656,0.832298136645963,0.316923076923077,0,0,0.0121951219512195,0,0,0.823529411764706,0,0.00304878048780488,0,0,0,0,0.834890965732087,0,0.838905775075988,0,0.389408099688474,0,0,0.253205128205128,0,0,0,0,0,0.00318471337579618,0.825,0,0.827794561933535,0,0.46969696969697,0.981132075471698,0.0803571428571429,0.820121951219512,0,0.0425531914893617,0.662721893491124,1,0.054140127388535,0.414414414414414,0.498442367601246,0.510510510510511,0,0.865443425076453,0.144654088050314,0,0.00318471337579618,0,0,0.366153846153846,0.0560747663551402,0.178885630498534,0,0,0.141104294478528,0,0.0402476780185759,0,0,0.0674846625766871,0.0833333333333333,0.00306748466257669,0.0638297872340425,0,1,0.349544072948328,0.318318318318318,0.847761194029851,0.789968652037618,0,0.0274390243902439,0.423312883435583,0,0,0,0.0188087774294671,0,0.330188679245283,0.0186915887850467,0,0.391975308641975,0,0,0,0,0,0.524390243902439,0,0.00306748466257669,1,0,0,0,0,0,0,0,0,0,0,0,0.72700296735905,0,0,0.340836012861736,0,0,0,0,0.227272727272727,0,0,0,0.371875,0.776729559748428,0,0,0.10223642172524,0.521739130434783,0.404761904761905,0,0,0,0,0,0.403125,0.360606060606061,0,0.814159292035398,0,0.29559748427673,0,0,0,0.418338108882521,0,0,0,0,0.841423948220065,0,0.777448071216617,0.28125,0.766773162939297,0,0,0.003125,0,0,0.727272727272727,0.990712074303406,0,0.813664596273292
"10",0,0.445121951219512,0,0,0.237536656891496,0,0,0,0.0117302052785924,1,0.244712990936556,0.970414201183432,0.988023952095808,0.94047619047619,0.189759036144578,0.693693693693694,0,0.796352583586626,1,0.973913043478261,0,0,0,0,0.305389221556886,0,0.288690476190476,0.226586102719033,0,0,0.198813056379822,0.237237237237237,0,0,0,0,0,0,0.469208211143695,0,0,0,0,0.272455089820359,0,0.442477876106195,0.521865889212828,0.0403726708074534,0,0.209912536443149,0,0.961538461538462,0.346041055718475,0.0125,0.963855421686747,0.595307917888563,0,0,0,0.012012012012012,0.872670807453416,0,0,0,0.228658536585366,0,0.966463414634146,0,0,0.987951807228916,0,0.229102167182663,0.975975975975976,0,0,0.947058823529412,0.929411764705882,0,0.947214076246334,0,0.0208333333333333,0,0,0.178041543026706,0,0,0.970414201183432,0.561046511627907,0,0.20414201183432,0.227138643067847,0.981873111782477,0,0,0.99390243902439,0,0.592814371257485,0.238095238095238,0,0,0,0.224852071005917,0.467261904761905,0.211009174311927,0,0.00934579439252336,0,0,0,0,0.762611275964392,0,0,0,0,0,0.238372093023256,0.30028328611898,0.447058823529412,0,0,0,0,0,0.479041916167665,0,0,0,0,0.624615384615385,0.224615384615385,0,0,0.00928792569659443,0.475609756097561,0,0,0,0,0,0,0.574923547400612,0,0.220125786163522,0,0.230061349693252,0.682539682539683,0,0,0,0.567796610169492,0,0,0,0.778125,0.191358024691358,0,0,0,0.24773413897281,0,0,0,0,0,0.3,0,0.4,0
