"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169"
"1",1,0,0,0.00321543408360129,0,0,0.964516129032258,0,0,0,0,0,0,0,0,0,0.978056426332288,0,0,0,0.98671096345515,0,0.980582524271845,0,0,0.986928104575163,0,0,0,0,0,0,0,0.0376175548589342,0.37741935483871,0,0.967948717948718,0.0457516339869281,0,0.00955414012738853,0.986885245901639,0,0,0,0,0,0,0,0.606811145510836,0,0.983766233766234,0,0,0,0,0,0,0,0.0443037974683544,0,0,0.957095709570957,0,0,0,0,0,0.0757097791798107,0.832191780821918,0,0,0,0,0,0,0,0,0,0,0.99672131147541,0,0,0,0,0,0,0,0,0.980645161290323,0,0,0,0,0,0,0.976430976430976,0,0,0,1,0.0033003300330033,0,0,0,0.941558441558442,0,1,0.879084967320261,0,0.993589743589744,0,0.983498349834984,0.98,1,0.00328947368421053,0.980707395498392,0,0,0,0.996835443037975,0.0033003300330033,0,0,0.985865724381625,0,0,0,0.0361842105263158,0,0,0,0.00337837837837838,1,0.875,0,0,0,0.96742671009772,0.935064935064935,0,0,0,0,0,0,0,0,0.980327868852459,0,0,0,0,0.0465116279069767,0.983552631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,1,0,0,0.578947368421053,0,0,0,0,0.51219512195122,0.594339622641509,0.543408360128617,0.530351437699681,0.440993788819876,0,0.286604361370716,0,0.735015772870662,0.511111111111111,0.535384615384615,0,0,0,0,0.740506329113924,0,0.684713375796178,0.549520766773163,0,0,0,0.587859424920128,0,0,0,0,0,0,0.962616822429907,0,0,0,0,0.692307692307692,0,0.96583850931677,0.00934579439252336,0,0,0,0,0.519230769230769,0.00315457413249211,0,0.483552631578947,0.311728395061728,0,0,0,0,0.483552631578947,0,0,0,0.566455696202532,0,0.504823151125402,0,0,0.52258064516129,0,0.593548387096774,0.495145631067961,0,0,0.478125,0.495176848874598,0,0.498412698412698,0,0,0,0,0,0,0,0.335463258785943,0.0184615384615385,0,0.53416149068323,0.559006211180124,0.375796178343949,0,0,0.387301587301587,0,0.00316455696202532,0.561728395061728,0,0,0,0.537735849056604,0.00313479623824451,0.551155115511551,0,0,0,0,0,0,0.104615384615385,0,0,0,0,0,0.567484662576687,0,0.400621118012422,0,0,0,0,0,0.401869158878505,0,0,0,0,0.012987012987013,0,0,0,0,0.00638977635782748,0,0,0,0,0,0,0.00638977635782748,0,0.544554455445545,0,0.561688311688312,0.0505050505050505,0,0,0,0.00604229607250755,0,0,0,0.0986842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0.418238993710692,0
"3",0,0,1,0.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996774193548387,0,0,0,0.788343558282209,0.490683229813665,0,0,0.791277258566978,0,0.84012539184953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782051282051282,0,0,0,0,0,0,0,0,0,0.0690789473684211,0,0,0,0,0,0.854938271604938,0,0,0,0,0.0031055900621118,0,0,0,0,0,0.996894409937888,0,0,0,0,0,0,0.996815286624204,0,0,0,0,0,1,0,0.830246913580247,0,0,0,0,0,0,0.0218068535825545,0.842443729903537,0,0,0,0,0,0.805031446540881,0,0,0,0,0,0,0.83596214511041,0,0.00341296928327645,0,0,0.834983498349835,0.778846153846154,0.828478964401295,0,0,0.831715210355987,0,0,0,0,0.856677524429967,0,0,0.833333333333333,0.847826086956522,0,0,0,0,0,0,0,1,0.834862385321101,0,0.996742671009772,0.778135048231511,0,0,0,0.987138263665595,0,0,0,0.914285714285714,0.99685534591195,0,0.853503184713376,0.849693251533742,0,0,0,0
"4",0.00321543408360129,0,0.825,1,0,0,0.00311526479750779,0,0,0,0,0,0,0,0,0,0.003003003003003,0,0,0,0.00327868852459016,0,0.00316455696202532,0,0,0.00318471337579618,0,0,0,0.831775700934579,0,0,0,0.96,0.615384615384615,0,0.00311526479750779,0.952681388012618,0,0.990654205607477,0.00306748466257669,0,0,0,0,0,0,0,0,0,0.00313479623824451,0,0,0,0,0,0,0,0.953271028037383,0,0,0,0,0,0,0,0,0,0.144736842105263,0,0,0,0,0,0.996960486322188,0,0,0,0,0.00306748466257669,0,0,0,0,0,0.829721362229102,0,0,0.00315457413249211,0,0,0,0.815047021943574,0,0,0.00319488817891374,0,0,0.807570977917981,0.00318471337579618,1,0,0,0,0,0,0.00308641975308642,0.127272727272727,0.996763754045307,0.00303030303030303,0,0.00324675324675325,0.0313479623824451,0.00317460317460317,1,0.00934579439252336,0,0,0,0.00307692307692308,0,1,0,0.0272108843537415,0,0,0.996774193548387,0.96474358974359,0.996815286624204,0,0,0.996865203761755,0.00315457413249211,0.00324675324675325,0,0,1,0,0,0.996904024767802,0.996951219512195,0,0,0,0,0,0,0,0.827476038338658,0.996941896024465,0,0.809677419354839,0.955128205128205,0,0,0,0.811320754716981,0,0,0,0.93312101910828,0.813253012048193,0,0.996825396825397,1,0,0,0,0
"5",0,0.578947368421053,0,0,1,0,0,0,0,0.0469208211143695,0.965625,0.0404984423676012,0.0480769230769231,0.0401234567901235,0,0.00303951367781155,0,0.284829721362229,0.0483383685800604,0.0638297872340425,0,0,0,0,0.827160493827161,0,0.898461538461538,0.990506329113924,0,0,0,0.99685534591195,0,0,0,0,0,0,0.548780487804878,0,0,0,0,0.903426791277259,0,0.573170731707317,0,0,0,0,0,0.0670731707317073,0,0,0.0444444444444444,0,0,0,0,0,0.0485436893203883,0,0,0,0.993690851735016,0,0.050314465408805,0,0,0.0544871794871795,0,1,0.0408805031446541,0,0,0.04,0.04375,0,0.0462962962962963,0,0,0,0,0,0,0,0.0317460317460317,0.00917431192660551,0,0.99079754601227,0.97239263803681,0.0311526479750779,0,0,0.0504731861198738,0,0,0.987915407854985,0,0,0,0.990654205607477,0,0.996753246753247,0,0,0,0,0,0,0.460606060606061,0,0,0,0,0,0.985119047619048,0,0.724770642201835,0,0,0,0,0,0.678899082568807,0,0,0,0,0.00632911392405063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983660130718954,0,0.996835443037975,0.0258899676375405,0,0,0,0,0,0,0,0.476038338658147,0,0.009375,0,0,0,0,0,0,0,0,0,0,0.746081504702194,0
"6",0,0,0,0,0,1,0,1,0.0345911949685535,0,0,0,0,0,0.00643086816720257,0,0,0,0,0,0,0.582758620689655,0,0.0888888888888889,0,0,0,0,0.513071895424837,0,0.00649350649350649,0,1,0,0,0.986754966887417,0,0,0,0,0,0.0553745928338762,0.544585987261146,0,0.557275541795666,0,0.00319488817891374,0.0290322580645161,0.361702127659574,0.00321543408360129,0,0,0.00315457413249211,0.0398671096345515,0,0,0.764331210191083,0.79320987654321,0,0.375796178343949,0,0,0.0751633986928105,0.084375,0,0.949044585987261,0,0.885093167701863,0,0,0.870662460567823,0,0,0.0485436893203883,0,0,0,0.0666666666666667,0,0,0.032051282051282,1,0.996865203761755,0.0487012987012987,0.308917197452229,0,0,0.00314465408805031,0,0,0,0,0,0.987261146496815,0,0,0.00314465408805031,0,0,0,0,0,0.00308641975308642,0,0.0157232704402516,0.0334448160535117,0,0,0,0,0,0,0,0,0,0,0,0.00619195046439629,0,0,0.98371335504886,0,0.0926517571884984,0,0,0.911764705882353,0,0,0,0.00333333333333333,0.0397350993377483,0,0,0,0.00324675324675325,0.95679012345679,0,0,0.0507936507936508,0,0,0.0032258064516129,1,0,0.350769230769231,0,0.00327868852459016,0,0,0,0.00307692307692308,0,0,0,0,0.0495049504950495,0,0.593167701863354,1,0.0516129032258065,0,0,0.0941558441558442,0,0,0.00666666666666667,0.0535117056856187,0,0.312292358803987
"7",0.964516129032258,0,0,0.00311526479750779,0,0,1,0,0,0,0,0,0,0,0,0,0.984894259818731,0,0,0,0.984025559105431,0,0.990415335463259,0.00923076923076923,0,0.984177215189873,0,0,0,0,0,0,0,0.0149700598802395,0.339449541284404,0,1,0.0155763239875389,0,0.00617283950617284,0.987616099071207,0,0,0,0,0,0,0,0.650602409638554,0,0.987538940809969,0,0,0,0,0,0,0,0.015527950310559,0,0,0.993846153846154,0,0,0,0,0,0.11144578313253,0.829508196721311,0,0.0153846153846154,0,0,0.00623052959501558,0,0,0,0.00940438871473354,0,0.96,0,0,0,0,0,0,0,0,0.990566037735849,0,0,0,0,0.00636942675159236,0,0.990353697749196,0,0,0,0.96474358974359,0.0031055900621118,0,0,0,0.972644376899696,0,0.966463414634146,0.850609756097561,0,0.978193146417445,0,0.99016393442623,0.944805194805195,0.965732087227414,0.00314465408805031,0.968454258675079,0,0,0,0.969325153374233,0.00940438871473354,0,0.00911854103343465,0.943708609271523,0,0,0,0.00630914826498423,0,0,0,0.00313479623824451,0.968652037617555,0.852564102564103,0,0,0,0.996913580246914,0.929230769230769,0,0,0,0,0,0,0,0,0.983922829581994,0,0,0,0,0.0154320987654321,0.996835443037975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",0,0,0,0,0,1,0,1,0.046583850931677,0,0,0,0,0,0.0125391849529781,0,0,0,0,0,0,0.542372881355932,0,0.101851851851852,0,0,0,0,0.461538461538462,0,0.0186335403726708,0,1,0,0,0.973509933774834,0,0,0,0,0,0.0647249190938511,0.523659305993691,0,0.516717325227964,0,0.00303951367781155,0.0377358490566038,0.357988165680473,0.0150602409638554,0,0,0.0031055900621118,0.0483870967741935,0,0,0.758620689655172,0.773006134969325,0,0.350931677018634,0,0,0.0851735015772871,0.088145896656535,0,0.953416149068323,0,0.871559633027523,0,0,0.865625,0,0,0.0444444444444444,0,0,0,0.0752351097178683,0,0,0.0377358490566038,1,0.996951219512195,0.0613496932515337,0.299684542586751,0,0,0.00307692307692308,0,0,0,0,0,0.977124183006536,0,0,0.00303030303030303,0,0,0,0,0,0.00306748466257669,0,0.00911854103343465,0.0321543408360129,0,0,0,0,0,0,0,0,0,0,0,0.0179640718562874,0,0,0.97411003236246,0,0.101851851851852,0,0,0.905063291139241,0,0,0,0.00320512820512821,0.0385852090032154,0,0,0,0.00318471337579618,0.946268656716418,0,0,0.0462962962962963,0,0,0.00318471337579618,1,0,0.353293413173653,0,0.00313479623824451,0,0,0,0.0029673590504451,0,0,0,0,0.0612903225806452,0,0.545994065281899,1,0.0636942675159236,0,0,0.0940438871473354,0,0,0.016025641025641,0.0702875399361022,0,0.29874213836478
"9",0,0,0,0,0,0.0345911949685535,0,0.046583850931677,1,0.00586510263929619,0,0.00928792569659443,0,0.0151975683890578,0.984472049689441,0.243076923076923,0,0,0.00609756097560976,0,0,0.5,0,0,0,0,0,0,0.585669781931464,0,0.963525835866261,0,0.0529595015576324,0,0,0.0448717948717949,0,0,0,0,0,0,0.515625,0,0.516616314199396,0,0.560606060606061,0.99685534591195,0.0148809523809524,0.972560975609756,0,0.00911854103343465,0.890532544378698,1,0.0127388535031847,0.375375375375375,0.277258566978193,0.258258258258258,0,0.681957186544342,0.10062893081761,0,0,0,0,0.104615384615385,0.00934579439252336,0.0293255131964809,0,0,0.0214723926380368,0,0.0123839009287926,0,0,0.0276073619631902,0.00925925925925926,0,0.0121580547112462,0,1,0.0425531914893617,0.0540540540540541,0.925373134328358,0.739811912225705,0,0.0213414634146341,0.460122699386503,0,0,0,0.0344827586206897,0,0.0345911949685535,0.0249221183800623,0,0.441358024691358,0,0,0,0,0,0.679878048780488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.824925816023739,0,0,0.0482315112540193,0,0,0,0,0.025974025974026,0,0,0,0.425,0.880503144654088,0,0,0.118210862619808,0.686335403726708,0.107142857142857,0,0,0,0,0,0.45625,0.0484848484848485,0,0.707964601769911,0,0.367924528301887,0,0,0,0.452722063037249,0,0,0,0,0.938511326860841,0,0.486646884272997,0.034375,0.862619808306709,0,0,0,0,0,0.766233766233766,0.993808049535604,0,0.742236024844721
"10",0,0.51219512195122,0,0,0.0469208211143695,0,0,0,0.00586510263929619,1,0.0755287009063444,0.997041420118343,0.994011976047904,0.973214285714286,0.0301204819277108,0.753753753753754,0,0.796352583586626,1,0.979710144927536,0,0,0,0,0.212574850299401,0,0.145833333333333,0.0332326283987915,0,0,0.0356083086053412,0.045045045045045,0,0,0,0,0,0,0.510263929618768,0,0,0,0,0.137724550898204,0,0.486725663716814,0.428571428571429,0.0124223602484472,0,0.0291545189504373,0,0.973372781065089,0.105571847507331,0.00625,0.993975903614458,0.627565982404692,0,0,0,0.00600600600600601,0.916149068322981,0,0,0,0.0335365853658537,0,0.996951219512195,0,0,0.993975903614458,0,0.0402476780185759,0.993993993993994,0,0,0.979411764705882,0.997058823529412,0,0.994134897360704,0,0.00595238095238095,0,0,0.0237388724035608,0,0,0.937869822485207,0.497093023255814,0,0.0325443786982249,0.0530973451327434,0.921450151057402,0,0,0.929878048780488,0,0.529940119760479,0.0416666666666667,0,0,0,0.0325443786982249,0.306547619047619,0.036697247706422,0,0.00311526479750779,0,0,0,0,0.534124629080119,0,0,0,0,0,0.0436046511627907,0.172804532577904,0.297058823529412,0,0,0,0,0,0.326347305389222,0,0,0,0,0.544615384615385,0.0953846153846154,0,0,0.00619195046439629,0.314024390243902,0,0,0,0,0,0,0.510703363914373,0,0.0440251572327044,0,0.0398773006134969,0.584126984126984,0,0,0,0.528248587570621,0,0,0,0.53125,0.0246913580246914,0,0,0,0.105740181268882,0,0,0,0,0,0.228125,0,0.257575757575758,0
