"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126"
"1",1,0.193333333333333,0.99025974025974,0,0.141955835962145,0,0,0,0.15987460815047,0.133333333333333,0.147540983606557,0,0,0.142405063291139,0.115151515151515,0,0.914201183431953,0.191419141914191,0,0,0,0.179738562091503,0,0,1,0.96583850931677,0.996732026143791,0.184466019417476,0,0,0.178913738019169,0,0.120253164556962,0.0521472392638037,0,0,0,0.155339805825243,0.190031152647975,0,0,0.108626198083067,0.175324675324675,0,0,0.182389937106918,0,1,0,0.170418006430868,0,0,0,0.0849056603773585,0,0,0,0.163009404388715,0,0,0.134426229508197,0,0,0.171428571428571,0.190322580645161,0.182119205298013,0,0,0,0.16875,0.44794952681388,0,0,0,0.169230769230769,0,1,0.962732919254658,0.0504731861198738,0.120915032679739,0.175,1,0,0.0838709677419355,0.0408805031446541,0,0.941176470588235,0.186440677966102,0.18125,0.104294478527607,0.177993527508091,0,0,0,0.356913183279743,0,0,0.369426751592357,0.966555183946488,0,0.153374233128834,0,0,0.968847352024922,1,1,0.171974522292994,0.192307692307692,0,0,0.04,0.115264797507788,0,0,0,0.173913043478261,0.307936507936508,0,0.170886075949367,0.180124223602484,0.180124223602484,0,0.107361963190184,1,0.848101265822785,0.952830188679245
"2",0.193333333333333,1,0.262626262626263,0,0.939102564102564,0,0,0,1,0.928571428571429,1,0,0,0.953488372093023,0.911392405063291,0,0.114551083591331,1,0,0,0,1,0,0,0.235294117647059,0.170418006430868,0.224832214765101,1,0.00666666666666667,0,1,0,0,0.814696485623003,0,0,0,1,0.993589743589744,0.00664451827242525,0,0,1,0,0.00664451827242525,1,0,0.23,0,1,0,0,0,0.884488448844885,0,0,0,1,0,0,0.943521594684385,0,0,1,0.996732026143791,1,0,0,0,1,0,0,0,0.0264900662251656,1,0,0.169435215946844,0.167202572347267,0.82258064516129,0,1,0.249122807017544,0,0.0132890365448505,0.568561872909699,0.0066006600660066,0.135761589403974,1,0.993485342019544,0,1,0,0,0,0,0,0,0,0.185810810810811,0,0.957516339869281,0,0,0.17741935483871,0.241042345276873,0.220820189274448,1,0.984177215189873,0,0,0.561514195583596,0.891803278688525,0.00649350649350649,0.00673400673400673,0.0942760942760943,0.996784565916399,0,0,1,1,0.996710526315789,0,0,0.216828478964401,0.396666666666667,0.153846153846154
"3",0.99025974025974,0.262626262626263,1,0,0.178913738019169,0,0,0,0.228758169934641,0.16504854368932,0.223728813559322,0,0,0.185667752442997,0.142414860681115,0,0.896024464831804,0.245847176079734,0,0,0,0.252459016393443,0,0,0.993421052631579,0.943217665615142,0.993355481727575,0.235483870967742,0,0,0.257234726688103,0,0.121405750798722,0.0673076923076923,0,0,0,0.208609271523179,0.244299674267101,0,0,0.108974358974359,0.233898305084746,0,0,0.235483870967742,0,0.990066225165563,0,0.231270358306189,0,0,0,0.0980392156862745,0,0,0,0.231511254019293,0,0,0.17056856187291,0,0,0.239482200647249,0.253333333333333,0.251655629139073,0,0,0,0.232484076433121,0.393081761006289,0,0,0,0.234920634920635,0,0.990353697749196,0.949843260188088,0.067741935483871,0.114478114478114,0.221864951768489,0.993150684931507,0,0.079734219269103,0.0463576158940397,0,0.920382165605096,0.23972602739726,0.253246753246753,0.109717868338558,0.22742474916388,0,0,0,0.325657894736842,0,0,0.343042071197411,0.946843853820598,0,0.207006369426752,0,0,0.968152866242038,0.993548387096774,0.990825688073395,0.225589225589226,0.273584905660377,0,0,0.0498442367601246,0.141479099678457,0,0,0,0.228571428571429,0.267558528428094,0,0.244372990353698,0.226837060702875,0.251592356687898,0,0.105919003115265,0.996763754045307,0.858552631578947,0.937293729372937
"4",0,0,0,1,0,0.896321070234114,0.694968553459119,0.345637583892617,0,0,0,0.740384615384615,0.929530201342282,0,0,0.904458598726115,0,0,0.933753943217666,0.403225806451613,0.312714776632302,0,0.380191693290735,0.63125,0,0,0,0,0.325581395348837,0.602649006622517,0,0.726351351351351,0.251592356687898,0.0684039087947883,0.932475884244373,0.915254237288136,0.966777408637874,0,0,0.378289473684211,0.408227848101266,0.258278145695364,0,0.361563517915309,0.336666666666667,0,0.761290322580645,0,0.894736842105263,0,0.73015873015873,0.389438943894389,0.963576158940397,0.0390879478827362,0.720394736842105,0.345890410958904,0.931818181818182,0,0.956228956228956,0.407766990291262,0,0.742372881355932,0.900332225913621,0,0,0,0.335504885993485,0.917491749174917,0.963934426229508,0,0.0256410256410256,0.380327868852459,0.919614147909968,0.334448160535117,0,0.63961038961039,0,0,0.0605095541401274,0.245161290322581,0,0,0.720930232558139,0.233766233766234,0.324232081911263,0.365131578947368,0,0,0,0.241379310344828,0,0.620915032679739,0.92358803986711,0.631399317406143,0.0364238410596026,0.695081967213115,0.922077922077922,0.0321543408360129,0,0.690789473684211,0,0.725,0.905228758169935,0,0,0,0,0,0.721518987341772,0.91358024691358,0.311320754716981,0.00657894736842105,0.365695792880259,0.317725752508361,0.282312925170068,0,0.0827814569536424,0.353535353535354,0,0,0,0.93312101910828,0.255591054313099,0,0,0
"5",0.141955835962145,0.939102564102564,0.178913738019169,0,1,0,0,0,0.922118380062305,1,0.942122186495177,0,0,0.996825396825397,0.981762917933131,0,0.0532544378698225,0.928104575163399,0,0,0.0668896321070234,0.929032258064516,0,0,0.154574132492114,0.0975609756097561,0.145161290322581,0.933753943217666,0.0721311475409836,0,0.928125,0,0,0.90273556231003,0,0.0033112582781457,0,0.938110749185668,0.931888544891641,0.0727848101265823,0,0,0.924050632911392,0,0.0879478827361563,0.923547400611621,0.00307692307692308,0.165079365079365,0,0.941176470588235,0,0,0,0.959501557632399,0.00316455696202532,0,0,0.941896024464832,0,0,0.996753246753247,0.00323624595469256,0.00325732899022801,0.920634920634921,0.925233644859813,0.930693069306931,0.0564263322884013,0,0.00314465408805031,0.926153846153846,0,0,0.00920245398773006,0.0316455696202532,0.934375,0,0.129746835443038,0.0925925925925926,0.91304347826087,0,0.927672955974843,0.179401993355482,0,0.0257234726688103,0.636363636363636,0.0880503144654088,0.0660377358490566,0.935374149659864,0.922118380062305,0,0.935691318327974,0,0,0,0,0,0,0,0.105263157894737,0,0.972136222910217,0,0,0.104938271604938,0.162079510703364,0.148148148148148,0.936102236421725,0.898461538461538,0.00602409638554217,0,0.636363636363636,0.966153846153846,0.0892307692307692,0.0548387096774194,0.14968152866242,0.932098765432099,0,0.0788643533123028,0.927215189873418,0.937694704049844,0.920886075949367,0.0247678018575851,0,0.150470219435737,0.298412698412698,0.084375
"6",0,0,0,0.896321070234114,0,1,0.60952380952381,0.277777777777778,0,0,0,0.642172523961661,0.96742671009772,0,0,1,0,0,0.983974358974359,0.308176100628931,0.419463087248322,0,0.304075235109718,0.540372670807453,0,0,0,0,0.401993355481728,0.50974025974026,0,0.614886731391586,0.178125,0.0709876543209877,0.987460815047022,0.814569536423841,0.95253164556962,0,0,0.490445859872611,0.316614420062696,0.18125,0,0.307210031347962,0.427652733118971,0,0.876190476190476,0,0.990353697749196,0,0.629746835443038,0.303225806451613,0.943894389438944,0.0347003154574132,0.608832807570978,0.297029702970297,0.971786833855799,0,0.966996699669967,0.299674267100977,0,0.854368932038835,0.990066225165563,0,0,0,0.439490445859873,1,0.94551282051282,0,0,0.284375,0.813114754098361,0.269230769230769,0,0.534591194968553,0,0,0.0773993808049536,0.161812297734628,0,0,0.627388535031847,0.161290322580645,0.318032786885246,0.449367088607595,0,0,0,0.178125,0,0.525974025974026,0.971698113207547,0.548701298701299,0,0.592833876221498,1,0,0,0.611650485436893,0,0.622222222222222,0.996794871794872,0,0,0,0,0,0.842592592592593,1,0.325,0.0188087774294671,0.44375,0.404458598726115,0.355048859934853,0,0.0361842105263158,0.436065573770492,0,0,0,0.931034482758621,0.179878048780488,0,0,0
"7",0,0,0,0.694968553459119,0,0.60952380952381,1,0.662379421221865,0,0,0,0.990625,0.655948553054662,0,0,0.586750788643533,0,0,0.625,0.73374613003096,0.0792079207920792,0,0.693498452012384,0.929878048780488,0,0,0,0,0.0876623376623377,0.913461538461538,0,1,0.561349693251534,0.0462962962962963,0.648484848484848,0.774509803921569,0.7491961414791,0,0,0.0952380952380952,0.719512195121951,0.55625,0,0.682389937106918,0.090032154340836,0,0.453125,0,0.575949367088608,0,0.99388379204893,0.727564102564103,0.670967741935484,0.036697247706422,0.990445859872611,0.688524590163934,0.6375,0,0.660130718954248,0.726415094339623,0,0.453968253968254,0.563517915309446,0,0,0,0.0786163522012579,0.614420062695925,0.684713375796178,0,0.258566978193146,0.70125786163522,0.7601246105919,0.641744548286604,0,0.927672955974843,0,0,0.0566037735849057,0.556962025316456,0,0,1,0.542857142857143,0.0536277602523659,0.0791139240506329,0,0,0,0.577639751552795,0,0.933962264150943,0.640378548895899,0.925566343042071,0.320634920634921,0.993690851735016,0.599369085173502,0.336448598130841,0,0.99025974025974,0,1,0.59748427672956,0,0,0,0,0,0.435045317220544,0.604790419161677,0.0591715976331361,0,0.0833333333333333,0.0862619808306709,0,0,0.387096774193548,0.10223642172524,0,0,0,0.646875,0.565349544072948,0,0,0
"8",0,0,0,0.345637583892617,0,0.277777777777778,0.662379421221865,1,0,0,0,0.621794871794872,0.343434343434343,0,0,0.267741935483871,0.109792284866469,0,0.316831683168317,0.974193548387097,0,0,1,0.778481012658228,0,0.0599369085173502,0,0,0,0.786885245901639,0,0.644067796610169,0.915360501567398,0,0.317307692307692,0.435810810810811,0.323529411764706,0,0,0,0.971428571428571,0.92604501607717,0,1,0,0,0.124203821656051,0,0.256493506493506,0,0.646687697160883,0.971153846153846,0.342281879194631,0,0.641196013289037,1,0.297734627831715,0,0.314754098360656,0.969594594594595,0,0.121710526315789,0.266891891891892,0,0,0,0,0.300653594771242,0.335483870967742,0,0.60702875399361,0.970394736842105,0.39171974522293,0.974025974025974,0,0.774193548387097,0,0.0506329113924051,0,0.927152317880795,0,0,0.672131147540984,0.928338762214984,0,0,0.0786885245901639,0,0,0.926751592356688,0,0.763157894736842,0.31629392971246,0.772108843537415,0.683333333333333,0.687707641196013,0.26578073089701,0.662420382165605,0.0505050505050505,0.662207357859532,0,0.631746031746032,0.280130293159609,0.0523076923076923,0,0,0,0,0.10410094637224,0.279874213836478,0,0,0,0,0,0,0.741830065359477,0,0,0,0,0.335483870967742,0.919254658385093,0,0,0.0716612377850163
"9",0.15987460815047,1,0.228758169934641,0,0.922118380062305,0,0,0,1,0.9125,1,0,0,0.936908517350158,0.901197604790419,0,0.113372093023256,1,0,0,0,1,0,0,0.214511041009464,0.166666666666667,0.198717948717949,1,0.0099009900990099,0,1,0,0,0.81570996978852,0,0,0,1,0.993865030674847,0.00943396226415094,0,0,1,0,0.00934579439252336,1,0,0.21405750798722,0,1,0,0,0,0.882352941176471,0,0,0,1,0,0,0.926984126984127,0,0,1,0.996884735202492,1,0.00315457413249211,0,0,0.99685534591195,0,0,0,0.0255591054313099,1,0,0.153354632587859,0.145015105740181,0.837349397590361,0,1,0.226229508196721,0,0.0159744408945687,0.574603174603175,0.00636942675159236,0.123809523809524,1,0.99375,0,1,0,0,0,0,0,0,0,0.177993527508091,0,0.951367781155015,0,0,0.167682926829268,0.212962962962963,0.189024390243902,1,0.981651376146789,0,0,0.561933534743202,0.880503144654088,0.00917431192660551,0.00946372239747634,0.0852459016393443,0.993920972644377,0,0,1,1,0.993670886075949,0,0,0.189274447949527,0.386792452830189,0.13719512195122
"10",0.133333333333333,0.928571428571429,0.16504854368932,0,1,0,0,0,0.9125,1,0.922330097087379,0,0,0.993464052287582,0.984615384615385,0,0.0501474926253687,0.921311475409836,0,0,0.0776699029126214,0.922829581993569,0,0,0.160377358490566,0.0939393939393939,0.140575079872204,0.918495297805643,0.0938511326860841,0,0.916149068322981,0,0,0.912121212121212,0,0.00327868852459016,0,0.927444794952681,0.930817610062893,0.0854430379746835,0,0,0.919093851132686,0,0.105095541401274,0.907975460122699,0,0.1625,0,0.932307692307692,0,0,0,0.968652037617555,0.00319488817891374,0,0,0.935779816513762,0,0,0.996784565916399,0.00320512820512821,0.00641025641025641,0.910493827160494,0.907348242811502,0.915857605177994,0.0702875399361022,0,0.00311526479750779,0.920245398773006,0,0,0.0125786163522013,0.0289389067524116,0.923076923076923,0,0.117834394904459,0.0940438871473354,0.914634146341463,0,0.911111111111111,0.165562913907285,0,0.0186915887850467,0.650485436893204,0.103448275862069,0.0480769230769231,0.926174496644295,0.906832298136646,0,0.93312101910828,0,0,0,0,0,0,0,0.109324758842444,0,0.969135802469136,0,0,0.0975609756097561,0.1625,0.141993957703928,0.934782608695652,0.883076923076923,0.00600600600600601,0,0.658536585365854,0.974683544303797,0.109375,0.0796178343949045,0.161290322580645,0.9209726443769,0,0.0944625407166124,0.911392405063291,0.927444794952681,0.904761904761905,0.0279503105590062,0,0.153125,0.309446254071661,0.073482428115016
