"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126"
"1",1,0.0333333333333333,0.974025974025974,0,0.0220820189274448,0,0,0,0.0219435736677116,0.0222222222222222,0.00983606557377049,0,0,0.0158227848101266,0.0121212121212121,0,0.985207100591716,0.0297029702970297,0,0,0,0.0294117647058824,0,0,1,1,1,0.0258899676375405,0,0,0.0223642172523962,0,0,0.00306748466257669,0,0,0,0.00970873786407767,0.0498442367601246,0,0,0,0.0292207792207792,0,0,0.0251572327044025,0,1,0,0.0192926045016077,0,0,0,0.0188679245283019,0,0,0,0.0156739811912226,0,0,0.019672131147541,0,0,0.0317460317460317,0.0354838709677419,0.0364238410596026,0,0,0,0.053125,0.00946372239747634,0,0,0,0.0276923076923077,0,1,0.996894409937888,0.00630914826498423,0,0.028125,1,0,0,0.00314465408805031,0,0.990196078431373,0.0203389830508475,0.028125,0,0.0194174757281553,0,0,0,0,0,0,0,1,0,0.0276073619631902,0,0,1,1,1,0.0159235668789809,0.0544871794871795,0,0,0.00307692307692308,0.00623052959501558,0,0,0,0.0248447204968944,0,0,0.0253164556962025,0.0217391304347826,0.0434782608695652,0,0,1,0.759493670886076,0.99685534591195
"2",0.0333333333333333,1,0.0707070707070707,0,0.951923076923077,0,0,0,1,0.954545454545455,1,0,0,0.966777408637874,0.95253164556962,0,0.00928792569659443,1,0,0,0,1,0,0,0.0228758169934641,0.0160771704180064,0.0503355704697987,1,0,0,1,0,0,0.856230031948882,0,0,0,1,0.961538461538462,0,0,0,1,0,0,1,0,0.0233333333333333,0,1,0,0,0,0.943894389438944,0,0,0,1,0,0,0.973421926910299,0,0,1,0.993464052287582,1,0,0,0,0.977049180327869,0,0,0,0,1,0,0.0199335548172757,0.022508038585209,0.925806451612903,0,1,0.0245614035087719,0,0,0.842809364548495,0.0033003300330033,0.00993377483443709,1,0.993485342019544,0,1,0,0,0,0,0,0,0,0.0135135135135135,0,0.993464052287582,0,0,0.0290322580645161,0.0293159609120521,0.028391167192429,1,0.968354430379747,0,0,0.788643533123028,0.921311475409836,0.00649350649350649,0,0,1,0,0,1,1,0.980263157894737,0,0,0.029126213592233,0.323333333333333,0.0224358974358974
"3",0.974025974025974,0.0707070707070707,1,0,0.0287539936102236,0,0,0,0.0718954248366013,0.029126213592233,0.0508474576271186,0,0,0.0325732899022801,0.0185758513931889,0,0.951070336391437,0.0631229235880399,0,0,0,0.0819672131147541,0,0,0.963815789473684,0.962145110410095,0.983388704318937,0.0645161290322581,0,0,0.0578778135048231,0,0,0.00641025641025641,0,0,0,0.0298013245033113,0.0749185667752443,0,0,0,0.0644067796610169,0,0,0.0580645161290323,0,0.973509933774834,0,0.0325732899022801,0,0,0,0.0228758169934641,0,0,0,0.0578778135048231,0,0,0.0301003344481605,0,0,0.0809061488673139,0.0733333333333333,0.076158940397351,0,0,0,0.0700636942675159,0.00628930817610063,0,0,0,0.0634920634920635,0,0.964630225080386,0.956112852664577,0.00967741935483871,0,0.0610932475884244,0.969178082191781,0,0,0.00662251655629139,0,0.95859872611465,0.0547945205479452,0.0714285714285714,0,0.0468227424749164,0,0,0,0,0,0,0,0.960132890365448,0,0.0700636942675159,0,0,0.964968152866242,0.967741935483871,0.963302752293578,0.0572390572390572,0.0974842767295598,0,0,0.00623052959501558,0.0128617363344051,0,0,0,0.0634920634920635,0,0,0.0739549839228296,0.0575079872204473,0.0732484076433121,0,0,0.97411003236246,0.756578947368421,0.96039603960396
"4",0,0,0,1,0,0.705685618729097,0.933962264150943,0.00335570469798658,0,0,0,0.987179487179487,0.76510067114094,0,0,0.691082802547771,0,0,0.744479495268139,0.296774193548387,0.00343642611683849,0,0.00958466453674121,0.646875,0,0,0,0,0.00332225913621262,0.615894039735099,0,0.966216216216216,0.00955414012738853,0.00651465798045603,0.739549839228296,0.996610169491525,1,0,0,0.00986842105263158,0.294303797468354,0.0033112582781457,0,0.0553745928338762,0.00666666666666667,0,0.687096774193548,0,0.6875,0,0.936507936507937,0.313531353135314,0.990066225165563,0,0.957236842105263,0.0376712328767123,0.766233766233766,0,0.922558922558923,0.294498381877023,0,0.698305084745763,0.677740863787375,0,0,0,0.00651465798045603,0.71947194719472,0.99016393442623,0,0.00320512820512821,0.242622950819672,0.971061093247588,0,0,0.63961038961039,0,0,0.00636942675159236,0.0032258064516129,0,0,0.946843853820598,0.00324675324675325,0.0238907849829352,0.00657894736842105,0,0,0,0.00626959247648903,0,0.722222222222222,0.747508305647841,0.658703071672355,0.00662251655629139,0.872131147540984,0.711038961038961,0.00643086816720257,0,0.858552631578947,0,0.946875,0.699346405228758,0,0,0,0,0,0.680379746835443,0.725308641975309,0.0220125786163522,0,0.00323624595469256,0,0.00680272108843537,0,0.00993377483443709,0.00673400673400673,0,0,0,0.910828025477707,0.00958466453674121,0,0,0
"5",0.0220820189274448,0.951923076923077,0.0287539936102236,0,1,0,0,0,0.94392523364486,1,0.954983922829582,0,0,0.971428571428571,0.993920972644377,0,0.0029585798816568,0.954248366013072,0,0,0.0267558528428094,0.945161290322581,0,0,0.0126182965299685,0.0121951219512195,0.0193548387096774,0.958990536277603,0.0327868852459016,0,0.953125,0,0,0.917933130699088,0,0,0,0.957654723127036,0.934984520123839,0.0443037974683544,0,0,0.949367088607595,0,0.0618892508143322,0.944954128440367,0,0.0158730158730159,0,0.96594427244582,0,0,0,0.996884735202492,0,0,0,0.960244648318043,0,0,0.977272727272727,0,0.00325732899022801,0.93968253968254,0.940809968847352,0.943894389438944,0.0250783699059561,0,0,0.932307692307692,0,0,0.00613496932515337,0,0.94375,0,0.0158227848101266,0.0123456790123457,0.978260869565217,0,0.943396226415094,0.0166112956810631,0,0,0.892857142857143,0.0566037735849057,0.00314465408805031,0.945578231292517,0.937694704049844,0,0.951768488745981,0,0,0,0,0,0,0,0.0131578947368421,0,0.95046439628483,0,0,0.0154320987654321,0.0214067278287462,0.0154320987654321,0.958466453674121,0.92,0.00301204819277108,0,0.851515151515152,0.978461538461538,0.0553846153846154,0.0225806451612903,0.0382165605095541,0.950617283950617,0,0.0410094637223975,0.94620253164557,0.956386292834891,0.936708860759494,0.0123839009287926,0,0.0219435736677116,0.257142857142857,0.015625
"6",0,0,0,0.705685618729097,0,1,0.653968253968254,0,0,0,0,0.699680511182109,0.964169381107492,0,0,1,0,0,0.980769230769231,0.0283018867924528,0.228187919463087,0,0,0.360248447204969,0,0,0,0,0.192691029900332,0.347402597402597,0,0.663430420711974,0,0.0246913580246914,0.987460815047022,0.688741721854305,0.794303797468354,0,0,0.267515923566879,0.0344827586206897,0,0,0.00313479623824451,0.215434083601286,0,0.980952380952381,0,1,0,0.661392405063291,0.0258064516129032,0.71947194719472,0.00630914826498423,0.668769716088328,0,0.974921630094044,0,0.808580858085809,0.0228013029315961,0,0.983818770226537,0.996688741721854,0,0,0,0.24203821656051,1,0.753205128205128,0,0,0.04375,0.714754098360656,0,0,0.355345911949686,0,0,0.0154798761609907,0,0,0,0.668789808917197,0,0.0786885245901639,0.240506329113924,0,0,0,0,0,0.396103896103896,0.968553459119497,0.36038961038961,0,0.566775244299674,0.996742671009772,0,0,0.58252427184466,0,0.66031746031746,1,0,0,0,0,0,0.969135802469136,0.996913580246914,0.10625,0.0219435736677116,0.21875,0.194267515923567,0.234527687296417,0,0,0.216393442622951,0,0,0,0.80564263322884,0,0,0,0
"7",0,0,0,0.933962264150943,0,0.653968253968254,1,0.067524115755627,0,0,0,0.965625,0.704180064308682,0,0,0.621451104100946,0,0,0.66875,0.374613003095975,0,0,0.065015479876161,0.710365853658537,0,0,0,0,0,0.692307692307692,0,0.977491961414791,0.0552147239263804,0.00617283950617284,0.687878787878788,0.950980392156863,0.987138263665595,0,0,0,0.36280487804878,0.0375,0,0.113207547169811,0,0,0.625,0,0.632911392405063,0,0.996941896024465,0.400641025641026,0.945161290322581,0,0.942675159235669,0.0885245901639344,0.6875,0,0.852941176470588,0.367924528301887,0,0.641269841269841,0.609120521172638,0,0,0,0,0.652037617554859,0.926751592356688,0,0.0373831775700935,0.286163522012579,0.925233644859813,0.0498442367601246,0,0.70440251572327,0,0,0.00628930817610063,0.0411392405063291,0,0,0.993589743589744,0.0476190476190476,0.00315457413249211,0,0,0,0,0.0590062111801242,0,0.757861635220126,0.684542586750789,0.718446601941748,0.0571428571428571,0.927444794952681,0.646687697160883,0.0654205607476635,0,0.918831168831169,0,0.99375,0.647798742138365,0,0,0,0,0,0.634441087613293,0.649700598802395,0.0029585798816568,0,0.00308641975308642,0,0,0,0.0645161290322581,0,0,0,0,0.8375,0.0638297872340425,0,0,0
"8",0,0,0,0.00335570469798658,0,0,0.067524115755627,1,0,0,0,0.0224358974358974,0,0,0,0,0.0178041543026706,0,0,0.706451612903226,0,0,1,0.408227848101266,0,0.00315457413249211,0,0,0,0.455737704918033,0,0.0474576271186441,0.996865203761755,0,0,0.0135135135135135,0,0,0,0,0.704761904761905,0.996784565916399,0,0.95114006514658,0,0,0,0,0,0,0.0694006309148265,0.682692307692308,0,0,0.0365448504983389,0.959459459459459,0,0,0,0.689189189189189,0,0,0,0,0,0,0,0,0,0,0.990415335463259,0.773026315789474,0.0127388535031847,0.993506493506494,0,0.416129032258065,0,0.00632911392405063,0,0.996688741721854,0,0,0.059016393442623,0.996742671009772,0,0,0.00983606557377049,0,0,1,0,0.345394736842105,0,0.391156462585034,0.996666666666667,0.132890365448505,0,0.996815286624204,0.00336700336700337,0.1438127090301,0,0.0603174603174603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996732026143791,0,0,0,0,0,0.996894409937888,0,0,0.00651465798045603
"9",0.0219435736677116,1,0.0718954248366013,0,0.94392523364486,0,0,0,1,0.95,1,0,0,0.968454258675079,0.946107784431138,0,0.0116279069767442,1,0,0,0,1,0,0,0.0252365930599369,0.0208333333333333,0.0384615384615385,1,0,0,1,0,0,0.861027190332326,0,0,0,1,0.97239263803681,0,0,0,1,0,0,1,0,0.0255591054313099,0,1,0,0,0,0.941176470588235,0,0,0,1,0,0,0.971428571428571,0,0,1,0.996884735202492,1,0,0,0,0.987421383647799,0,0,0,0,1,0,0.0191693290734824,0.0120845921450151,0.921686746987952,0,1,0.019672131147541,0,0,0.841269841269841,0,0.00634920634920635,1,0.996875,0,1,0,0,0,0,0,0,0,0.0129449838187702,0,0.993920972644377,0,0,0.0213414634146341,0.0308641975308642,0.024390243902439,1,0.969418960244648,0,0,0.800604229607251,0.918238993710692,0.00305810397553517,0,0,1,0,0,1,1,0.990506329113924,0,0,0.0252365930599369,0.317610062893082,0.0182926829268293
"10",0.0222222222222222,0.954545454545455,0.029126213592233,0,1,0,0,0,0.95,1,0.951456310679612,0,0,0.973856209150327,0.996923076923077,0,0.00884955752212389,0.957377049180328,0,0,0.0226537216828479,0.945337620578778,0,0,0.0188679245283019,0.0151515151515152,0.0191693290734824,0.959247648902821,0.0323624595469256,0,0.959627329192547,0,0,0.927272727272727,0,0,0,0.958990536277603,0.940251572327044,0.0411392405063291,0,0,0.954692556634304,0,0.0573248407643312,0.947852760736196,0,0.01875,0,0.966153846153846,0,0,0,0.993730407523511,0,0,0,0.960244648318043,0,0,0.980707395498392,0,0.00320512820512821,0.941358024691358,0.94888178913738,0.944983818770227,0.0255591054313099,0,0,0.94478527607362,0,0,0.00628930817610063,0,0.948717948717949,0,0.0127388535031847,0.0156739811912226,0.975609756097561,0,0.942857142857143,0.00993377483443709,0,0,0.893203883495146,0.0501567398119122,0.00641025641025641,0.953020134228188,0.944099378881988,0,0.95859872611465,0,0,0,0,0,0,0,0.0160771704180064,0,0.953703703703704,0,0,0.0182926829268293,0.021875,0.0181268882175227,0.96583850931677,0.916923076923077,0.003003003003003,0,0.859756097560976,0.974683544303797,0.05,0.0286624203821656,0.0354838709677419,0.954407294832827,0,0.0390879478827362,0.949367088607595,0.958990536277603,0.946031746031746,0.0124223602484472,0,0.025,0.289902280130293,0.0159744408945687
