"GSM1213670",1
"GSM1213671",1
"GSM1213672",1
"GSM1213673",2
"GSM1213676",1
"GSM1213677",2
"GSM1213678",2
"GSM1213679",2
"GSM1213680",1
"GSM1213681",1
"GSM1213682",1
"GSM1213683",2
"GSM1213685",2
"GSM1213686",1
"GSM1213687",1
"GSM1213688",2
"GSM1213689",1
"GSM1213690",1
"GSM1213691",2
"GSM1213692",2
"GSM1213693",2
"GSM1213694",1
"GSM1213695",2
"GSM1213696",2
"GSM1213697",1
"GSM1213698",1
"GSM1213699",1
"GSM1213700",1
"GSM1213702",2
"GSM1213703",2
"GSM1213704",1
"GSM1213707",2
"GSM1213710",1
"GSM1213715",2
"GSM1213716",2
"GSM1213717",2
"GSM1213720",2
"GSM1213722",1
"GSM1213723",1
"GSM1213724",2
"GSM1213726",2
"GSM1213727",1
"GSM1213728",1
"GSM1213730",2
"GSM1213733",2
"GSM1213734",1
"GSM1213735",2
"GSM1213736",1
"GSM1213737",2
"GSM1213738",1
"GSM1213739",2
"GSM1213740",2
"GSM1213741",2
"GSM1213742",2
"GSM1213743",2
"GSM1213746",2
"GSM1213747",2
"GSM1213749",1
"GSM1213750",2
"GSM1213751",2
"GSM1213752",1
"GSM1213753",2
"GSM1213754",2
"GSM1213756",1
"GSM1213757",1
"GSM1213758",1
"GSM1213759",2
"GSM1213760",2
"GSM1213761",2
"GSM1213762",1
"GSM1213763",1
"GSM1213764",2
"GSM1213768",2
"GSM1213769",1
"GSM1213770",1
"GSM1213773",2
"GSM1213774",1
"GSM1213775",1
"GSM1213777",2
"GSM1213779",1
"GSM1213780",1
"GSM1213781",1
"GSM1213782",2
"GSM1213783",1
"GSM1213784",2
"GSM1213785",2
"GSM1213787",1
"GSM1213788",1
"GSM1213792",1
"GSM1213793",1
"GSM1213794",1
"GSM1213795",2
"GSM1213797",2
"GSM1213800",2
"GSM1213801",1
"GSM1213803",2
"GSM1213804",2
"GSM1213805",1
"GSM1213806",1
"GSM1213807",2
"GSM1213808",1
"GSM1213809",2
"GSM1213810",2
"GSM1213811",1
"GSM1213812",1
"GSM1213814",1
"GSM1213816",1
"GSM1213818",1
"GSM1213819",2
"GSM1213820",2
"GSM1213824",2
"GSM1213825",1
"GSM1213826",2
"GSM1213827",2
"GSM1213831",2
"GSM1213833",1
"GSM1213834",1
"GSM1213836",2
"GSM1213837",1
"GSM1213840",1
"GSM1213844",1
"GSM1213845",2
"GSM1213846",1
"GSM1213847",1
"GSM1213848",1
"GSM1213849",1
