"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126"
"1",1,0.0133333333333333,0.318181818181818,0,0,0,0,0,0.00940438871473354,0,0.00327868852459016,0,0,0,0,0,0.99112426035503,0.0033003300330033,0,0,0,0.0130718954248366,0,0,0.990033222591362,0.987577639751553,0.908496732026144,0.00323624595469256,0,0,0,0,0,0,0,0,0,0,0.00623052959501558,0,0,0,0,0,0,0,0,0.971786833855799,0,0.00321543408360129,0,0,0,0,0,0,0,0.00313479623824451,0,0,0,0,0,0.00317460317460317,0.00645161290322581,0,0,0,0,0.00625,0,0,0,0,0,0,1,0.987577639751553,0,0,0,0.98993288590604,0,0,0,0,0.990196078431373,0.00338983050847458,0.003125,0,0.00323624595469256,0,0,0,0,0,0,0,0.989966555183946,0,0.00306748466257669,0,0,0.996884735202492,0.899686520376176,0.996941896024465,0.00318471337579618,0,0,0,0,0,0,0,0,0.0248447204968944,0,0,0.00949367088607595,0.0031055900621118,0.0062111801242236,0,0,0.993769470404984,0.212025316455696,0.987421383647799
"2",0.0133333333333333,1,0.538720538720539,0,0.307692307692308,0,0,0,0.838709677419355,0.051948051948052,0.379661016949153,0,0,0.554817275747508,0.14873417721519,0,0,0.568493150684932,0,0,0,0.89527027027027,0,0,0,0,0.140939597315436,0.652597402597403,0,0,0.348684210526316,0,0,0.0702875399361022,0,0,0,0.249169435215947,0.0480769230769231,0,0,0,0.387205387205387,0,0,0.103448275862069,0,0.00666666666666667,0,0.359477124183007,0,0,0,0.066006600660066,0,0,0,0.39672131147541,0,0,0.152823920265781,0,0,0.707070707070707,0.607843137254902,0.096989966555184,0,0,0,0.0327868852459016,0,0,0,0,0.0718954248366013,0,0,0,0.0387096774193548,0,0.0891089108910891,0,0,0,0.0367892976588629,0,0,0.0801393728222996,0.58957654723127,0,0.322259136212625,0,0,0,0,0,0,0,0,0,0.980392156862745,0,0,0,0,0,0.294314381270903,0.629746835443038,0,0,0.296529968454259,0.0754098360655738,0.012987012987013,0,0,0.636655948553055,0,0,0.957654723127036,0.781045751633987,0.421052631578947,0,0,0.00647249190938511,0.66,0
"3",0.318181818181818,0.538720538720539,1,0,0,0,0,0,0.725490196078431,0,0.430508474576271,0,0,0.0553745928338762,0,0,0.314984709480122,0.199335548172757,0,0,0,0.695081967213115,0,0,0.292763157894737,0.302839116719243,0.451827242524917,0.690322580645161,0,0,0.221864951768489,0,0,0,0,0,0,0.188741721854305,0.0293159609120521,0,0,0,0.433898305084746,0,0,0.0580645161290323,0,0.370860927152318,0,0.345276872964169,0,0,0,0,0,0,0,0.411575562700965,0,0,0,0,0,0.83495145631068,0.703333333333333,0.0596026490066225,0,0,0,0.035031847133758,0,0,0,0,0.0222222222222222,0,0.308681672025723,0.304075235109718,0,0,0.067524115755627,0.270547945205479,0,0,0,0,0.296178343949045,0.0410958904109589,0.681818181818182,0,0.264214046822742,0,0,0,0,0,0,0,0.305647840531561,0,0.509554140127389,0,0,0.296178343949045,0.248387096774194,0.302752293577982,0.313131313131313,0.70125786163522,0,0,0,0,0,0,0,0.726984126984127,0,0,0.598070739549839,0.284345047923323,0.509554140127389,0,0,0.317152103559871,0.904605263157895,0.297029702970297
"4",0,0,0,1,0,0.0133779264214047,0.40251572327044,0.00335570469798658,0,0,0,0.967948717948718,0.694630872483222,0,0,0.00955414012738853,0,0,0.205047318611987,0.1,0,0,0.00638977635782748,0.225,0,0,0,0,0,0.0993377483443709,0,0.969594594594595,0,0,0.707395498392283,0.854237288135593,0.996677740863787,0,0,0.00328947368421053,0.161392405063291,0,0,0.00977198697068404,0,0,0.0032258064516129,0,0.0164473684210526,0,0.434920634920635,0.112211221122112,0.97682119205298,0,0.0690789473684211,0.00684931506849315,0.727272727272727,0,0.841750841750842,0.0970873786407767,0,0.0169491525423729,0.0166112956810631,0,0,0,0,0.65016501650165,0.885245901639344,0,0,0.019672131147541,0.47588424437299,0,0,0.181818181818182,0,0,0,0,0,0,0.970099667774086,0,0,0,0,0,0,0,0,0.411764705882353,0.707641196013289,0.201365187713311,0,0.675409836065574,0.178571428571429,0,0,0.154605263157895,0,0.95,0.0457516339869281,0,0,0,0,0,0.0189873417721519,0.191358024691358,0,0,0,0,0,0,0,0,0,0,0,0.375796178343949,0,0,0,0
"5",0,0.307692307692308,0,0,1,0,0,0,0.118380062305296,0.774294670846395,0.0321543408360129,0,0,0.561904761904762,0.854103343465046,0,0,0.326797385620915,0,0,0,0.148387096774194,0,0,0,0,0,0.00630914826498423,0,0,0.08125,0,0,0.796352583586626,0,0,0,0.0423452768729642,0.0123839009287926,0.00949367088607595,0,0,0.0221518987341772,0,0.276872964169381,0.0214067278287462,0,0,0,0.0247678018575851,0,0,0,0.781931464174455,0,0,0,0.0122324159021407,0,0,0.392857142857143,0,0,0.00317460317460317,0.00623052959501558,0.0165016501650165,0,0,0,0.0153846153846154,0,0,0.0122699386503067,0,0.0125,0,0,0,0.782608695652174,0,0.0125786163522013,0,0,0,0.756493506493506,0.707547169811321,0,0.0170068027210884,0.00311526479750779,0,0.0578778135048231,0,0,0,0,0,0,0,0,0,0.340557275541796,0,0,0,0,0,0.0191693290734824,0.00307692307692308,0,0,0.981818181818182,0.787692307692308,0.695384615384615,0,0.286624203821656,0.00925925925925926,0,0.00315457413249211,0.29746835443038,0.367601246105919,0,0.130030959752322,0,0,0.0158730158730159,0
"6",0,0,0,0.0133779264214047,0,1,0.00634920634920635,0,0,0,0,0.00958466453674121,0.312703583061889,0,0,1,0,0,0.801282051282051,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0.184952978056426,0.0132450331125828,0.0158227848101266,0,0,0.343949044585987,0,0,0,0,0,0,1,0,1,0,0.00632911392405063,0,0.0099009900990099,0,0,0,0.244514106583072,0,0.0429042904290429,0,0,1,1,0,0,0,0,0.296774193548387,0.016025641025641,0,0,0,0.00327868852459016,0,0,0,0,0,0,0,0,0,0.00955414012738853,0,0,0,0,0,0,0,0,0,0.308176100628931,0,0,0.00651465798045603,0.817589576547231,0,0,0,0,0.00952380952380952,0.977564102564103,0,0,0,0,0,1,0.824074074074074,0,0,0,0,0,0,0,0,0,0,0,0.0156739811912226,0,0,0,0
"7",0,0,0,0.40251572327044,0,0.00634920634920635,1,0.517684887459807,0,0,0,0.415625,0.170418006430868,0,0,0,0,0,0.059375,0.708978328173375,0,0,0.547987616099071,0.841463414634146,0,0,0,0,0,0.701923076923077,0,0.42443729903537,0.162576687116564,0,0.172727272727273,0.333333333333333,0.331189710610932,0,0,0,0.774390243902439,0,0,0.528301886792453,0,0,0,0,0.00316455696202532,0,0.981651376146789,0.121794871794872,0.425806451612903,0,0.0222929936305732,0.00327868852459016,0.178125,0,0.284313725490196,0.050314465408805,0,0.00317460317460317,0.00325732899022801,0,0,0,0,0.147335423197492,0.296178343949045,0,0,0.00314465408805031,0.124610591900312,0,0,0.823899371069182,0,0,0,0,0,0,0.435897435897436,0,0,0,0,0,0,0,0,0.283018867924528,0.167192429022082,0.932038834951456,0,0.369085173501577,0.0378548895899054,0,0,0.175324675324675,0,0.43125,0.00943396226415094,0,0,0,0,0,0.00302114803625378,0.0449101796407186,0,0,0,0,0,0,0,0,0,0,0,0.0875,0.106382978723404,0,0,0
"8",0,0,0,0.00335570469798658,0,0,0.517684887459807,1,0,0,0,0.00961538461538462,0,0,0,0,0,0,0,0.861290322580645,0,0,1,0.629746835443038,0,0,0,0,0,0.904918032786885,0,0.00338983050847458,0.658307210031348,0,0,0,0,0,0,0,0.666666666666667,0.202572347266881,0,0.45928338762215,0,0,0,0,0,0,0.501577287066246,0.0641025641025641,0,0,0,0.0304054054054054,0,0,0,0.00337837837837838,0,0,0,0,0,0,0,0,0,0,0.252396166134185,0,0,0.0584415584415584,0,0.635483870967742,0,0,0,0.132450331125828,0,0,0.00983606557377049,0.11400651465798,0,0,0,0,0,0.331210191082803,0,0.00986842105263158,0,0.731292517006803,0.303333333333333,0.0166112956810631,0,0.254777070063694,0,0.0802675585284281,0,0.0285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26797385620915,0,0,0,0,0,0.627329192546584,0,0,0
"9",0.00940438871473354,0.838709677419355,0.725490196078431,0,0.118380062305296,0,0,0,1,0,0.54071661237785,0,0,0.324921135646688,0.0419161676646707,0,0,0.391447368421053,0,0,0,0.949206349206349,0,0,0,0,0.16025641025641,0.813504823151125,0,0,0.334375,0,0,0.00906344410876133,0,0,0,0.328025477707006,0.104294478527607,0,0,0,0.557692307692308,0,0,0.174846625766871,0,0.0383386581469649,0,0.4858934169279,0,0,0,0.00928792569659443,0,0,0,0.527777777777778,0,0,0.117460317460317,0,0,0.892744479495268,0.831775700934579,0.161812297734628,0,0,0,0.0786163522012579,0,0,0,0,0.110759493670886,0,0,0,0,0,0.157232704402516,0,0,0,0.00317460317460317,0,0,0.0850340136054422,0.75,0,0.372168284789644,0,0,0,0,0,0,0,0,0,0.811550151975684,0,0,0,0.0185185185185185,0,0.43217665615142,0.828746177370031,0,0,0.105740181268882,0,0,0,0,0.838905775075988,0,0,0.8801261829653,0.575851393188854,0.579113924050633,0,0,0.00630914826498423,0.842767295597484,0
"10",0,0.051948051948052,0,0,0.774294670846395,0,0,0,0,1,0.0388349514563107,0,0,0.277777777777778,0.926153846153846,0,0,0.0721311475409836,0,0,0,0,0,0,0,0,0,0.0188087774294671,0,0,0.062111801242236,0,0,0.987878787878788,0,0,0,0.0347003154574132,0.0157232704402516,0,0,0,0.0355987055016181,0,0.375796178343949,0.0368098159509202,0,0,0,0.0369230769230769,0,0,0,0.993730407523511,0,0,0,0.0305810397553517,0,0,0.536977491961415,0,0,0.00617283950617284,0.0191693290734824,0.029126213592233,0,0,0,0.0214723926380368,0,0,0.0314465408805031,0,0.0256410256410256,0,0,0,1,0,0.019047619047619,0,0,0,0.97411003236246,0.90282131661442,0,0.0302013422818792,0.0124223602484472,0,0.054140127388535,0,0,0,0,0,0,0,0,0,0.0524691358024691,0,0,0,0,0,0.031055900621118,0.0153846153846154,0,0,0.76219512195122,0.996835443037975,0.915625,0,0.37741935483871,0.0182370820668693,0,0.00325732899022801,0.0158227848101266,0.0757097791798107,0.00317460317460317,0.170807453416149,0,0,0,0
