"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126"
"11",1,1,1,0,0.993569131832797,0,0,0.0338983050847458,1,1,1,0,0,1,0.987012987012987,0,1,1,0,0.0033112582781457,0.00687285223367698,1,0.0394736842105263,0,1,1,1,1,0.290102389078498,0.0033112582781457,1,0,0.537974683544304,0.340764331210191,0,0,0,1,1,0.282392026578073,0,0.545751633986928,1,0.042483660130719,0.30952380952381,1,0,1,0,1,0,0.0033003300330033,0,0.455445544554455,0,0.00340136054421769,0,1,0,0.0361842105263158,1,0,0,1,1,1,0.276666666666667,0,0,1,0.672025723472669,0.0394736842105263,0,0.557377049180328,1,0,1,1,0.356687898089172,0.541528239202658,1,1,0,0.573333333333333,0.353741496598639,0.326666666666667,1,1,1,0.553398058252427,1,0.00333333333333333,0,0,0.64527027027027,0,0,0.648387096774194,1,0,1,0,0,1,1,1,1,1,0,0,0.332268370607029,0.987096774193548,0.327922077922078,0.276094276094276,0.360544217687075,1,0.535353535353535,0.268707482993197,1,1,1,0,0.53525641025641,1,1,1
"12",0,0,0,1,0.00632911392405063,1,1,0.96474358974359,0,0,0,1,1,0,0.017910447761194,1,0,0,1,0.990769230769231,0.99025974025974,0,0.956656346749226,1,0,0,0,0,0.733766233766234,0.990566037735849,0,1,0.438438438438438,0.667701863354037,1,1,1,0,0,0.738461538461539,1,0.430340557275542,0,0.959375,0.704180064308682,0,1,0,1,0,1,0.990595611285266,1,0.565217391304348,1,0.993506493506494,1,0,1,0.961538461538462,0,1,1,0,0,0,0.739938080495356,1,1,0,0.307453416149068,0.956656346749226,1,0.420062695924765,0,1,0,0,0.669724770642202,0.431746031746032,0,0,1,0.403125,0.650943396226415,0.694968553459119,0,0,0,0.433846153846154,0,0.993589743589744,1,1,0.332278481012658,1,1,0.334375,0,1,0,1,1,0,0,0,0,0,1,1,0.68955223880597,0.0188679245283019,0.68562874251497,0.735668789808917,0.674050632911392,0,0.44408945686901,0.746835443037975,0,0,0,1,0.44213649851632,0,0,0
"13",0,0,0,1,0.00651465798045603,1,1,0.956228956228956,0,0,0,1,1,0,0.015527950310559,1,0,0,1,0.993670886075949,0.989966555183946,0,0.949044585987261,1,0,0,0,0,0.748322147651007,0.993421052631579,0,1,0.439490445859873,0.665605095541401,1,1,1,0,0,0.737012987012987,1,0.440894568690096,0,0.949206349206349,0.700996677740864,0,1,0,1,0,1,0.993399339933993,1,0.55591054313099,1,0.996644295302013,1,0,1,0.963696369636964,0,1,1,0,0,0,0.747572815533981,1,1,0,0.303125,0.945859872611465,1,0.431438127090301,0,1,0,0,0.65814696485623,0.432885906040268,0,0,1,0.397350993377483,0.649659863945578,0.674342105263158,0,0,0,0.435331230283912,0,0.99672131147541,1,1,0.342105263157895,1,1,0.347402597402597,0,1,0,1,1,0,0,0,0,0,1,1,0.67398119122257,0.0191693290734824,0.680645161290323,0.741830065359477,0.660194174757282,0,0.442567567567568,0.757475083056478,0,0,0,1,0.433962264150943,0,0,0
"14",1,1,1,0,0.996825396825397,0,0,0.0359477124183007,1,1,1,0,0,1,0.987616099071207,0,1,1,0,0.00626959247648903,0.0101351351351351,1,0.0345911949685535,0,1,1,1,1,0.289036544850498,0.00645161290322581,1,0,0.528125,0.34984520123839,0,0,0,1,1,0.279503105590062,0,0.546623794212219,1,0.0378548895899054,0.309446254071661,1,0,1,0,1,0,0.00643086816720257,0,0.444444444444444,0,0.00333333333333333,0,1,0,0.0383386581469649,1,0,0,1,1,1,0.273311897106109,0,0,1,0.68025078369906,0.0379746835443038,0,0.557692307692308,1,0,1,1,0.353125,0.550488599348534,1,1,0,0.576547231270358,0.371335504885993,0.332258064516129,1,1,1,0.554517133956386,1,0.00321543408360129,0,0,0.648387096774194,0,0,0.643962848297214,1,0,1,0,0,1,1,1,1,1,0,0,0.334346504559271,0.987341772151899,0.329153605015674,0.281150159744409,0.353135313531353,1,0.543130990415335,0.272727272727273,1,1,1,0,0.545741324921136,1,1,1
"15",0.984848484848485,0.987341772151899,0.984520123839009,0.0093167701863354,0.993920972644377,0.00934579439252336,0.0151057401812689,0.05625,0.982035928143713,0.981538461538462,0.987012987012987,0.017910447761194,0.015527950310559,0.987616099071207,1,0.0121580547112462,0.982758620689655,0.987179487179487,0.015015015015015,0.021021021021021,0.0289389067524116,0.987767584097859,0.0567164179104478,0.0146198830409357,0.987987987987988,0.982142857142857,0.984076433121019,0.981132075471698,0.302839116719243,0.027355623100304,0.987767584097859,0.0125,0.557228915662651,0.36094674556213,0.0175953079178886,0.0124223602484472,0.0185758513931889,0.987692307692308,0.985029940119761,0.296296296296296,0.0178041543026706,0.534328358208955,0.990712074303406,0.0574018126888218,0.332307692307692,0.985207100591716,0.0180722891566265,0.987616099071207,0.0123839009287926,0.984848484848485,0.0177514792899408,0.0213414634146341,0.0154320987654321,0.469512195121951,0.0121951219512195,0.0186335403726708,0.0182370820668693,0.988200589970501,0.0123076923076923,0.0487804878048781,0.98780487804878,0.0184615384615385,0.012779552715655,0.990825688073395,1,0.983922829581994,0.279635258358663,0.0181268882175227,0.0182370820668693,0.98533724340176,0.657657657657658,0.060790273556231,0.0121951219512195,0.549689440993789,0.985074626865672,0.0119760479041916,0.981818181818182,0.984894259818731,0.37202380952381,0.534591194968553,0.981927710843373,0.981308411214953,0.0151515151515152,0.585585585585586,0.386018237082067,0.345345345345345,0.987987987987988,0.980645161290323,0.982089552238806,0.572271386430678,0.990853658536585,0.0212121212121212,0.0152905198776758,0.00955414012738853,0.615853658536585,0.0158730158730159,0.0123076923076923,0.627272727272727,0.980582524271845,0.0152905198776758,0.991044776119403,0.0117994100294985,0.0119047619047619,0.985207100591716,0.985029940119761,0.985507246376812,0.984472049689441,0.985207100591716,0.0148809523809524,0.0144508670520231,0.350574712643678,0.993975903614458,0.350148367952522,0.311320754716981,0.36697247706422,0.985029940119761,0.530674846625767,0.297546012269939,0.987767584097859,0.985294117647059,0.981818181818182,0.0121212121212121,0.570588235294118,0.984662576687117,0.987767584097859,0.984939759036145
"16",0,0,0,1,0.00623052959501558,1,1,0.951612903225806,0,0,0,1,1,0,0.0121580547112462,1,0,0,1,0.990654205607477,0.99,0,0.946708463949843,1,0,0,0,0,0.757575757575758,0.990445859872611,0,1,0.420062695924765,0.694006309148265,1,1,1,0,0,0.7491961414791,1,0.419558359621451,0,0.942675159235669,0.72875816993464,0,1,0,1,0,1,0.99025974025974,1,0.574603174603175,1,0.993399339933993,1,0,1,0.954983922829582,0,1,1,0,0,0,0.774193548387097,1,1,0,0.275862068965517,0.938311688311688,1,0.411764705882353,0,1,0,0,0.682539682539683,0.401294498381877,0,0,1,0.378548895899054,0.672240802675585,0.708333333333333,0,0,0,0.41358024691358,0,0.993506493506494,1,1,0.318791946308725,1,1,0.314465408805031,0,1,0,1,1,0,0,0,0,0,1,1,0.694189602446483,0.0193548387096774,0.712025316455696,0.76158940397351,0.669934640522876,0,0.421725239616613,0.775244299674267,0,0,0,1,0.430722891566265,0,0,0
"17",1,1,1,0,0.994082840236686,0,0,0.0445103857566766,1,1,1,0,0,1,0.982758620689655,0,1,1,0,0.00879765395894428,0.0093167701863354,1,0.0502958579881657,0,1,1,1,1,0.263322884012539,0.00906344410876133,1,0,0.544668587896254,0.336231884057971,0,0,0,1,1,0.275449101796407,0,0.553254437869823,1,0.0537313432835821,0.302469135802469,1,0,1,0,1,0,0.00892857142857143,0,0.449404761904762,0,0.00613496932515337,0,1,0,0.0386904761904762,1,0,0,1,1,1,0.262048192771084,0,0,1,0.678466076696165,0.0505952380952381,0,0.558823529411765,1,0,1,1,0.35672514619883,0.559270516717325,1,1,0,0.603603603603604,0.352238805970149,0.330357142857143,1,1,1,0.558823529411765,1,0.00598802395209581,0,0,0.646341463414634,0,0,0.653731343283582,1,0,1,0,0,1,1,1,1,1,0,0,0.326704545454545,0.982142857142857,0.319648093841642,0.270769230769231,0.345679012345679,1,0.559171597633136,0.270186335403727,1,1,1,0,0.551724137931034,1,1,1
"18",1,1,1,0,0.993464052287582,0,0,0.0297029702970297,1,1,1,0,0,1,0.987179487179487,0,1,1,0,0.00324675324675325,0.00342465753424658,1,0.0288461538461538,0,1,1,1,1,0.285234899328859,0.00336700336700337,1,0,0.547770700636943,0.338709677419355,0,0,0,1,1,0.275974025974026,0,0.564516129032258,1,0.0332225913621262,0.304347826086957,1,0,1,0,1,0,0.00332225913621262,0,0.437908496732026,0,0,0,1,0,0.0236486486486486,1,0,0,1,1,1,0.259136212624585,0,0,1,0.676282051282051,0.0333333333333333,0,0.566666666666667,1,0,1,1,0.349358974358974,0.571428571428571,1,1,0,0.602649006622517,0.361204013377926,0.327922077922078,1,1,1,0.571428571428571,1,0,0,0,0.653198653198653,0,0,0.645901639344262,1,0,1,0,0,1,1,1,1,1,0,0,0.323809523809524,0.986928104575163,0.334405144694534,0.267796610169492,0.341216216216216,1,0.56701030927835,0.256756756756757,1,1,1,0,0.555555555555556,1,1,1
"19",0,0,0,1,0.00619195046439629,1,1,0.957095709570957,0,0,0,1,1,0,0.015015015015015,1,0,0,1,0.99375,0.99,0,0.954128440366973,1,0,0,0,0,0.715210355987055,0.993548387096774,0,1,0.454268292682927,0.652307692307692,1,1,1,0,0,0.720125786163522,1,0.43125,0,0.95,0.681528662420382,0,1,0,1,0,1,0.993788819875776,1,0.554179566563467,1,0.996742671009772,1,0,1,0.962145110410095,0,1,1,0,0,0,0.725,1,1,0,0.327217125382263,0.946540880503145,1,0.425806451612903,0,1,0,0,0.657575757575758,0.434083601286174,0,0,1,0.396825396825397,0.633228840125392,0.664576802507837,0,0,0,0.429878048780488,0,0.996794871794872,1,1,0.364820846905537,1,1,0.346385542168675,0,1,0,1,1,0,0,0,0,0,1,1,0.659763313609467,0.0156739811912226,0.665644171779141,0.722741433021807,0.647798742138365,0,0.446540880503145,0.725552050473186,0,0,0,1,0.439024390243902,0,0,0
"20",0.00623052959501558,0.00952380952380952,0.0032258064516129,0.990322580645161,0.00940438871473354,0.990566037735849,0.990712074303406,0.967741935483871,0.00925925925925926,0.00623052959501558,0.0033112582781457,0.990769230769231,0.993670886075949,0.00626959247648903,0.021021021021021,0.990654205607477,0.00879765395894428,0.00324675324675325,0.99375,1,0.983766233766234,0.00623052959501558,0.96319018404908,0.993993993993994,0.00943396226415094,0.00900900900900901,0.00955414012738853,0.00958466453674121,0.710963455149502,1,0.00309597523219814,0.990415335463259,0.458715596330275,0.644376899696049,0.990769230769231,0.996774193548387,1,0.00634920634920635,0.0093167701863354,0.70404984423676,1,0.458461538461538,0.00955414012738853,0.958730158730159,0.667741935483871,0.00923076923076923,0.990853658536585,0.009375,0.990712074303406,0.00632911392405063,0.993993993993994,1,0.993610223642173,0.547112462006079,0.990384615384615,1,0.996784565916399,0.00609756097560976,0.993527508090615,0.969135802469136,0.00634920634920635,0.990654205607477,0.990476190476191,0.003125,0.0093167701863354,0.00958466453674121,0.726415094339623,0.990712074303406,0.99375,0.00928792569659443,0.335384615384615,0.959627329192547,0.990740740740741,0.447619047619048,0.00928792569659443,0.990769230769231,0.00943396226415094,0.00914634146341463,0.641566265060241,0.439490445859873,0,0.0099009900990099,0.993808049535604,0.404984423676012,0.622222222222222,0.644654088050314,0.0062111801242236,0.00337837837837838,0.00925925925925926,0.448170731707317,0.00619195046439629,1,0.990566037735849,0.993506493506494,0.359872611464968,0.993527508090615,0.990536277602524,0.37037037037037,0.00958466453674121,0.990476190476191,0.00602409638554217,0.990683229813665,0.993865030674847,0.00611620795107034,0.00940438871473354,0.00602409638554217,0.00623052959501558,0.00911854103343465,0.990825688073395,0.990936555891239,0.656626506024096,0.00615384615384615,0.642201834862385,0.707006369426752,0.642172523961661,0.00882352941176471,0.464968152866242,0.711974110032362,0,0.009375,0.0093167701863354,0.990566037735849,0.454819277108434,0.00619195046439629,0.00964630225080386,0.00617283950617284
