"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226"
"1",1,0,0.413249211356467,0.722222222222222,0.739938080495356,0,0.490506329113924,0,0.676923076923077,0,0.634920634920635,0,0,0.977707006369427,0.968051118210863,0,0.67741935483871,0,0.987654320987654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993788819875776,0,0,0,0,0.396969696969697,0.00313479623824451,0,0,0.709876543209877,0,0,0,0.347133757961783,0,0,0,0,0,0.721518987341772,0,0,0,0,0,0.919354838709677,0,0,0.839869281045752,0,0.0231023102310231,0,0,0,0,0,0,0,0,0,0,0,0.976047904191617,0,0,0,0,0,0,0,0,0.0126182965299685,0,0,0,0.72168284789644,0,0,0.55521472392638,0.532307692307692,0,0,0,0.575471698113208,0,0,0.571895424836601,0,0.0576923076923077,0.287066246056782,0,0,0.94888178913738,0,0,0,0,0.702875399361022,1,0,0,0,0.721153846153846,0,0,0.909698996655518,0.00338983050847458,0,0,0,0.187301587301587,0,0,0,0,0.977272727272727,0,0,0,0,0.51702786377709,0,0,0,0,0,0,0,0,0,0.961038961038961,0,0,0,0,0,0,0,0.0288461538461538,0,0,0,0,0,0.978658536585366,0.697819314641745,0.207547169811321,0,0,0,0,0,0,0,0,0.983818770226537,0,0,0,0.6125,0,0.929260450160772,0.459546925566343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145695364238411,0,0,0.184126984126984,0,0,0.870253164556962,0.501706484641638,0,0.537974683544304,0.888888888888889,0,0.40809968847352,0,0,0.938080495356037,0,0,0,0,0.897515527950311,0,0,0.692063492063492,0,0.128712871287129,0,0.95625,0,0,0.588957055214724,0,0,0
"2",0,1,0.13758389261745,0,0,0,0.0737179487179487,0.543973941368078,0,0,0,0,0.534722222222222,0,0,0.685245901639344,0,0.511475409836066,0,0,0.432343234323432,0.373333333333333,0,0.721003134796238,0.89198606271777,0.749206349206349,0.0726072607260726,0.00952380952380952,0.809364548494983,0.0666666666666667,0.0578778135048231,0.949685534591195,0.00313479623824451,0,0.12987012987013,0.698051948051948,0.00628930817610063,0.0718954248366013,0.101587301587302,0.366336633663366,0.0540540540540541,0.707641196013289,0,0.00328947368421053,0.87459807073955,0.940983606557377,0.154838709677419,0.803508771929825,0.00326797385620915,0,0.00986842105263158,0.996753246753247,0,0.695081967213115,0.202614379084967,0,0.0746753246753247,0.725806451612903,0,0.232415902140673,0.0584415584415584,0,0,0.688741721854305,0,0.00340136054421769,0.178571428571429,0.00961538461538462,0.510344827586207,0.508710801393728,0.101639344262295,0,0.00671140939597315,0.00675675675675676,0.791530944625407,0,0,0,0,0.817275747508306,0,0.0633333333333333,0.539936102236422,0.384868421052632,0.234726688102894,0,0.55663430420712,0.901898734177215,0,0.00328947368421053,0.545150501672241,0,0.00636942675159236,0,0.0529801324503311,0,0,0.630872483221476,0,0,0.819672131147541,0,0.207920792079208,0,0.0684039087947883,0,0.0171821305841924,0.0754098360655738,0.716981132075472,0.0784313725490196,0,0,0.634868421052632,0.07,0,0,0.00326797385620915,0.0876623376623377,0,0,0.675409836065574,0.719135802469136,0.0066006600660066,0.417721518987342,0,0.00657894736842105,0.526845637583893,0,0,0.0529801324503311,0,0.101973684210526,0.168831168831169,0.0351437699680511,0.00320512820512821,0.976897689768977,0.0195439739413681,0,0.419047619047619,0,0.886075949367089,0.0811688311688312,0.490384615384615,0,0.40327868852459,0,0,0,0.149350649350649,0.422442244224422,0.711340206185567,0.239482200647249,0.724252491694352,0,0,0,0.565359477124183,0,0,0.228758169934641,0.00327868852459016,0.0803858520900322,0.565656565656566,0.450980392156863,0,0.0781758957654723,0.938110749185668,0.817610062893082,0,0.0103448275862069,0,0.0673400673400673,0,0.826666666666667,0,0.188118811881188,0.347540983606557,0.0131147540983607,0.00687285223367698,0.746753246753247,0,0.0126984126984127,0.441269841269841,0,0.380191693290735,0,0.504792332268371,0.798679867986799,0,0.800664451827243,0.506578947368421,0,0.441077441077441,0.406451612903226,0.0781758957654723,0.204620462046205,0.704918032786885,0,0,0.0542372881355932,0.363057324840764,0.00955414012738853,0,0.633440514469453,0.108626198083067,0.403174603174603,0.0635451505016722,0,0.118210862619808,0,0,0,0,0.566666666666667,0.0838926174496644,0,0,0.537953795379538,0,0,0.533546325878594,0.0551948051948052,0.00638977635782748,0.389776357827476,0.392282958199357,0.013745704467354
"3",0.413249211356467,0.13758389261745,1,0.720125786163522,0.7125,0,0.884244372990354,0.30625,0.723926380368098,0,0.792880258899676,0,0.327974276527331,0.421221864951768,0.439490445859873,0.0534591194968553,0.785953177257525,0.0255591054313099,0.424615384615385,0,0,0.00657894736842105,0,0.0432098765432099,0.190635451505017,0.0521172638436482,0,0,0.185303514376997,0,0,0.19811320754717,0,0.443396226415094,0,0.0307692307692308,0,0,0.938080495356037,0.137820512820513,0,0.045016077170418,0.719242902208202,0,0.192429022082019,0.206666666666667,0.874213836477987,0.279863481228669,0,0,0,0.150641025641026,0.717948717948718,0.0482315112540193,0.0222929936305732,0,0,0.0779220779220779,0.371875,0.00604229607250755,0,0.516129032258065,0,0.349673202614379,0,0,0.00311526479750779,0,0.0427631578947368,0.04,0.00636942675159236,0,0,0,0.273015873015873,0.442477876106195,0,0,0,0.173333333333333,0,0,0.0415335463258786,0.162337662337662,0.251592356687898,0,0.0360655737704918,0.186915887850467,0.733766233766234,0,0.0423452768729642,0.809375,0.781931464174455,0,0,0,0.788461538461538,0.0709677419354839,0,0.828947368421053,0.208860759493671,0.00977198697068404,0.819935691318328,0,0,0.390322580645161,0,0,0.168224299065421,0,0.717105263157895,0.379084967320261,0.0321543408360129,0,0,0.711038961038961,0,0,0.441379310344828,0,0.238709677419355,0.0792682926829268,0,0.553125,0,0,0.0369127516778524,0,0.419354838709677,0,0,0,0.0032258064516129,0.811320754716981,0,0.157894736842105,0,0,0.114649681528662,0,0.161290322580645,0,0.0833333333333333,0.485148514851485,0.106109324758842,0,0,0,0,0.0298013245033113,0.232323232323232,0.264331210191083,0.0332225913621262,0,0,0,0.303921568627451,0.452599388379205,0.70440251572327,0.772870662460568,0,0,0.289389067524116,0.0822368421052632,0,0,0.184713375796178,0.180981595092025,0.382838283828383,0,0,0,0.778481012658228,0.172185430463576,0.444805194805195,0.716171617161716,0,0,0,0.0555555555555556,0,0,0.114197530864198,0,0,0,0.0430769230769231,0.237785016286645,0,0.237012987012987,0.0420711974110032,0,0.583333333333333,0.136075949367089,0,0.726072607260726,0.0420711974110032,0,0.506369426751592,0.178807947019868,0.128526645768025,0.786624203821656,0.511111111111111,0.0581039755351682,0.908805031446541,0,0,0.38006230529595,0,0,0,0,0.511254019292605,0.0384615384615385,0,0.715654952076677,0,0.48,0,0.442675159235669,0.0526315789473684,0,0.732919254658385,0.0448717948717949,0,0
"4",0.722222222222222,0,0.720125786163522,1,0.990825688073395,0,0.768996960486322,0.0151057401812689,0.958579881656805,0,0.936936936936937,0,0.0159744408945687,0.723809523809524,0.728395061728395,0,0.949843260188088,0,0.723404255319149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743119266055046,0,0,0,0,0.712166172106825,0.0153374233128834,0,0,0.987951807228916,0,0,0,0.682926829268293,0,0,0,0,0,1,0,0,0,0,0,0.641566265060241,0,0,0.714733542319749,0,0.0691823899371069,0,0,0,0,0,0,0,0,0,0,0,0.744186046511628,0,0,0,0,0,0,0,0.0219435736677116,0.144578313253012,0,0,0,0.971608832807571,0,0,0.849397590361446,0.839285714285714,0,0,0,0.839393939393939,0,0,0.924764890282132,0,0.0216049382716049,0.579754601226994,0,0,0.634969325153374,0,0,0,0,0.990595611285266,0.687898089171974,0,0,0,1,0,0,0.673202614379085,0,0,0,0,0.392638036809816,0,0,0,0,0.724458204334365,0,0,0,0,0.801186943620178,0,0,0,0,0,0,0,0,0,0.790625,0,0,0,0,0,0,0,0.164133738601824,0,0,0,0,0,0.75,0.963746223564955,0.518633540372671,0,0,0.025,0,0,0,0,0,0.695924764890282,0,0,0,0.918429003021148,0,0.704968944099379,0.651898734177215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28391167192429,0.021021021021021,0,0.46749226006192,0,0,0.752293577981651,0.333333333333333,0.0238805970149254,0.83030303030303,0.76401179941003,0,0.687116564417178,0,0,0.640483383685801,0,0,0,0,0.757668711656442,0,0,0.98780487804878,0,0.198697068403909,0,0.728395061728395,0,0,0.853731343283582,0,0,0
"5",0.739938080495356,0,0.7125,0.990825688073395,1,0,0.809375,0.00920245398773006,0.975975975975976,0,0.935185185185185,0,0.0191082802547771,0.728125,0.754716981132076,0,0.954838709677419,0,0.737951807228916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746913580246914,0,0,0,0,0.723404255319149,0.0249221183800623,0,0,1,0,0,0,0.688679245283019,0,0,0,0,0,0.996894409937888,0,0,0,0,0,0.679127725856698,0,0,0.759493670886076,0,0.059375,0,0,0,0,0,0,0,0,0,0,0,0.744252873563218,0,0,0,0,0,0,0,0.0255591054313099,0.144144144144144,0,0,0,0.971518987341772,0,0,0.858433734939759,0.852409638554217,0,0,0,0.85981308411215,0,0,0.930817610062893,0,0.0315457413249211,0.596273291925466,0,0,0.678125,0,0,0,0,1,0.689320388349515,0,0,0,0.996913580246914,0,0,0.706451612903226,0,0,0,0,0.395705521472393,0,0,0,0,0.753943217665615,0,0,0,0,0.812883435582822,0,0,0,0,0,0,0,0,0.00307692307692308,0.796825396825397,0,0,0,0,0,0,0,0.1625,0,0,0,0,0.00617283950617284,0.753709198813056,0.978723404255319,0.498452012383901,0,0,0.0216049382716049,0,0,0,0,0,0.710191082802548,0,0,0,0.916149068322981,0,0.724137931034483,0.656957928802589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062111801242236,0,0,0.273311897106109,0.0216049382716049,0,0.457680250783699,0,0,0.776758409785933,0.331147540983607,0.0306748466257669,0.860182370820669,0.796407185628742,0,0.707692307692308,0,0,0.66566265060241,0,0,0,0,0.780864197530864,0,0,1,0,0.197368421052632,0,0.761467889908257,0,0,0.873873873873874,0,0,0
"6",0,0,0,0,0,1,0,0,0,0.752321981424149,0,0.932692307692308,0,0,0,0,0,0,0,0.179566563467492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169871794871795,0,0,0,0,0,0.915584415584416,0,0,0,0,0,0,0.996732026143791,0,0.176470588235294,0,0,0,0,0,0,0.172955974842767,0,0,0,0,0.925566343042071,0.957377049180328,0.908496732026144,0,0.913461538461538,0,0,0,0,0.181518151815182,0,0,0,0,0,0,0,0.913738019169329,0,0.170347003154574,0,0,0.984177215189873,0,0,0.827814569536424,0,0.948220064724919,0,0,0,0,0,0,0,0,0,0,0.180124223602484,0,0,0,0,0.893333333333333,0,0,0,0,0.929032258064516,0,0,0.181518151815182,0,0,0.95364238410596,0,0,0,0,0,0,0.171779141104294,0,0.183606557377049,0,0,0,0,0,0.892405063291139,0.960264900662252,0.901960784313726,0,0,0,0,0,0.91640866873065,0.182724252491694,0.996932515337423,0,0,0,0,0,0,0,0,0.201342281879195,0,0,0,0,0,0.913738019169329,0,0,0,0,0,0,0,0,0,0.910543130990415,0,0,0.162790697674419,0,0.375816993464052,0,0,0.996835443037975,0,0,0.950819672131147,0,0,0,0,0,0.996699669966997,0,0,0,0,0,0,0,0,0,0,0,0.933962264150943,0.947019867549669,0.893203883495146,0,0,0,0,0.157377049180328,0,0.996753246753247,0,0,0,0,0,0,0
"7",0.490506329113924,0.0737179487179487,0.884244372990354,0.768996960486322,0.809375,0,1,0.237654320987654,0.76969696969697,0,0.857585139318885,0,0.249180327868852,0.477707006369427,0.493670886075949,0.0371517027863777,0.847133757961783,0.0123456790123457,0.478527607361963,0,0,0.00643086816720257,0,0.00906344410876133,0.104918032786885,0.016025641025641,0,0,0.0984126984126984,0,0,0.100917431192661,0,0.498422712933754,0,0.00308641975308642,0,0,0.927492447129909,0.159375,0,0.0124223602484472,0.794478527607362,0,0.104294478527607,0.117460317460317,0.898148148148148,0.211920529801325,0,0,0,0.0747663551401869,0.7875,0.0157728706624606,0.0217391304347826,0,0,0.0424242424242424,0.417956656346749,0.00595238095238095,0,0.596875,0,0.281645569620253,0,0,0,0,0.016025641025641,0.00970873786407767,0.00315457413249211,0,0,0,0.174846625766871,0.501483679525223,0,0,0,0.0990415335463259,0,0,0.0152905198776758,0.145110410094637,0.271875,0,0.00943396226415094,0.0911854103343465,0.814935064935065,0,0.0162337662337662,0.891304347826087,0.87037037037037,0,0,0,0.8875,0.0347003154574132,0,0.935275080906149,0.114285714285714,0.00638977635782748,0.808049535603715,0,0,0.423948220064725,0,0,0.0757575757575758,0,0.787974683544304,0.449044585987261,0.00958466453674121,0,0,0.778481012658228,0,0,0.474025974025974,0,0.146964856230032,0.0412979351032448,0,0.563076923076923,0,0,0.00980392156862745,0,0.470031545741325,0,0,0,0.00316455696202532,0.829268292682927,0,0.0825082508250825,0,0,0.107033639143731,0,0.0841121495327103,0,0.050314465408805,0.546623794212219,0.0977917981072555,0,0,0,0,0.0193548387096774,0.129032258064516,0.267515923566879,0.00641025641025641,0,0,0,0.237179487179487,0.516417910447761,0.756923076923077,0.771875,0,0,0.2398753894081,0.0470219435736677,0,0,0.101851851851852,0.0923076923076923,0.451923076923077,0,0,0,0.823529411764706,0.0761904761904762,0.488888888888889,0.726114649681529,0,0,0,0.0218068535825545,0,0,0.0900900900900901,0,0,0,0.0156739811912226,0.132258064516129,0,0.133333333333333,0.0188679245283019,0,0.52411575562701,0.1125,0,0.687898089171974,0.0156739811912226,0,0.536277602523659,0.153846153846154,0.137071651090343,0.897515527950311,0.565349544072948,0.0157232704402516,0.897515527950311,0,0,0.422839506172839,0,0,0,0,0.532915360501567,0.0125391849529781,0,0.801857585139319,0,0.408360128617363,0,0.525,0.024390243902439,0,0.826747720364742,0.0155763239875389,0,0
"8",0,0.543973941368078,0.30625,0.0151057401812689,0.00920245398773006,0,0.237654320987654,1,0.0149700598802395,0,0.08,0,0.947368421052632,0,0.00305810397553517,0.398753894080997,0.0628930817610063,0.547400611620795,0,0,0.0404984423676012,0.370607028753994,0,0.393393393393393,0.6,0.365625,0,0,0.493827160493827,0.0216049382716049,0,0.622754491017964,0,0,0.00895522388059702,0.265243902439024,0,0,0.298192771084337,0.685975609756098,0,0.412844036697248,0.0119047619047619,0,0.552147239263804,0.624223602484472,0.346504559270517,0.798701298701299,0,0,0,0.55045871559633,0.015527950310559,0.366153846153846,0.35202492211838,0,0,0.303405572755418,0.0031055900621118,0.368731563421829,0,0.0457317073170732,0,0.797546012269939,0,0,0.303680981595092,0,0.57051282051282,0.536741214057508,0.161585365853659,0,0,0,0.808641975308642,0,0,0,0,0.492211838006231,0,0,0.516819571865443,0.713836477987421,0.519174041297935,0,0.299684542586751,0.682492581602374,0.03125,0,0.533333333333333,0.139817629179331,0.153846153846154,0,0,0,0.154545454545455,0.26219512195122,0,0.102484472049689,0.538461538461538,0,0.428134556574924,0,0,0,0,0,0.754545454545455,0,0.0123839009287926,0,0.307692307692308,0,0,0.0123839009287926,0,0,0,0,0.820754716981132,0.31858407079646,0,0.454545454545455,0,0,0.506451612903226,0,0.00308641975308642,0,0,0,0.309375,0.182634730538922,0,0.586538461538462,0,0,0.668693009118541,0,0.683890577507599,0.125391849529781,0.607250755287009,0,0.659305993690852,0,0,0,0.00609756097560976,0.53582554517134,0.849056603773585,0.507788161993769,0.387820512820513,0,0,0,0.984472049689441,0,0.0119760479041916,0.489028213166144,0,0.137614678899083,0.9125,0.619631901840491,0,0,0.627692307692308,0.490963855421687,0,0,0,0,0.0873493975903614,0.498452012383901,0.00308641975308642,0.356913183279743,0,0.0570570570570571,0,0.472222222222222,0,0.0759878419452888,0.669590643274854,0,0.00311526479750779,0,0.582317073170732,0.757763975155279,0,0.679012345679012,0.580246913580247,0,0.745341614906832,0.673716012084592,0.106583072100313,0.496894409937888,0.372670807453416,0,0.00613496932515337,0.224025974025974,0.643712574850299,0.156923076923077,0.0029940119760479,0.372307692307692,0.309815950920245,0.0397553516819572,0,0,0.00303951367781155,0,0,0,0.00923076923076923,0.218354430379747,0,0.015527950310559,0,0.787781350482315,0,0,0.551622418879056,0,0.126126126126126,0.570121951219512,0,0.0888157894736842
"9",0.676923076923077,0,0.723926380368098,0.958579881656805,0.975975975975976,0,0.76969696969697,0.0149700598802395,1,0,0.924924924924925,0,0.0245398773006135,0.672782874617737,0.706422018348624,0,0.940251572327044,0,0.683734939759036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690690690690691,0,0,0,0,0.75,0.0547112462006079,0,0,0.973372781065089,0,0,0,0.701492537313433,0,0,0,0,0,0.967065868263473,0,0,0,0,0,0.641791044776119,0,0,0.749244712990937,0,0.0646153846153846,0,0,0,0,0,0,0,0,0,0,0,0.707736389684814,0,0,0,0,0,0,0,0.0277777777777778,0.200589970501475,0,0,0,0.953271028037383,0,0,0.887240356083086,0.875,0,0,0,0.883582089552239,0,0,0.91640866873065,0,0.0243161094224924,0.628834355828221,0,0,0.604294478527607,0,0,0,0,0.972644376899696,0.628930817610063,0,0,0,0.966565349544073,0,0,0.66984126984127,0,0,0,0,0.452095808383234,0,0,0,0,0.695652173913043,0,0,0,0,0.851632047477745,0,0,0,0,0,0,0,0,0.00906344410876133,0.736677115987461,0,0,0,0,0,0,0,0.207317073170732,0,0,0,0,0.00615384615384615,0.705202312138728,1,0.554517133956386,0,0,0.0274390243902439,0,0,0,0,0,0.657407407407407,0,0,0,0.945288753799392,0,0.726708074534162,0.662420382165605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00923076923076923,0,0,0.30379746835443,0.0290697674418605,0,0.525679758308157,0,0,0.776785714285714,0.362776025236593,0.0604229607250755,0.878787878787879,0.788856304985337,0,0.727544910179641,0,0,0.593373493975904,0,0,0,0,0.772727272727273,0,0,0.969230769230769,0,0.217665615141956,0,0.708708708708709,0,0,0.897897897897898,0,0,0
"10",0,0,0,0,0,0.752321981424149,0,0,0,1,0,0.745508982035928,0,0,0,0,0,0,0,0.448071216617211,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482866043613707,0,0,0,0,0,0.678125,0,0,0,0,0,0,0.763239875389408,0,0.461059190031153,0,0,0,0,0,0,0.445121951219512,0,0,0,0,0.650455927051672,0.726993865030675,0.658610271903323,0,0.664652567975831,0,0,0,0,0.43125,0,0,0,0,0,0,0,0.647058823529412,0,0.404833836858006,0,0,0.739130434782609,0,0,0.593167701863354,0,0.755351681957186,0,0,0,0,0,0,0,0,0,0,0.405325443786982,0,0,0,0,0.614649681528662,0,0,0,0,0.691131498470948,0,0,0.438871473354232,0,0,0.745980707395498,0,0,0,0,0,0,0.359050445103858,0,0.43125,0,0,0,0,0,0.626112759643917,0.70625,0.610591900311526,0,0,0,0,0,0.682634730538922,0.409230769230769,0.748484848484849,0,0,0,0,0,0,0,0,0.427215189873418,0,0,0,0,0,0.663551401869159,0,0,0,0,0,0,0,0,0,0.670769230769231,0,0,0.374213836477987,0,0.646302250803859,0,0,0.72972972972973,0,0,0.715625,0,0,0,0,0,0.747692307692308,0,0,0,0,0,0,0,0,0,0,0,0.776758409785933,0.740740740740741,0.619335347432024,0,0,0,0,0.355623100303951,0,0.723076923076923,0,0,0,0,0,0,0
