"GSM773540",1
"GSM773541",2
"GSM773542",3
"GSM773543",3
"GSM773544",3
"GSM773545",4
"GSM773546",3
"GSM773547",5
"GSM773548",3
"GSM773549",4
"GSM773550",3
"GSM773551",4
"GSM773552",5
"GSM773553",1
"GSM773554",3
"GSM773555",2
"GSM773556",3
"GSM773557",6
"GSM773558",1
"GSM773559",7
"GSM773560",2
"GSM773561",6
"GSM773562",4
"GSM773563",2
"GSM773564",2
"GSM773565",2
"GSM773566",8
"GSM773567",9
"GSM773568",5
"GSM773569",8
"GSM773570",8
"GSM773571",5
"GSM773572",9
"GSM773573",1
"GSM773574",8
"GSM773575",2
"GSM773576",9
"GSM773577",8
"GSM773578",3
"GSM773579",6
"GSM773580",8
"GSM773581",2
"GSM773582",3
"GSM773583",9
"GSM773584",5
"GSM773585",5
"GSM773586",3
"GSM773587",5
"GSM773588",9
"GSM773589",7
"GSM773590",8
"GSM773591",2
"GSM773592",3
"GSM773593",2
"GSM773594",6
"GSM773595",4
"GSM773596",8
"GSM773597",2
"GSM773598",10
"GSM773599",6
"GSM773600",8
"GSM773601",3
"GSM773602",4
"GSM773603",5
"GSM773604",7
"GSM773605",8
"GSM773606",6
"GSM773607",9
"GSM773608",6
"GSM773609",6
"GSM773610",6
"GSM773611",7
"GSM773612",9
"GSM773613",9
"GSM773614",5
"GSM773615",1
"GSM773616",4
"GSM773617",4
"GSM773618",4
"GSM773619",2
"GSM773620",4
"GSM773621",8
"GSM773622",6
"GSM773623",6
"GSM773624",6
"GSM773625",7
"GSM773626",2
"GSM773627",5
"GSM773628",3
"GSM773629",9
"GSM773630",6
"GSM773631",3
"GSM773632",3
"GSM773633",4
"GSM773634",8
"GSM773635",7
"GSM773636",3
"GSM773637",2
"GSM773638",4
"GSM773639",3
"GSM773640",5
"GSM773641",10
"GSM773642",5
"GSM773643",4
"GSM773644",8
"GSM773645",10
"GSM773646",9
"GSM773647",8
"GSM773648",5
"GSM773649",8
"GSM773650",3
"GSM773651",1
"GSM773652",2
"GSM773653",8
"GSM773654",7
"GSM773655",3
"GSM773656",9
"GSM773657",8
"GSM773658",10
"GSM773659",4
"GSM773660",5
"GSM773661",2
"GSM773662",9
"GSM773663",3
"GSM773664",4
"GSM773665",9
"GSM773666",6
"GSM773667",7
"GSM773668",3
"GSM773669",8
"GSM773670",4
"GSM773671",8
"GSM773672",6
"GSM773673",3
"GSM773674",9
"GSM773675",2
"GSM773676",9
"GSM773677",7
"GSM773678",6
"GSM773679",7
"GSM773680",2
"GSM773681",6
"GSM773682",6
"GSM773683",1
"GSM773684",6
"GSM773685",4
"GSM773686",4
"GSM773687",4
"GSM773688",8
"GSM773689",6
"GSM773690",5
"GSM773691",6
"GSM773692",2
"GSM773693",4
"GSM773694",7
"GSM773695",4
"GSM773696",5
"GSM773697",1
"GSM773698",3
"GSM773699",3
"GSM773700",8
"GSM773701",6
"GSM773702",5
"GSM773703",6
"GSM773704",7
"GSM773705",8
"GSM773706",5
"GSM773707",2
"GSM773708",1
"GSM773709",8
"GSM773710",4
"GSM773711",8
"GSM773712",3
"GSM773713",2
"GSM773714",3
"GSM773715",3
"GSM773716",8
"GSM773717",8
"GSM773718",8
"GSM773719",2
"GSM773720",4
"GSM773721",8
"GSM773722",6
"GSM773723",7
"GSM773724",8
"GSM773725",7
"GSM773726",6
"GSM773727",5
"GSM773728",4
"GSM773729",5
"GSM773730",6
"GSM773731",4
"GSM773732",5
"GSM773733",6
"GSM773734",6
"GSM773735",5
"GSM773736",2
"GSM773737",4
"GSM773738",3
"GSM773739",3
"GSM773740",6
"GSM773741",3
"GSM773742",3
"GSM773743",2
"GSM773744",3
"GSM773745",8
"GSM773746",8
"GSM773747",10
"GSM773748",8
"GSM773749",4
"GSM773750",4
"GSM773751",4
"GSM773752",3
"GSM773753",8
"GSM773754",8
"GSM773755",3
"GSM773756",7
"GSM773757",5
"GSM773758",4
"GSM773759",3
"GSM773760",6
"GSM773761",8
"GSM773762",3
"GSM773763",6
"GSM773764",8
"GSM773765",8
