"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78"
"1",1,0,0,0,0.193037974683544,0.317757009345794,0.669871794871795,0,0,0,0.598039215686274,0,0.67986798679868,0,0,0.715210355987055,0.207006369426752,0.613114754098361,0,0.700657894736842,0.298013245033113,0.296296296296296,0.179487179487179,0,0.348837209302326,0.280645161290323,0.297124600638978,0,0.354515050167224,0,0.65814696485623,0.288524590163934,0.462025316455696,0.32484076433121,0,0.434375,0,0.37248322147651,0,0.291925465838509,0,0.319078947368421,0,0,0.382165605095541,0.707236842105263,0,0.35973597359736,0.516447368421053,0,0.150641025641026,0.697819314641745,0.289036544850498,0.341772151898734,0,0,0,0.441558441558442,0,0.298013245033113,0.198142414860681,0.298701298701299,0,0.10410094637224,0,0.0566037735849057,0,0,0.186274509803922,0.696245733788396,0.366559485530547,0.307167235494881,0,0.332236842105263,0,0.173501577287066,0.96474358974359,0
"2",0,1,0.00662251655629139,0.3,0,0,0,0,1,0.920265780730897,0,0.0125391849529781,0,0.300632911392405,0.282208588957055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248407643312102,0,0,0,0,0,0.245954692556634,0,0.0253968253968254,0.0632911392405063,0,0,0.517799352750809,0,0,0.248407643312102,0,0,0,0,0,0.249211356466877,0.560747663551402,0,1,0,0,0,0.98,0,0.0152439024390244,0,0.00316455696202532,0.925696594427245,0,0,0,0,0,0,0.208469055374593,0,0,0
"3",0,0.00662251655629139,1,0.552631578947368,0,0,0,0.900332225913621,0.00977198697068404,0.00327868852459016,0,1,0,0.565359477124183,0.581761006289308,0,0.00313479623824451,0,0.0065359477124183,0,0,0,0,0.527156549520767,0,0,0,0.453333333333333,0,0.826797385620915,0,0,0,0.0651465798045603,0.636942675159236,0,0.716129032258065,0.0479452054794521,0.65814696485623,0,0.625,0,0.871710526315789,0.916398713826367,0,0,0.364238410596026,0,0,0.610759493670886,0.00980392156862745,0,0,0,0.624161073825503,0.684375,0.323624595469256,0,0.00996677740863787,0,0,0,0.0238907849829352,0.092948717948718,0.875776397515528,0.515923566878981,0.668852459016393,0.00318471337579618,0,0,0,0,0.171052631578947,0,0.680921052631579,0.00319488817891374,0,0.146964856230032
"4",0,0.3,0.552631578947368,1,0,0,0,0.395424836601307,0.286173633440514,0.175895765472313,0,0.541666666666667,0,0.986842105263158,0.996794871794872,0,0,0,0.269736842105263,0,0,0,0,0.142857142857143,0,0,0,0.108910891089109,0,0.405844155844156,0,0,0,0.0132450331125828,0.984472049689441,0,0.237179487179487,0.0168918918918919,0.226114649681529,0,0.986928104575163,0,0.465116279069767,0.592233009708738,0,0,0.907284768211921,0,0,0.961038961038961,0,0,0,0,0.226666666666667,0.948717948717949,0.809061488673139,0,0.347682119205298,0,0,0,0.396610169491525,0.077639751552795,0.410828025477707,0.140127388535032,0.231788079470199,0.215625,0,0,0,0,0.00668896321070234,0,0.956810631229236,0,0,0.00649350649350649
"5",0.193037974683544,0,0,0,1,0,0.298136645962733,0.00952380952380952,0,0,0.283076923076923,0,0.291139240506329,0,0,0.299382716049383,0.984709480122324,0.399390243902439,0,0.272445820433437,0.562300319488818,0,1,0.328267477203647,0,0.12,0,0.448275862068966,0.00311526479750779,0.0444444444444444,0.288343558282209,0,0.00598802395209581,0.751592356687898,0,0.501501501501502,0.125373134328358,0.549206349206349,0.182370820668693,0,0,0.841614906832298,0,0,0,0.280373831775701,0,0.0981012658227848,0.0153846153846154,0.00305810397553517,0.975609756097561,0.280597014925373,0,0,0.227414330218069,0,0,0.478527607361963,0,0,0.987951807228916,0,0,0.9,0,0.251515151515152,0.187878787878788,0,0.993846153846154,0.303514376996805,0.127659574468085,0,0.74294670846395,0.0778816199376947,0,1,0.214723926380368,0.770186335403727
"6",0.317757009345794,0,0,0,0,1,0.00906344410876133,0,0,0,0.015527950310559,0,0.0154320987654321,0,0,0.0219435736677116,0,0,0,0.0182926829268293,0,0.984276729559748,0,0,1,0.450746268656716,0.981873111782477,0,0.993630573248408,0,0.0152439024390244,0.981308411214953,0.850877192982456,0,0,0.0119047619047619,0,0,0,0.982248520710059,0,0,0,0,0.996987951807229,0.0186915887850467,0,0.353312302839117,0.827692307692308,0,0,0.021021021021021,0.97444089456869,1,0,0,0,0,0,0.975460122699387,0,0.975,0,0,0,0,0,0,0,0.0223642172523962,0.354037267080745,0.977346278317152,0,0.423423423423423,0,0,0.328267477203647,0
"7",0.669871794871795,0,0,0,0.298136645962733,0.00906344410876133,1,0,0,0,1,0,1,0,0,1,0.295031055900621,0.912621359223301,0,0.990291262135922,0.676470588235294,0,0.25,0,0.0160771704180064,0.560371517027864,0,0,0.0383386581469649,0,1,0,0.15015015015015,0.352564102564103,0,0.774691358024691,0,0.744186046511628,0,0,0,0.443396226415094,0,0,0,1,0,0.660194174757282,0.168253968253968,0,0.249221183800623,0.990881458966565,0,0.0184049079754601,0,0,0,0.806349206349206,0,0,0.290519877675841,0,0,0.190332326283988,0,0.0584615384615385,0,0,0.272727272727273,1,0.65625,0,0,0.58641975308642,0,0.28,0.662538699690402,0.00313479623824451
"8",0,0,0.900332225913621,0.395424836601307,0.00952380952380952,0,0,1,0,0,0,0.892857142857143,0,0.429936305732484,0.438485804416404,0,0.0191082802547771,0.0032258064516129,0,0,0.00673400673400673,0,0.0162337662337662,0.693811074918567,0,0,0,0.576158940397351,0,0.932038834951456,0,0,0,0.101307189542484,0.49211356466877,0,0.858934169278997,0.0506756756756757,0.815533980582524,0,0.5,0.00993377483443709,0.949664429530201,0.819354838709677,0,0,0.210702341137124,0,0,0.4625,0.0325732899022801,0,0,0,0.754098360655738,0.532051282051282,0.19435736677116,0.00649350649350649,0,0,0.0159235668789809,0,0.00677966101694915,0.0382165605095541,0.972307692307692,0.680511182108626,0.810897435897436,0,0.016025641025641,0,0,0,0.28476821192053,0,0.534201954397394,0.0189873417721519,0,0.256493506493506
"9",0,1,0.00977198697068404,0.286173633440514,0,0,0,0,1,0.922360248447205,0,0.0121212121212121,0,0.281345565749235,0.25609756097561,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24024024024024,0,0,0,0,0,0.225609756097561,0,0.028125,0.0560747663551402,0,0,0.511254019292605,0,0,0.219512195121951,0,0,0,0,0,0.229357798165138,0.541284403669725,0,1,0,0,0,0.952076677316294,0,0.0180722891566265,0,0.00307692307692308,0.924698795180723,0,0,0,0,0,0,0.20952380952381,0,0,0
"10",0,0.920265780730897,0.00327868852459016,0.175895765472313,0,0,0,0,0.922360248447205,1,0,0.00319488817891374,0,0.169278996865204,0.146875,0,0,0,0.94620253164557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146341463414634,0,0,0,0,0,0.137380191693291,0,0.00643086816720257,0.0255591054313099,0,0,0.390728476821192,0,0,0.135483870967742,0,0,0,0,0,0.147798742138365,0.425925925925926,0,0.908794788273616,0,0,0,0.852459016393443,0,0.00309597523219814,0,0.00316455696202532,1,0,0,0,0,0,0,0.126666666666667,0,0,0
