"GSM475656",1
"GSM475681",2
"GSM475683",3
"GSM475685",4
"GSM475687",5
"GSM475689",6
"GSM475691",7
"GSM475692",3
"GSM475694",2
"GSM475696",2
"GSM475698",7
"GSM475700",3
"GSM475701",7
"GSM475706",4
"GSM475708",4
"GSM475709",7
"GSM475710",5
"GSM475712",7
"GSM475715",2
"GSM475717",1
"GSM475719",7
"GSM475720",6
"GSM475722",5
"GSM475724",3
"GSM475727",6
"GSM475728",7
"GSM475730",6
"GSM475731",3
"GSM475733",6
"GSM475735",3
"GSM475737",7
"GSM475739",6
"GSM475741",1
"GSM475744",5
"GSM475747",4
"GSM475748",7
"GSM475751",3
"GSM475753",7
"GSM475756",3
"GSM475758",6
"GSM475759",4
"GSM475760",5
"GSM475761",3
"GSM475762",3
"GSM475763",6
"GSM475765",7
"GSM475768",4
"GSM475769",1
"GSM475770",1
"GSM475772",4
"GSM475773",5
"GSM475774",1
"GSM475776",6
"GSM475777",6
"GSM475778",3
"GSM475779",4
"GSM475780",4
"GSM475782",7
"GSM475784",2
"GSM475785",6
"GSM475787",5
"GSM475788",6
"GSM475789",2
"GSM475791",5
"GSM475792",3
"GSM475793",3
"GSM475794",3
"GSM475795",2
"GSM475797",5
"GSM475799",7
"GSM475801",1
"GSM475802",6
"GSM475803",5
"GSM475804",1
"GSM475805",4
"GSM475806",5
"GSM475808",1
"GSM475810",5
