"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78"
"11",0.506535947712418,0,0,0,0.107692307692308,0.0093167701863354,0.996784565916399,0,0,0,1,0,0.996805111821086,0,0,1,0.126543209876543,0.945337620578778,0,0.842271293375394,0.588235294117647,0,0.0870967741935484,0,0.00647249190938511,0.603125,0,0,0.0317460317460317,0,1,0,0.107692307692308,0.305993690851735,0,0.635802469135803,0,0.676567656765677,0,0,0,0.365384615384615,0,0,0,0.987179487179487,0,0.596774193548387,0.118589743589744,0,0.0414012738853503,0.880503144654088,0,0.00920245398773006,0,0,0,0.882539682539683,0,0,0.128834355828221,0,0,0.0304878048780488,0,0.049079754601227,0,0,0.0603174603174603,0.943708609271523,0.629283489096573,0,0,0.547770700636943,0,0.0875,0.490566037735849,0.00313479623824451
"12",0,0.00313479623824451,0.934210526315789,0.365384615384615,0,0,0,0.730519480519481,0.00303030303030303,0,0,1,0,0.358490566037736,0.398176291793313,0,0,0,0,0,0,0,0,0.4625,0,0,0,0.314102564102564,0,0.520504731861199,0,0,0,0.0415335463258786,0.504587155963303,0,0.54858934169279,0.0333333333333333,0.5625,0,0.482428115015974,0,0.625,0.795031055900621,0,0,0.315286624203822,0,0,0.438871473354232,0,0,0,0,0.458064516129032,0.636363636363636,0.275229357798165,0,0.00317460317460317,0,0,0,0.0130293159609121,0.0248447204968944,0.644171779141104,0.425981873111782,0.608150470219436,0,0,0,0,0,0.0566037735849057,0,0.607843137254902,0,0,0.0477707006369427
"13",0.597359735973597,0,0,0,0.117088607594937,0.00925925925925926,1,0,0,0,0.996805111821086,0,1,0,0,0.993506493506494,0.141975308641975,0.934640522875817,0,0.85,0.55,0,0.0912052117263844,0,0.00673400673400673,0.560897435897436,0,0,0.0296052631578947,0,1,0,0.126934984520124,0.314754098360656,0,0.589905362776025,0,0.65,0,0,0,0.37785016286645,0,0,0,0.990196078431373,0,0.573825503355705,0.143322475570033,0,0.0419354838709677,0.898412698412698,0,0.00949367088607595,0,0,0,0.81063122923588,0,0,0.147335423197492,0,0,0.0222222222222222,0,0.0470219435736677,0,0,0.0629139072847682,0.950331125827815,0.570063694267516,0,0,0.537953795379538,0,0.10062893081761,0.534375,0
"14",0,0.180379746835443,0.415032679738562,0.9375,0,0,0,0.105095541401274,0.18348623853211,0,0,0.358490566037736,0,1,0.833333333333333,0,0,0,0.118589743589744,0,0,0,0,0.00318471337579618,0,0,0,0,0,0.0716612377850163,0,0,0,0,0.871165644171779,0,0.0093167701863354,0,0.00925925925925926,0,0.94620253164557,0,0.0550161812297735,0.374613003095975,0,0,0.890322580645161,0,0,0.739811912225705,0,0,0,0,0.0227272727272727,0.7375,0.934579439252336,0,0.216129032258065,0,0,0,0.325732899022801,0.0218068535825545,0.0426829268292683,0,0.0220820189274448,0.0365853658536585,0,0,0,0,0,0,0.795454545454545,0,0,0
"15",0,0.180981595092025,0.465408805031447,0.990384615384615,0,0,0,0.10410094637224,0.170731707317073,0.00625,0,0.398176291793313,0,0.833333333333333,1,0,0,0,0.141538461538462,0,0,0,0,0.144615384615385,0,0,0,0.0846394984326019,0,0.251552795031056,0,0,0,0,0.88622754491018,0,0.169184290030211,0.00967741935483871,0.174174174174174,0,0.768518518518518,0,0.230769230769231,0.567901234567901,0,0,0.93015873015873,0,0,0.890577507598784,0,0,0,0,0.182965299684543,0.830246913580247,0.836795252225519,0,0.203174603174603,0,0,0,0.306962025316456,0.0150602409638554,0.197604790419162,0.128440366972477,0.168195718654434,0.0419161676646707,0,0,0,0,0.0123456790123457,0,0.792332268370607,0,0,0.0122324159021407
"16",0.614886731391586,0,0,0,0.123456790123457,0.0156739811912226,0.993610223642173,0,0,0,1,0,0.993506493506494,0,0,1,0.14375,0.919354838709677,0,0.841269841269841,0.506711409395973,0,0.0888157894736842,0,0.0133333333333333,0.525641025641026,0,0,0.0355987055016181,0,0.996774193548387,0,0.152173913043478,0.333333333333333,0,0.554838709677419,0,0.60958904109589,0,0,0,0.394822006472492,0,0,0,0.987096774193548,0,0.566343042071197,0.170491803278689,0,0.0573248407643312,0.87888198757764,0,0.0155763239875389,0,0,0,0.812903225806452,0,0,0.144171779141104,0,0,0.0313479623824451,0,0.050314465408805,0,0,0.0616883116883117,0.960264900662252,0.579113924050633,0,0,0.530744336569579,0,0.0914826498422713,0.588785046728972,0.00319488817891374
"17",0.0700636942675159,0,0.00313479623824451,0,0.975535168195719,0,0.139751552795031,0,0,0,0.126543209876543,0,0.141975308641975,0,0,0.14375,1,0.255663430420712,0,0.0674846625766871,0.476190476190476,0,0.990384615384615,0.17981072555205,0,0.0215384615384615,0,0.45859872611465,0,0.053125,0.129230769230769,0,0,0.749206349206349,0,0.337386018237082,0.018348623853211,0.423948220064725,0.0869565217391304,0,0,0.761006289308176,0,0,0,0.127725856697819,0,0.00632911392405063,0.00316455696202532,0.00615384615384615,0.919504643962848,0.0820668693009119,0,0,0.157232704402516,0,0,0.319488817891374,0,0,0.997014925373134,0,0,0.900928792569659,0.00298507462686567,0.184848484848485,0.0617283950617284,0,0.978125,0.12621359223301,0.0156739811912226,0,0.885093167701863,0.00606060606060606,0,0.975903614457831,0.0759878419452888,0.910493827160494
"18",0.504918032786885,0,0,0,0.213414634146341,0,0.922330097087379,0,0,0,0.945337620578778,0,0.934640522875817,0,0,0.919354838709677,0.255663430420712,1,0,0.72258064516129,0.611295681063123,0,0.206451612903226,0.0191693290734824,0,0.463492063492064,0,0.0420711974110032,0.0133779264214047,0.0033112582781457,0.925806451612903,0,0.00909090909090909,0.478964401294498,0,0.481818181818182,0.00318471337579618,0.659016393442623,0.00319488817891374,0,0,0.496774193548387,0,0,0,0.931596091205212,0,0.400662251655629,0.0290322580645161,0,0.138364779874214,0.760869565217391,0,0,0.0289389067524116,0,0,0.931818181818182,0,0,0.269592476489028,0,0,0.115625,0,0.0889570552147239,0,0,0.16025641025641,0.856164383561644,0.406349206349206,0,0.0844155844155844,0.336601307189543,0,0.188854489164087,0.46875,0.0983606557377049
"19",0,1,0,0.151315789473684,0,0,0,0,1,0.857594936708861,0,0,0,0.118589743589744,0.141538461538462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119496855345912,0,0,0,0,0,0.123028391167192,0,0,0.0255591054313099,0,0,0.259615384615385,0,0,0.107255520504732,0,0,0,0,0,0.126543209876543,0.221183800623053,0,1,0,0,0,0.941558441558442,0,0,0,0,0.868098159509202,0,0,0,0,0,0,0.0918032786885246,0,0,0
"20",0.746710526315789,0,0,0,0.0588235294117647,0.024390243902439,0.844660194174757,0,0,0,0.842271293375394,0,0.85,0,0,0.841269841269841,0.0674846625766871,0.72258064516129,0,1,0.409836065573771,0,0.051948051948052,0,0.0226537216828479,0.490853658536585,0,0,0.0544871794871795,0,0.836012861736334,0,0.310240963855422,0.251612903225806,0,0.541033434650456,0,0.465116279069767,0,0,0,0.289902280130293,0,0,0,0.863057324840764,0,0.768211920529801,0.337662337662338,0,0.00317460317460317,0.990853658536585,0,0.0314465408805031,0,0,0,0.655844155844156,0,0,0.0699088145896656,0,0,0.00952380952380952,0,0.0430769230769231,0,0,0.0189274447949527,0.894389438943894,0.763076923076923,0,0,0.720125786163522,0,0.0429447852760736,0.727272727272727,0
