"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78"
"11",0.15359477124183,0,0,0,0.0553846153846154,0,0.996784565916399,0,0,0,1,0,0.996805111821086,0,0,0.984076433121019,0.0740740740740741,0.993569131832797,0,0.239747634069401,0.57843137254902,0,0.032258064516129,0,0,0.5125,0,0,0.00317460317460317,0,1,0,0.0461538461538462,0.290220820189274,0,0.564814814814815,0,0.696369636963696,0,0,0,0.358974358974359,0,0,0,0.836538461538462,0,0.148387096774194,0.0224358974358974,0,0.0127388535031847,0.459119496855346,0,0,0,0,0,0.952380952380952,0,0,0.0797546012269939,0,0,0.00914634146341463,0,0.0306748466257669,0,0,0.00952380952380952,0.711920529801324,0.255451713395639,0,0,0.130573248407643,0,0.04375,0.122641509433962,0.00313479623824451
"12",0,0,0.865131578947368,0.269230769230769,0,0,0,0.659090909090909,0,0,0,1,0,0.0628930817610063,0.288753799392097,0,0,0,0,0,0,0,0,0.271875,0,0,0,0.0961538461538462,0,0.135646687697161,0,0,0,0.012779552715655,0.645259938837921,0,0.156739811912226,0.00333333333333333,0.196875,0,0.507987220447284,0,0.259615384615385,0.53416149068323,0,0,0.21656050955414,0,0,0.413793103448276,0,0,0,0,0.12258064516129,0.4858934169279,0.0275229357798165,0,0,0,0,0,0.00977198697068404,0.0062111801242236,0.365030674846626,0.123867069486405,0.394984326018809,0,0,0,0,0,0.0188679245283019,0,0.411764705882353,0,0,0.0159235668789809
"13",0.224422442244224,0,0,0,0.0569620253164557,0,1,0,0,0,0.996805111821086,0,1,0,0,0.957792207792208,0.0864197530864197,0.986928104575163,0,0.28,0.55,0,0.0325732899022801,0,0,0.474358974358974,0,0,0.00657894736842105,0,1,0,0.065015479876161,0.291803278688525,0,0.479495268138801,0,0.673333333333333,0,0,0,0.351791530944625,0,0,0,0.862745098039216,0,0.167785234899329,0.0423452768729642,0,0.0129032258064516,0.53015873015873,0,0,0,0,0,0.877076411960133,0,0,0.0877742946708464,0,0,0.00634920634920635,0,0.0313479623824451,0,0,0.00662251655629139,0.754966887417219,0.261146496815287,0,0,0.165016501650165,0,0.050314465408805,0.165625,0
"14",0,0.0474683544303797,0.0980392156862745,0.578947368421053,0,0,0,0.0191082802547771,0.0519877675840979,0,0,0.0628930817610063,0,1,0.46969696969697,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0.0195439739413681,0,0,0,0,0.337423312883436,0,0.0031055900621118,0,0,0,0.598101265822785,0,0.0129449838187702,0.0990712074303406,0,0,0.541935483870968,0,0,0.247648902821317,0,0,0,0,0.00649350649350649,0.315625,0.993769470404984,0,0.103225806451613,0,0,0,0.123778501628664,0,0.00914634146341463,0,0,0,0,0,0,0,0,0,0.0844155844155844,0,0,0
"15",0,0.0674846625766871,0.39937106918239,0.971153846153846,0,0,0,0.0473186119873817,0.0762195121951219,0,0,0.288753799392097,0,0.46969696969697,1,0,0,0,0.0676923076923077,0,0,0,0,0.0953846153846154,0,0,0,0.0752351097178683,0,0.195652173913043,0,0,0,0.00306748466257669,0.640718562874252,0,0.13595166163142,0.0032258064516129,0.132132132132132,0,0.385802469135802,0,0.156923076923077,0.469135802469136,0,0,0.936507936507937,0,0,0.60790273556231,0,0,0,0,0.135646687697161,0.799382716049383,0.409495548961424,0,0.158730158730159,0,0,0,0.19620253164557,0,0.137724550898204,0.107033639143731,0.128440366972477,0.00598802395209581,0,0,0,0,0.00925925925925926,0,0.130990415335463,0,0,0.0122324159021407
"16",0.268608414239482,0,0,0,0.0679012345679012,0,0.97444089456869,0,0,0,0.984076433121019,0,0.957792207792208,0,0,1,0.090625,0.948387096774194,0,0.336507936507937,0.459731543624161,0,0.0296052631578947,0,0.00333333333333333,0.384615384615385,0,0,0,0,0.974193548387097,0,0.108695652173913,0.307692307692308,0,0.412903225806452,0,0.595890410958904,0,0,0,0.375404530744337,0,0,0,0.867741935483871,0,0.210355987055016,0.0885245901639344,0,0.0127388535031847,0.493788819875776,0,0,0,0,0,0.87741935483871,0,0,0.0950920245398773,0,0,0.00940438871473354,0,0.0251572327044025,0,0,0.00974025974025974,0.798013245033113,0.291139240506329,0,0,0.220064724919094,0,0.0473186119873817,0.233644859813084,0.00319488817891374
"17",0.00955414012738853,0,0,0,0.972477064220184,0,0.0807453416149068,0,0,0,0.0740740740740741,0,0.0864197530864197,0,0,0.090625,1,0.113268608414239,0,0.00613496932515337,0.346031746031746,0,0.983974358974359,0.10410094637224,0,0.00615384615384615,0,0.423566878980892,0,0.0125,0.0738461538461539,0,0,0.717460317460317,0,0.282674772036474,0.00917431192660551,0.339805825242718,0.0434782608695652,0,0,0.723270440251572,0,0,0,0.0716510903426791,0,0,0,0,0.718266253869969,0.0243161094224924,0,0,0.10062893081761,0,0,0.182108626198083,0,0,0.997014925373134,0,0,0.804953560371517,0,0.13030303030303,0.0216049382716049,0,0.984375,0.0744336569579288,0,0,0.919254658385093,0,0,0.975903614457831,0.00911854103343465,0.959876543209877
"18",0.167213114754098,0,0,0,0.0731707317073171,0,0.977346278317152,0,0,0,0.993569131832797,0,0.986928104575163,0,0,0.948387096774194,0.113268608414239,1,0,0.22258064516129,0.498338870431894,0,0.067741935483871,0,0,0.377777777777778,0,0.00647249190938511,0.0100334448160535,0,0.983870967741935,0,0.0181818181818182,0.401294498381877,0,0.424242424242424,0,0.619672131147541,0.00319488817891374,0,0,0.42258064516129,0,0,0,0.882736156351791,0,0.105960264900662,0.00645161290322581,0,0.00943396226415094,0.444099378881988,0,0,0.00643086816720257,0,0,0.938311688311688,0,0,0.125391849529781,0,0,0.021875,0,0.0398773006134969,0,0,0.032051282051282,0.75,0.161904761904762,0,0.025974025974026,0.0849673202614379,0,0.0712074303405573,0.14375,0.0327868852459016
"19",0,1,0,0.0822368421052632,0,0,0,0,1,0.240506329113924,0,0,0,0.0416666666666667,0.0676923076923077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283018867924528,0,0,0,0,0,0.0315457413249211,0,0,0.00958466453674121,0,0,0.163461538461538,0,0,0.0378548895899054,0,0,0,0,0,0.0679012345679012,0.0529595015576324,0,1,0,0,0,0.931818181818182,0,0,0,0,0.319018404907975,0,0,0,0,0,0,0.00327868852459016,0,0,0
"20",0.960526315789474,0,0,0,0.00619195046439629,0.00304878048780488,0.27831715210356,0,0,0,0.239747634069401,0,0.28,0,0,0.336507936507937,0.00613496932515337,0.22258064516129,0,1,0.108196721311475,0,0,0,0.0226537216828479,0.128048780487805,0,0,0.00641025641025641,0,0.266881028938907,0,0.644578313253012,0.0483870967741935,0,0.0972644376899696,0,0.136212624584718,0,0,0,0.0684039087947883,0,0,0,0.420382165605096,0,0.943708609271523,0.788961038961039,0,0,0.795731707317073,0,0.00943396226415094,0,0,0,0.207792207792208,0,0,0.00303951367781155,0,0,0,0,0.00307692307692308,0,0,0,0.544554455445545,0.889230769230769,0,0,0.940251572327044,0,0.00613496932515337,0.940438871473354,0
"21",0.0562913907284768,0,0,0,0.4185303514377,0,0.526143790849673,0,0,0,0.57843137254902,0,0.55,0,0,0.459731543624161,0.346031746031746,0.498338870431894,0,0.108196721311475,1,0,0.22742474916388,0.0132890365448505,0,0.448051948051948,0,0.345394736842105,0.0066006600660066,0,0.540453074433657,0,0.0221518987341772,0.025974025974026,0,0.89375,0,0.896193771626298,0,0,0,0.0690789473684211,0,0,0,0.36241610738255,0,0.108108108108108,0.00671140939597315,0.0868167202572347,0.496732026143791,0.293548387096774,0,0,0.0134228187919463,0,0,0.506711409395973,0,0,0.35625,0,0,0.439739413680782,0,0,0,0,0.452380952380952,0.27681660899654,0.178571428571429,0,0.358552631578947,0.0764119601328904,0,0.370716510903427,0.0288461538461538,0.313915857605178
"22",0.0505050505050505,0,0,0,0,0.99685534591195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.973333333333333,0.518272425249169,0.524590163934426,0,0.993243243243243,0,0,0.868512110726644,0.390625,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0608108108108108,0.236666666666667,0,0,0,0.410596026490066,1,0,0,0,0,0,0.389655172413793,0,0.495016611295681,0,0,0,0,0,0,0,0,0.0588235294117647,0.430555555555556,0,0.0592105263157895,0,0,0.0918032786885246,0
"23",0,0,0,0,1,0,0.0316455696202532,0,0,0,0.032258064516129,0,0.0325732899022801,0,0,0.0296052631578947,0.983974358974359,0.067741935483871,0,0,0.22742474916388,0,1,0.144694533762058,0,0,0,0.315789473684211,0,0.00983606557377049,0.035031847133758,0,0,0.835443037974684,0,0.188679245283019,0.0160771704180064,0.222972972972973,0.0470219435736677,0,0,0.842105263157895,0,0,0,0.0260586319218241,0,0,0,0,0.707006369426752,0.00940438871473354,0,0,0.123778501628664,0,0,0.174193548387097,0,0,0.981012658227848,0,0,0.81875,0,0.158227848101266,0.0351437699680511,0,0.980519480519481,0.0235690235690236,0,0,0.980707395498392,0,0,1,0,0.987138263665595
"24",0,0,0.121405750798722,0.00952380952380952,0.112462006079027,0,0,0.446254071661238,0,0,0,0.271875,0,0,0.0953846153846154,0,0.10410094637224,0,0,0,0.0132890365448505,0,0.144694533762058,1,0,0,0,0.557324840764331,0,0.73186119873817,0,0,0,0.149532710280374,0.0305810397553517,0.0123839009287926,0.853125,0.039344262295082,0.73394495412844,0,0.0093167701863354,0.104294478527607,0.744408945686901,0.625,0,0,0.00651465798045603,0,0,0.277258566978193,0.0759493670886076,0,0,0,0.764331210191083,0.0923076923076923,0.00611620795107034,0.00955414012738853,0,0,0.122324159021407,0,0.0132890365448505,0.105263157894737,0.64741641337386,0.752321981424149,0.889589905362776,0,0.0923566878980892,0,0,0,0.177777777777778,0,0,0.11854103343465,0,0.16358024691358
"25",0.079734219269103,0,0,0,0,1,0.00321543408360129,0,0,0,0,0,0,0,0,0.00333333333333333,0,0,0,0.0226537216828479,0,0.973333333333333,0,0,1,0.472131147540984,0.506493506493506,0,0.969899665551839,0,0.00318471337579618,0.861842105263158,0.387301587301587,0,0,0,0,0,0,0.981191222570533,0,0,0,0,1,0.0033003300330033,0,0.0733333333333333,0.243421052631579,0,0,0.0192307692307692,0.368243243243243,0.977346278317152,0,0,0,0,0,0.378737541528239,0,0.493288590604027,0,0,0,0,0,0,0,0.0134228187919463,0.073482428115016,0.424749163879599,0,0.0798722044728434,0,0,0.115015974440895,0
"26",0.0806451612903226,0,0,0,0.00923076923076923,0.528358208955224,0.448916408668731,0,0,0,0.5125,0,0.474358974358974,0,0,0.384615384615385,0.00615384615384615,0.377777777777778,0,0.128048780487805,0.448051948051948,0.518272425249169,0,0,0.472131147540984,1,0.210526315789474,0,0.564102564102564,0,0.484375,0.405144694533762,0.177177177177177,0.00308641975308642,0,0.419642857142857,0,0.483333333333333,0,0.527439024390244,0,0.0560747663551402,0,0,0.504672897196262,0.312903225806452,0,0.182108626198083,0.15112540192926,0,0.00628930817610063,0.280487804878049,0.12987012987013,0.492354740061162,0,0,0,0.39873417721519,0,0.157556270096463,0.00606060606060606,0.19620253164557,0,0.00626959247648903,0,0,0,0,0.00313479623824451,0.225806451612903,0.25077399380805,0.149350649350649,0,0.16403785488959,0,0.00906344410876133,0.0553846153846154,0
"27",0.0319488817891374,0,0,0,0,0.513595166163142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524590163934426,0,0,0.506493506493506,0.210526315789474,1,0,0.482428115015974,0,0,0.662460567823344,0.227272727272727,0,0,0,0,0,0,0.493939393939394,0,0,0,0,0.546827794561934,0,0,0.0255591054313099,0.105431309904153,0,0,0,1,0.50609756097561,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0189274447949527,1,0,0.0283018867924528,0,0,0.0375,0
"28",0,0,0.103333333333333,0.0066006600660066,0.460815047021944,0,0,0.354304635761589,0,0,0,0.0961538461538462,0,0,0.0752351097178683,0,0.423566878980892,0.00647249190938511,0,0,0.345394736842105,0,0.315789473684211,0.557324840764331,0,0,0,1,0,0.607142857142857,0,0,0,0.123376623376623,0.0220820189274448,0.275,0.669811320754717,0.32312925170068,0.636075949367089,0,0.00318471337579618,0.136075949367089,0.54635761589404,0.296178343949045,0,0,0,0,0,0.0382165605095541,0.426332288401254,0,0,0,0.691803278688525,0.116129032258065,0,0.0223642172523962,0,0,0.415902140672783,0,0,0.379746835443038,0.515723270440252,0.677215189873418,0.456310679611651,0,0.47741935483871,0,0,0,0.487261146496815,0,0,0.429467084639498,0,0.435897435897436
"29",0.0602006688963211,0,0,0,0,0.996815286624204,0.00958466453674121,0,0,0,0.00317460317460317,0,0.00657894736842105,0,0,0,0,0.0100334448160535,0,0.00641025641025641,0.0066006600660066,0.993243243243243,0,0,0.969899665551839,0.564102564102564,0.482428115015974,0,1,0,0.00641025641025641,0.821428571428571,0.361635220125786,0,0,0.00630914826498423,0,0.0103448275862069,0,0.990384615384615,0,0,0,0,0.996845425867508,0.0100334448160535,0,0.0602006688963211,0.243421052631579,0,0,0.0126582278481013,0.359477124183007,0.996825396825397,0,0,0,0,0,0.361563517915309,0,0.458745874587459,0,0,0,0,0,0,0,0.00336700336700337,0.0626959247648903,0.385906040268456,0,0.0634920634920635,0,0,0.102893890675241,0
"30",0,0,0.248366013071895,0.0844155844155844,0.00634920634920635,0,0,0.527508090614887,0,0,0,0.135646687697161,0,0.0195439739413681,0.195652173913043,0,0.0125,0,0,0,0,0,0.00983606557377049,0.73186119873817,0,0,0,0.607142857142857,0,1,0,0,0,0.0788643533123028,0.128930817610063,0.00615384615384615,0.996913580246914,0.0303030303030303,0.939102564102564,0,0.0220125786163522,0.00946372239747634,0.832258064516129,0.477564102564103,0,0,0.0759075907590759,0,0,0.13968253968254,0.0575079872204473,0,0,0,0.940983606557377,0.228571428571429,0.00923076923076923,0,0,0,0.00617283950617284,0,0.00327868852459016,0.019047619047619,0.800613496932515,0.898089171974522,0.673076923076923,0,0.00617283950617284,0,0,0,0.0647249190938511,0,0.0198019801980198,0.00925925925925926,0,0.0532915360501567
"31",0.191693290734824,0,0,0,0.0521472392638037,0,1,0,0,0,1,0,1,0,0,0.974193548387097,0.0738461538461539,0.983870967741935,0,0.266881028938907,0.540453074433657,0,0.035031847133758,0,0.00318471337579618,0.484375,0,0,0.00641025641025641,0,1,0,0.0679012345679012,0.304487179487179,0,0.5,0,0.66006600660066,0,0,0,0.355769230769231,0,0,0,0.850649350649351,0,0.156862745098039,0.0383386581469649,0,0.0093167701863354,0.496951219512195,0,0,0,0,0,0.91025641025641,0,0,0.0835913312693498,0,0,0.00934579439252336,0,0.0248447204968944,0,0,0.00940438871473354,0.737704918032787,0.256329113924051,0,0,0.159375,0,0.0401234567901235,0.147798742138365,0
"32",0.0524590163934426,0,0,0,0,0.841121495327103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868512110726644,0,0,0.861842105263158,0.405144694533762,0.662460567823344,0,0.821428571428571,0,0,1,0.346875,0,0,0,0,0,0,0.844936708860759,0,0,0,0,0.971518987341772,0,0,0.0657894736842105,0.204545454545455,0,0,0,0.567213114754098,0.87459807073955,0,0,0,0,0,0.562913907284768,0,0.645161290322581,0,0,0,0,0,0,0,0,0.054140127388535,0.574750830564784,0,0.0610932475884244,0,0,0.0946372239747634,0
"33",0.651898734177215,0,0,0,0.0029940119760479,0.385964912280702,0.0720720720720721,0,0,0,0.0461538461538462,0,0.065015479876161,0,0,0.108695652173913,0,0.0181818181818182,0,0.644578313253012,0.0221518987341772,0.390625,0,0,0.387301587301587,0.177177177177177,0.227272727272727,0,0.361635220125786,0,0.0679012345679012,0.346875,1,0,0,0.0441176470588235,0,0.0221518987341772,0,0.375739644970414,0,0.00305810397553517,0,0,0.41566265060241,0.0552147239263804,0,0.705128205128205,0.809230769230769,0,0,0.564179104477612,0.155763239875389,0.391566265060241,0,0,0,0.0304878048780488,0,0.158730158730159,0.00297619047619048,0.217665615141956,0,0,0,0,0,0,0,0.34493670886076,0.790909090909091,0.152380952380952,0,0.791540785498489,0,0.00293255131964809,0.690265486725664,0
"34",0.0382165605095541,0,0.00977198697068404,0.0033112582781457,0.656050955414013,0,0.288461538461538,0.0359477124183007,0,0,0.290220820189274,0.012779552715655,0.291803278688525,0,0.00306748466257669,0.307692307692308,0.717460317460317,0.401294498381877,0,0.0483870967741935,0.025974025974026,0,0.835443037974684,0.149532710280374,0,0.00308641975308642,0,0.123376623376623,0,0.0788643533123028,0.304487179487179,0,0,1,0.00315457413249211,0.0185185185185185,0.0757097791798107,0.0271186440677966,0.106918238993711,0,0,0.933333333333333,0.0448717948717949,0.0222222222222222,0,0.295819935691318,0,0.00333333333333333,0,0.00619195046439629,0.44408945686901,0.103448275862069,0,0,0.153846153846154,0.00625,0,0.401273885350318,0,0,0.715170278637771,0,0,0.551724137931034,0.0489296636085627,0.220125786163522,0.0625,0,0.629392971246006,0.293159609120521,0.00314465408805031,0,0.662337662337662,0.00316455696202532,0,0.675,0.0347003154574132,0.726114649681529
"35",0,0.0445859872611465,0.831210191082803,0.686335403726708,0,0,0,0.372239747634069,0.036036036036036,0,0,0.645259938837921,0,0.337423312883436,0.640718562874252,0,0,0,0.0283018867924528,0,0,0,0,0.0305810397553517,0,0,0,0.0220820189274448,0,0.128930817610063,0,0,0,0.00315457413249211,1,0,0.0538922155688623,0.00326797385620915,0.0579268292682927,0,0.736842105263158,0,0.0685358255451713,0.339393939393939,0,0,0.628125,0,0,0.433846153846154,0,0,0,0,0.0506329113924051,0.704819277108434,0.272455089820359,0,0.0833333333333333,0,0,0,0.111111111111111,0.00606060606060606,0.0943952802359882,0.0357142857142857,0.0339506172839506,0.00298507462686567,0,0,0,0,0.00311526479750779,0,0.411949685534591,0,0,0.00305810397553517
"36",0.053125,0,0,0,0.345345345345345,0,0.481481481481481,0,0,0,0.564814814814815,0,0.479495268138801,0,0,0.412903225806452,0.282674772036474,0.424242424242424,0,0.0972644376899696,0.89375,0,0.188679245283019,0.0123839009287926,0,0.419642857142857,0,0.275,0.00630914826498423,0.00615384615384615,0.5,0,0.0441176470588235,0.0185185185185185,0,1,0,0.812903225806452,0,0,0,0.0962732919254658,0,0,0,0.334384858044164,0,0.110032362459547,0.0307692307692308,0.213414634146341,0.550769230769231,0.263473053892216,0,0,0.009375,0,0,0.452830188679245,0,0,0.276470588235294,0,0,0.483282674772036,0,0.00303951367781155,0,0,0.372670807453416,0.225490196078431,0.172727272727273,0,0.290123456790123,0.0978593272171254,0,0.321533923303835,0.0336391437308868,0.252279635258359
"37",0,0,0.206451612903226,0.016025641025641,0.0119402985074627,0,0,0.633228840125392,0,0,0,0.156739811912226,0,0.0031055900621118,0.13595166163142,0,0.00917431192660551,0,0,0,0,0,0.0160771704180064,0.853125,0,0,0,0.669811320754717,0,0.996913580246914,0,0,0,0.0757097791798107,0.0538922155688623,0,1,0.0262295081967213,0.996996996996997,0,0.00625,0.015527950310559,0.984227129337539,0.506134969325153,0,0,0.00323624595469256,0,0,0.0736196319018405,0.00619195046439629,0,0,0,1,0.176829268292683,0,0,0,0,0.0152439024390244,0,0,0.0153846153846154,0.927927927927928,0.993808049535604,0.801242236024845,0,0.00903614457831325,0,0,0,0.0786163522012579,0,0,0.0118694362017804,0,0.0588235294117647
"38",0.0838926174496644,0,0.0136986301369863,0,0.39047619047619,0,0.664451827242525,0.0202702702702703,0,0,0.696369636963696,0.00333333333333333,0.673333333333333,0,0.0032258064516129,0.595890410958904,0.339805825242718,0.619672131147541,0,0.136212624584718,0.896193771626298,0,0.222972972972973,0.039344262295082,0,0.483333333333333,0,0.32312925170068,0.0103448275862069,0.0303030303030303,0.66006600660066,0,0.0221518987341772,0.0271186440677966,0.00326797385620915,0.812903225806452,0.0262295081967213,1,0.0198675496688742,0,0,0.124590163934426,0.0202020202020202,0.019672131147541,0,0.508474576271186,0,0.101694915254237,0.00334448160535117,0,0.334448160535117,0.334415584415584,0,0,0.0409556313993174,0,0,0.612040133779264,0,0,0.322683706070288,0,0,0.301587301587302,0.0252365930599369,0.0253164556962025,0.0262295081967213,0,0.357377049180328,0.39041095890411,0.18,0,0.298969072164948,0.0759075907590759,0,0.351437699680511,0.0657894736842105,0.236842105263158
