"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78"
"14",0,0.00632911392405063,0.0686274509803922,0.345394736842105,0,0,0,0.0159235668789809,0,0,0,0.0283018867924528,0,1,0.266666666666667,0,0,0,0.00641025641025641,0,0,0,0,0,0,0,0,0,0,0.0130293159609121,0,0,0,0,0.199386503067485,0,0,0,0,0,0.474683544303797,0,0.00323624595469256,0.043343653250774,0,0,0.32258064516129,0,0,0.0940438871473354,0,0,0,0,0.00649350649350649,0.18125,1,0,0.0387096774193548,0,0,0,0.0260586319218241,0,0.00609756097560976,0,0,0,0,0,0,0,0,0,0.00649350649350649,0,0,0
"15",0,0.0398773006134969,0.440251572327044,0.971153846153846,0,0,0,0.0378548895899054,0.0304878048780488,0,0,0.288753799392097,0,0.266666666666667,1,0,0,0,0.04,0,0,0,0,0.0707692307692308,0,0,0,0.0595611285266458,0,0.173913043478261,0,0,0,0.00306748466257669,0.646706586826347,0,0.108761329305136,0,0.105105105105105,0,0.283950617283951,0,0.113846153846154,0.407407407407407,0,0,0.955555555555556,0,0,0.468085106382979,0,0,0,0,0.110410094637224,0.848765432098765,0.160237388724036,0,0.149206349206349,0,0,0,0.129746835443038,0,0.107784431137725,0.0764525993883792,0.0856269113149847,0,0,0,0,0,0.00617283950617284,0,0.0223642172523962,0,0,0.00611620795107034
"16",0.197411003236246,0,0,0,0.0462962962962963,0,0.94888178913738,0,0,0,0.977707006369427,0,0.935064935064935,0,0,1,0.075,0.948387096774194,0,0.244444444444444,0.426174496644295,0,0.0230263157894737,0,0.00333333333333333,0.368589743589744,0,0,0,0,0.954838709677419,0,0.0900621118012422,0.298076923076923,0,0.335483870967742,0,0.582191780821918,0,0,0,0.378640776699029,0,0,0,0.841935483870968,0,0.161812297734628,0.0852459016393443,0,0.00318471337579618,0.419254658385093,0,0,0,0,0,0.883870967741936,0,0,0.0828220858895705,0,0,0,0,0.0220125786163522,0,0,0.00324675324675325,0.758278145695364,0.243670886075949,0,0,0.161812297734628,0,0.0378548895899054,0.171339563862928,0.00319488817891374
"17",0,0,0,0,0.966360856269113,0,0.0683229813664596,0,0,0,0.058641975308642,0,0.0709876543209877,0,0,0.075,1,0.100323624595469,0,0,0.323809523809524,0,0.983974358974359,0.082018927444795,0,0,0,0.404458598726115,0,0.00625,0.0584615384615385,0,0,0.73015873015873,0,0.246200607902736,0.00611620795107034,0.300970873786408,0.046583850931677,0,0,0.70440251572327,0,0,0,0.0623052959501558,0,0,0,0,0.60061919504644,0.0182370820668693,0,0,0.0911949685534591,0,0,0.172523961661342,0,0,0.997014925373134,0,0,0.73374613003096,0,0.124242424242424,0.0123456790123457,0,0.978125,0.0679611650485437,0,0,0.93167701863354,0,0,0.969879518072289,0,0.969135802469136
"18",0.101639344262295,0,0,0,0.0487804878048781,0,0.98705501618123,0,0,0,0.996784565916399,0,0.993464052287582,0,0,0.948387096774194,0.100323624595469,1,0,0.161290322580645,0.46843853820598,0,0.0483870967741935,0,0,0.371428571428571,0,0.00323624595469256,0.0100334448160535,0,0.987096774193548,0,0.0181818181818182,0.381877022653722,0,0.357575757575758,0,0.60655737704918,0.00319488817891374,0,0,0.406451612903226,0,0,0,0.863192182410424,0,0.076158940397351,0.00645161290322581,0,0.00314465408805031,0.419254658385093,0,0,0.00321543408360129,0,0,0.938311688311688,0,0,0.106583072100313,0,0,0.009375,0,0.0337423312883436,0,0,0.0224358974358974,0.763698630136986,0.146031746031746,0,0.012987012987013,0.0490196078431373,0,0.0557275541795666,0.096875,0.019672131147541
"19",0,1,0,0.0559210526315789,0,0,0,0,0.996815286624204,0.117088607594937,0,0,0,0.00641025641025641,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220125786163522,0,0,0,0,0,0.0189274447949527,0,0,0.00638977635782748,0,0,0.121794871794872,0,0,0.0189274447949527,0,0,0,0,0,0.0462962962962963,0.00934579439252336,0,1,0,0,0,0.951298701298701,0,0,0,0,0.260736196319018,0,0,0,0,0,0,0,0,0,0
"20",0.976973684210526,0,0,0,0,0.00304878048780488,0.194174757281553,0,0,0,0.151419558359621,0,0.203333333333333,0,0,0.244444444444444,0,0.161290322580645,0,1,0.0655737704918033,0,0,0,0.0226537216828479,0.0975609756097561,0,0,0.00961538461538462,0,0.189710610932476,0,0.656626506024096,0.0258064516129032,0,0.060790273556231,0,0.0897009966777409,0,0,0,0.0456026058631922,0,0,0,0.359872611464968,0,0.960264900662252,0.847402597402597,0,0,0.746951219512195,0,0.00628930817610063,0,0,0,0.136363636363636,0,0,0,0,0,0,0,0,0,0,0,0.471947194719472,0.886153846153846,0,0,0.955974842767296,0,0,0.96551724137931,0
"21",0.0264900662251656,0,0,0,0.396166134185303,0,0.509803921568627,0,0,0,0.562091503267974,0,0.54,0,0,0.426174496644295,0.323809523809524,0.46843853820598,0,0.0655737704918033,1,0,0.20066889632107,0.00664451827242525,0,0.448051948051948,0,0.335526315789474,0.0066006600660066,0,0.527508090614887,0,0.0221518987341772,0.0162337662337662,0,0.821875,0,0.875432525951557,0,0,0,0.0427631578947368,0,0,0,0.308724832214765,0,0.0709459459459459,0.00335570469798658,0.0836012861736334,0.477124183006536,0.287096774193548,0,0,0.00335570469798658,0,0,0.479865771812081,0,0,0.328125,0,0,0.41042345276873,0,0,0,0,0.431972789115646,0.249134948096886,0.159090909090909,0,0.338815789473684,0.0398671096345515,0,0.348909657320872,0.00641025641025641,0.29126213592233
"22",0.0235690235690236,0,0,0,0,0.99685534591195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.976666666666667,0.518272425249169,0.468852459016393,0,0.989864864864865,0,0,0.858131487889273,0.36875,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0337837837837838,0.166666666666667,0,0,0,0.344370860927152,1,0,0,0,0,0,0.310344827586207,0,0.438538205980066,0,0,0,0,0,0,0,0,0.0490196078431373,0.399305555555556,0,0.0427631578947368,0,0,0.059016393442623,0
"23",0,0,0,0,1,0,0.0253164556962025,0,0,0,0.0258064516129032,0,0.0260586319218241,0,0,0.0230263157894737,0.983974358974359,0.0483870967741935,0,0,0.20066889632107,0,1,0.109324758842444,0,0,0,0.289473684210526,0,0,0.0286624203821656,0,0,0.844936708860759,0,0.166666666666667,0.0128617363344051,0.206081081081081,0.0470219435736677,0,0,0.845394736842105,0,0,0,0.0195439739413681,0,0,0,0,0.579617834394904,0.00940438871473354,0,0,0.100977198697068,0,0,0.161290322580645,0,0,0.981012658227848,0,0,0.75,0,0.139240506329114,0.0159744408945687,0,0.977272727272727,0.0202020202020202,0,0,0.983922829581994,0,0,1,0,0.990353697749196
"24",0,0,0.0638977635782748,0.0126984126984127,0.0851063829787234,0,0,0.381107491856678,0,0,0,0.278125,0,0,0.0707692307692308,0,0.082018927444795,0,0,0,0.00664451827242525,0,0.109324758842444,1,0,0,0,0.5,0,0.649842271293375,0,0,0,0.11214953271028,0.0214067278287462,0.00619195046439629,0.765625,0.019672131147541,0.648318042813456,0,0.0031055900621118,0.0797546012269939,0.702875399361022,0.665625,0,0,0.00325732899022801,0,0,0.330218068535826,0.0569620253164557,0,0,0,0.681528662420382,0.0492307692307692,0,0.00636942675159236,0,0,0.0886850152905199,0,0.0166112956810631,0.0712074303405573,0.537993920972644,0.662538699690402,0.883280757097792,0,0.0605095541401274,0,0,0,0.13015873015873,0,0,0.088145896656535,0,0.114197530864198
"25",0.0498338870431894,0,0,0,0,1,0.00321543408360129,0,0,0,0,0,0,0,0,0.00333333333333333,0,0,0,0.0226537216828479,0,0.976666666666667,0,0,1,0.465573770491803,0.461038961038961,0,0.969899665551839,0,0.00318471337579618,0.855263157894737,0.355555555555556,0,0,0,0,0,0,0.984326018808777,0,0,0,0,1,0.0033003300330033,0,0.05,0.161184210526316,0,0,0.0192307692307692,0.304054054054054,0.980582524271845,0,0,0,0,0,0.308970099667774,0,0.442953020134228,0,0,0,0,0,0,0,0.0134228187919463,0.0575079872204473,0.394648829431438,0,0.0670926517571885,0,0,0.0702875399361022,0
"26",0.0580645161290323,0,0,0,0.00307692307692308,0.525373134328358,0.452012383900929,0,0,0,0.51875,0,0.471153846153846,0,0,0.368589743589744,0,0.371428571428571,0,0.0975609756097561,0.448051948051948,0.518272425249169,0,0,0.465573770491803,1,0.185758513931889,0,0.557692307692308,0,0.49375,0.389067524115756,0.159159159159159,0.00308641975308642,0,0.369047619047619,0,0.483333333333333,0,0.518292682926829,0,0.0716510903426791,0,0,0.498442367601246,0.280645161290323,0,0.137380191693291,0.109324758842444,0,0,0.280487804878049,0.11038961038961,0.495412844036697,0,0,0,0.389240506329114,0,0.128617363344051,0,0.164556962025316,0,0,0,0,0,0,0,0.216129032258065,0.213622291021672,0.146103896103896,0,0.116719242902208,0,0.00604229607250755,0.04,0
"27",0.0191693290734824,0,0,0,0,0.462235649546828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468852459016393,0,0,0.461038961038961,0.185758513931889,1,0,0.431309904153355,0,0,0.61198738170347,0.203030303030303,0,0,0,0,0,0,0.439393939393939,0,0,0,0,0.486404833836858,0,0,0.0159744408945687,0.073482428115016,0,0,0,1,0.466463414634146,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.00946372239747634,1,0,0.0251572327044025,0,0,0.015625,0
"28",0,0,0.06,0.0066006600660066,0.448275862068966,0,0,0.30794701986755,0,0,0,0.0512820512820513,0,0,0.0595611285266458,0,0.404458598726115,0.00323624595469256,0,0,0.335526315789474,0,0.289473684210526,0.5,0,0,0,1,0,0.62012987012987,0,0,0,0.11038961038961,0.0220820189274448,0.253125,0.676100628930818,0.292517006802721,0.655063291139241,0,0,0.110759493670886,0.552980132450331,0.261146496815287,0,0,0,0,0,0.0222929936305732,0.407523510971787,0,0,0,0.688524590163934,0.0741935483870968,0,0.0159744408945687,0,0,0.400611620795107,0,0,0.35126582278481,0.484276729559748,0.674050632911392,0.391585760517799,0,0.451612903225806,0,0,0,0.455414012738854,0,0,0.407523510971787,0,0.397435897435897
"29",0.0334448160535117,0,0,0,0,0.996815286624204,0.00958466453674121,0,0,0,0.00634920634920635,0,0.00657894736842105,0,0,0,0,0.0100334448160535,0,0.00961538461538462,0.0066006600660066,0.989864864864865,0,0,0.969899665551839,0.557692307692308,0.431309904153355,0,1,0,0.00320512820512821,0.811688311688312,0.339622641509434,0,0,0.00630914826498423,0,0.0103448275862069,0,0.990384615384615,0,0,0,0,1,0.0100334448160535,0,0.0334448160535117,0.177631578947368,0,0,0.0126582278481013,0.297385620915033,0.996825396825397,0,0,0,0,0,0.293159609120521,0,0.409240924092409,0,0,0,0,0,0,0,0.00673400673400673,0.0501567398119122,0.355704697986577,0,0.0507936507936508,0,0,0.0643086816720257,0
"30",0,0,0.196078431372549,0.0779220779220779,0,0,0,0.488673139158576,0,0,0,0.0694006309148265,0,0.0130293159609121,0.173913043478261,0,0.00625,0,0,0,0,0,0,0.649842271293375,0,0,0,0.62012987012987,0,1,0,0,0,0.0599369085173502,0.116352201257862,0.00615384615384615,0.996913580246914,0.0202020202020202,0.948717948717949,0,0.0220125786163522,0,0.825806451612903,0.400641025641026,0,0,0.0693069306930693,0,0,0.0952380952380952,0.0575079872204473,0,0,0,0.957377049180328,0.193650793650794,0,0,0,0,0,0,0.00327868852459016,0.0126984126984127,0.760736196319018,0.904458598726115,0.576923076923077,0,0,0,0,0,0.0420711974110032,0,0.0099009900990099,0.00308641975308642,0,0.0344827586206897
"31",0.121405750798722,0,0,0,0.0337423312883436,0,1,0,0,0,1,0,1,0,0,0.954838709677419,0.0584615384615385,0.987096774193548,0,0.189710610932476,0.527508090614887,0,0.0286624203821656,0,0.00318471337579618,0.49375,0,0,0.00320512820512821,0,1,0,0.0555555555555556,0.294871794871795,0,0.425465838509317,0,0.673267326732673,0,0,0,0.365384615384615,0,0,0,0.824675324675325,0,0.107843137254902,0.0319488817891374,0,0,0.460365853658537,0,0,0,0,0,0.907051282051282,0,0,0.0712074303405573,0,0,0,0,0.0217391304347826,0,0,0.00313479623824451,0.704918032786885,0.212025316455696,0,0,0.084375,0,0.0339506172839506,0.10062893081761,0
"32",0.0262295081967213,0,0,0,0,0.822429906542056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858131487889273,0,0,0.855263157894737,0.389067524115756,0.61198738170347,0,0.811688311688312,0,0,1,0.321875,0,0,0,0,0,0,0.835443037974684,0,0,0,0,0.958860759493671,0,0,0.0361842105263158,0.142857142857143,0,0,0,0.504918032786885,0.858520900321543,0,0,0,0,0,0.496688741721854,0,0.6,0,0,0,0,0,0,0,0,0.0382165605095541,0.54485049833887,0,0.0418006430868167,0,0,0.0504731861198738,0
"33",0.639240506329114,0,0,0,0.0029940119760479,0.362573099415205,0.0570570570570571,0,0,0,0.0369230769230769,0,0.0495356037151703,0,0,0.0900621118012422,0,0.0181818181818182,0,0.656626506024096,0.0221518987341772,0.36875,0,0,0.355555555555556,0.159159159159159,0.203030303030303,0,0.339622641509434,0,0.0555555555555556,0.321875,1,0,0,0.0411764705882353,0,0.0221518987341772,0,0.349112426035503,0,0.00305810397553517,0,0,0.38855421686747,0.0337423312883436,0,0.685897435897436,0.772307692307692,0,0,0.585074626865672,0.130841121495327,0.367469879518072,0,0,0,0.0274390243902439,0,0.136507936507936,0.00297619047619048,0.186119873817035,0,0,0,0,0,0,0,0.348101265822785,0.812121212121212,0.142857142857143,0,0.803625377643505,0,0.00293255131964809,0.669616519174041,0
"34",0.0191082802547771,0,0.00977198697068404,0.0033112582781457,0.656050955414013,0,0.278846153846154,0.0326797385620915,0,0,0.280757097791798,0.00638977635782748,0.281967213114754,0,0.00306748466257669,0.298076923076923,0.73015873015873,0.381877022653722,0,0.0258064516129032,0.0162337662337662,0,0.844936708860759,0.11214953271028,0,0.00308641975308642,0,0.11038961038961,0,0.0599369085173502,0.294871794871795,0,0,1,0.00315457413249211,0.0123456790123457,0.0630914826498423,0.0203389830508475,0.0974842767295598,0,0,0.93015873015873,0.0352564102564103,0.0126984126984127,0,0.286173633440514,0,0,0,0.00309597523219814,0.354632587859425,0.0909090909090909,0,0,0.130434782608696,0.003125,0,0.394904458598726,0,0,0.730650154798762,0,0,0.507836990595611,0.0428134556574924,0.20125786163522,0.034375,0,0.635782747603834,0.289902280130293,0.00314465408805031,0,0.675324675324675,0,0,0.678125,0.0126182965299685,0.735668789808917
"35",0,0.0254777070063694,0.843949044585987,0.683229813664596,0,0,0,0.353312302839117,0.018018018018018,0,0,0.608562691131499,0,0.199386503067485,0.646706586826347,0,0,0,0.0220125786163522,0,0,0,0,0.0214067278287462,0,0,0,0.0220820189274448,0,0.116352201257862,0,0,0,0.00315457413249211,1,0,0.0449101796407186,0,0.0457317073170732,0,0.643962848297214,0,0.059190031152648,0.293939393939394,0,0,0.640625,0,0,0.329230769230769,0,0,0,0,0.0506329113924051,0.734939759036145,0.0988023952095808,0,0.0709876543209877,0,0,0,0.065359477124183,0.00303030303030303,0.0943952802359882,0.0327380952380952,0.00925925925925926,0,0,0,0,0,0.00623052959501558,0,0.20125786163522,0,0,0.00305810397553517
"36",0.03125,0,0,0,0.315315315315315,0,0.41358024691358,0,0,0,0.487654320987654,0,0.416403785488959,0,0,0.335483870967742,0.246200607902736,0.357575757575758,0,0.060790273556231,0.821875,0,0.166666666666667,0.00619195046439629,0,0.369047619047619,0,0.253125,0.00630914826498423,0.00615384615384615,0.425465838509317,0,0.0411764705882353,0.0123456790123457,0,1,0,0.735483870967742,0,0,0,0.0869565217391304,0,0,0,0.258675078864353,0,0.0809061488673139,0.0276923076923077,0.292682926829268,0.606153846153846,0.230538922155689,0,0,0.003125,0,0,0.377358490566038,0,0,0.238235294117647,0,0,0.531914893617021,0,0.00303951367781155,0,0,0.335403726708075,0.169934640522876,0.127272727272727,0,0.262345679012346,0.0611620795107034,0,0.289085545722714,0.018348623853211,0.224924012158055
"37",0,0,0.148387096774194,0.016025641025641,0.00895522388059702,0,0,0.601880877742947,0,0,0,0.0940438871473354,0,0,0.108761329305136,0,0.00611620795107034,0,0,0,0,0,0.0128617363344051,0.765625,0,0,0,0.676100628930818,0,0.996913580246914,0,0,0,0.0630914826498423,0.0449101796407186,0,1,0.0163934426229508,0.996996996996997,0,0,0.0124223602484472,0.990536277602524,0.417177914110429,0,0,0,0,0,0.0337423312883436,0.00619195046439629,0,0,0,1,0.128048780487805,0,0,0,0,0.0121951219512195,0,0,0.0123076923076923,0.891891891891892,0.990712074303406,0.686335403726708,0,0.00602409638554217,0,0,0,0.0566037735849057,0,0.00324675324675325,0.00890207715133531,0,0.0402476780185759
"38",0.0402684563758389,0,0.00342465753424658,0,0.355555555555556,0,0.667774086378738,0.0101351351351351,0,0,0.696369636963696,0,0.673333333333333,0,0,0.582191780821918,0.300970873786408,0.60655737704918,0,0.0897009966777409,0.875432525951557,0,0.206081081081081,0.019672131147541,0,0.483333333333333,0,0.292517006802721,0.0103448275862069,0.0202020202020202,0.673267326732673,0,0.0221518987341772,0.0203389830508475,0,0.735483870967742,0.0163934426229508,1,0.0132450331125828,0,0,0.118032786885246,0.0134680134680135,0.00655737704918033,0,0.48135593220339,0,0.0677966101694915,0.00334448160535117,0,0.301003344481605,0.324675324675325,0,0,0.0204778156996587,0,0,0.602006688963211,0,0,0.287539936102236,0,0,0.273015873015873,0.0157728706624606,0.0158227848101266,0.00983606557377049,0,0.327868852459016,0.366438356164384,0.14,0,0.274914089347079,0.033003300330033,0,0.325878594249201,0.0263157894736842,0.217105263157895
"39",0,0,0.130990415335463,0.0222929936305732,0.0364741641337386,0,0,0.559870550161812,0,0,0,0.11875,0,0,0.105105105105105,0,0.046583850931677,0.00319488817891374,0,0,0,0,0.0470219435736677,0.648318042813456,0,0,0,0.655063291139241,0,0.948717948717949,0,0,0,0.0974842767295598,0.0457317073170732,0,0.996996996996997,0.0132450331125828,1,0,0.00946372239747634,0.0335365853658537,0.874617737003058,0.357366771159875,0,0,0,0,0,0.0434782608695652,0.0590062111801242,0,0,0,0.942857142857143,0.10062893081761,0,0.0062111801242236,0,0,0.039039039039039,0,0.00324675324675325,0.0306748466257669,0.811550151975684,0.935185185185185,0.608695652173913,0,0.0344827586206897,0,0,0,0.0757097791798107,0,0.00983606557377049,0.0327380952380952,0,0.0640243902439024
