"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78"
"1",1,0,0,0,0.509493670886076,0.302180685358255,0.692307692307692,0,0,0,0.637254901960784,0,0.716171617161716,0,0,0.754045307443366,0.5,0.701639344262295,0,0.720394736842105,0.526490066225166,0.28956228956229,0.477564102564103,0,0.315614617940199,0.270967741935484,0.284345047923323,0,0.327759197324415,0.00651465798045603,0.693290734824281,0.285245901639344,0.395569620253165,0.452229299363057,0,0.64375,0,0.583892617449664,0,0.279503105590062,0,0.483552631578947,0,0,0.356687898089172,0.75,0,0.280528052805281,0.467105263157895,0,0.467948717948718,0.722741433021807,0.282392026578073,0.316455696202532,0.0166666666666667,0,0,0.561688311688312,0,0.294701986754967,0.489164086687306,0.292207792207792,0,0.391167192429022,0,0.0911949685534591,0,0,0.496732026143791,0.73037542662116,0.334405144694534,0.279863481228669,0.0457516339869281,0.259868421052632,0,0.470031545741325,0.977564102564103,0.0608974358974359
"2",0,1,0.281456953642384,0.516666666666667,0,0,0,0.039344262295082,1,1,0,0.272727272727273,0,0.60126582278481,0.5,0,0,0,1,0,0,0,0,0.00317460317460317,0,0,0,0,0,0.0130293159609121,0,0,0,0,0.503184713375796,0,0.0125786163522013,0,0.00619195046439629,0,0.504854368932039,0,0.279365079365079,0.322784810126582,0,0,0.938511326860841,0,0,0.461783439490446,0,0,0,0,0.00325732899022801,0.511041009463722,0.897196261682243,0,1,0,0,0,0.996666666666667,0,0.289634146341463,0,0.0379746835443038,1,0,0,0,0,0,0,0.47557003257329,0,0,0
"3",0,0.281456953642384,1,0.710526315789474,0.00317460317460317,0,0,0.780730897009967,0.293159609120521,0.281967213114754,0,1,0,0.69281045751634,0.748427672955975,0,0.0219435736677116,0,0.277777777777778,0,0,0,0.00986842105263158,0.699680511182109,0,0,0,0.683333333333333,0,0.758169934640523,0,0,0,0.221498371335505,0.75796178343949,0,0.8,0,0.728434504792332,0,0.769736842105263,0,0.976973684210526,0.964630225080386,0,0,0.400662251655629,0,0,0.778481012658228,0.0261437908496732,0,0,0,0.724832214765101,0.771875,0.381877022653722,0,0.275747508305648,0,0,0,0.286689419795222,0.0833333333333333,1,0.611464968152866,0.727868852459016,0.289808917197452,0.00970873786407767,0,0,0,0.628289473684211,0,0.792763157894737,0.00958466453674121,0,0.587859424920128
"4",0,0.516666666666667,0.710526315789474,1,0.00317460317460317,0,0,0.480392156862745,0.504823151125402,0.495114006514658,0,0.708333333333333,0,0.950657894736842,0.996794871794872,0,0.00940438871473354,0,0.490131578947368,0,0,0,0.00996677740863787,0.431746031746032,0,0,0,0.438943894389439,0,0.480519480519481,0,0,0,0.149006622516556,1,0,0.503205128205128,0,0.452229299363057,0,1,0,0.754152823920266,0.754045307443366,0,0,0.728476821192053,0,0,0.970779220779221,0.00328947368421053,0,0,0,0.443333333333333,0.993589743589744,0.647249190938511,0,0.543046357615894,0,0,0,0.559322033898305,0.0590062111801242,0.710191082802548,0.359872611464968,0.463576158940397,0.521875,0.00961538461538462,0,0,0,0.384615384615385,0,0.983388704318937,0.00636942675159236,0,0.347402597402597
"5",0.509493670886076,0,0.00317460317460317,0.00317460317460317,1,0,0.695652173913043,0.215873015873016,0,0,0.716923076923077,0.00311526479750779,0.689873417721519,0.00303951367781155,0.003003003003003,0.709876543209877,0.981651376146789,0.807926829268293,0,0.684210526315789,0.811501597444089,0,0.993548387096774,0.306990881458967,0,0.338461538461538,0,0.313479623824451,0.00311526479750779,0.247619047619048,0.742331288343558,0,0.0149700598802395,0.761146496815287,0,0.762762762762763,0.214925373134328,0.825396825396825,0.270516717325228,0,0.00309597523219814,0.978260869565217,0.00306748466257669,0.00306748466257669,0,0.700934579439252,0,0.278481012658228,0.0430769230769231,0.00305810397553517,0.984756097560976,0.698507462686567,0,0,0.289719626168224,0.00298507462686567,0,0.843558282208589,0,0,0.996987951807229,0,0,0.925,0.0029673590504451,0.360606060606061,0.26969696969697,0,0.993846153846154,0.706070287539936,0.331306990881459,0,0.382445141065831,0.221183800623053,0.00316455696202532,0.997032640949555,0.48159509202454,0.406832298136646
"6",0.302180685358255,0,0,0,0,1,0.0181268882175227,0,0,0,0.0124223602484472,0,0.0154320987654321,0,0,0.0188087774294671,0,0,0,0.0274390243902439,0,0.987421383647799,0,0,1,0.465671641791045,0.984894259818731,0,0.996815286624204,0,0.0121951219512195,0.981308411214953,0.909356725146199,0,0,0.0119047619047619,0,0,0,0.985207100591716,0,0,0,0,0.996987951807229,0.0155763239875389,0,0.451104100946372,0.873846153846154,0,0,0.018018018018018,0.977635782747604,1,0,0,0,0,0,0.978527607361963,0,0.978125,0,0,0,0,0,0,0,0.0191693290734824,0.425465838509317,0.980582524271845,0,0.501501501501502,0,0,0.346504559270517,0
"7",0.692307692307692,0,0,0,0.695652173913043,0.0181268882175227,1,0,0,0,0.993569131832797,0,0.996784565916399,0,0,0.996805111821086,0.68944099378882,0.938511326860841,0,1,0.872549019607843,0.0163398692810458,0.639240506329114,0,0.022508038585209,0.547987616099071,0.0093167701863354,0,0.0415335463258786,0.00949367088607595,0.990595611285266,0.0130718954248366,0.114114114114114,0.474358974358974,0,0.944444444444444,0,0.903654485049834,0,0.00925925925925926,0,0.713836477987421,0,0,0.0121212121212121,0.996865203761755,0,0.572815533980582,0.142857142857143,0,0.672897196261682,0.993920972644377,0.0129449838187702,0.0245398773006135,0.0161812297734628,0,0,0.866666666666667,0,0.0128205128205128,0.681957186544342,0.0160771704180064,0,0.628398791540785,0,0.0861538461538462,0,0,0.702194357366771,0.990415335463259,0.596875,0.0100334448160535,0.0375,0.503086419753086,0,0.667692307692308,0.681114551083591,0.0595611285266458
"8",0,0.039344262295082,0.780730897009967,0.480392156862745,0.215873015873016,0,0,1,0.0349206349206349,0.0364238410596026,0,0.772727272727273,0,0.423566878980892,0.517350157728707,0,0.25796178343949,0.0612903225806452,0.0420711974110032,0,0.0875420875420875,0,0.295454545454545,0.954397394136808,0,0,0,0.937086092715232,0,0.970873786407767,0,0,0,0.480392156862745,0.520504731861199,0.0156739811912226,0.978056426332288,0.0641891891891892,0.970873786407767,0,0.513245033112583,0.235099337748344,0.775167785234899,0.72258064516129,0,0,0.096989966555184,0,0,0.553125,0.247557003257329,0,0,0,0.937704918032787,0.509615384615385,0.122257053291536,0.12987012987013,0.0364238410596026,0,0.238853503184713,0,0.0440677966101695,0.302547770700637,0.784615384615385,0.878594249201278,0.990384615384615,0.0382165605095541,0.21474358974359,0,0,0,0.903973509933775,0,0.550488599348534,0.25,0,0.876623376623377
"9",0,1,0.293159609120521,0.504823151125402,0,0,0,0.0349206349206349,1,1,0,0.293939393939394,0,0.584097859327217,0.484756097560976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0093167701863354,0,0,0,0,0.498498498498498,0,0.00917431192660551,0,0.00307692307692308,0,0.496951219512195,0,0.3,0.336448598130841,0,0,0.935691318327974,0,0,0.445121951219512,0,0,0,0,0.00319488817891374,0.492354740061162,0.896024464831804,0,1,0,0,0,0.996805111821086,0,0.295180722891566,0,0.0307692307692308,1,0,0,0,0,0,0,0.498412698412698,0,0,0
"10",0,1,0.281967213114754,0.495114006514658,0,0,0,0.0364238410596026,1,1,0,0.277955271565495,0,0.573667711598746,0.45625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00320512820512821,0,0,0,0,0.475609756097561,0,0.00311526479750779,0,0.00316455696202532,0,0.476038338658147,0,0.308681672025723,0.34185303514377,0,0,0.940397350993378,0,0,0.419354838709677,0,0,0,0,0,0.477987421383648,0.87962962962963,0,1,0,0,0,0.99672131147541,0,0.294117647058824,0,0.0284810126582278,1,0,0,0,0,0,0,0.466666666666667,0,0,0
