"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238"
"1",1,0.0534591194968553,0.00307692307692308,0,0.6797583081571,0.129449838187702,0,0,0,0.422619047619048,0.003003003003003,0,0.432601880877743,0.416167664670659,0,0,0,0,0.601190476190476,0.89776357827476,0,0.433224755700326,0.432601880877743,0.666666666666667,0.444099378881988,0.854430379746835,0.0692771084337349,0.905775075987842,0.0838509316770186,0,0.419939577039275,0,0.389380530973451,0.452662721893491,0.00303951367781155,0.389221556886228,0,0.433021806853583,0.148036253776435,0.442771084337349,0.515822784810127,0.440729483282675,0.0149700598802395,0.158536585365854,0,0,0.292168674698795,0.905537459283388,0.425981873111782,0.417445482866044,0,0.113924050632911,0.502994011976048,0,0,0.746913580246914,0.558641975308642,0.0192307692307692,0,0.716012084592145,0.015527950310559,0.417721518987342,0.478964401294498,0.06875,0.140672782874618,0.342592592592593,0.414330218068536,0,0,0.807073954983923,0.16403785488959,0.441358024691358,0.833333333333333,0,0.737654320987654,0.397058823529412,0.0377358490566038,0.410493827160494,0.00638977635782748,0.0965732087227414,0.470948012232416,0.725075528700906,0,0,0.0062111801242236,0,0.386581469648562,0,0.183229813664596,0.411042944785276,0.457055214723926,0.727848101265823,0.142405063291139,0,0.476047904191617,0,0,0,0.417721518987342,0.54858934169279,0,0.610942249240122,0.780254777070064,0,0.574468085106383,0,0,0.255451713395639,0.00917431192660551,0.0125,0,0.231003039513678,0,0.218461538461538,0,0,0,0,0.128654970760234,0.00306748466257669,0,0.43026706231454,0,0,0,0,0.468852459016393,0,0,0,0,0,0,0,0.576802507836991,0.154761904761905,0,0.445820433436532,0.729813664596273,0,0,0,0,0,0.0214067278287462,0.09375,0.0911854103343465,0,0,0,0,0,0,0,0,0,0,0,0.437869822485207,0.749235474006116,0,0,0,0,0,0.406727828746177,0.579439252336449,0.622356495468278,0.465256797583082,0.00308641975308642,0.812883435582822,0,0.134556574923547,0,0,0,0.445121951219512,0,0,0.012987012987013,0,0.115853658536585,0,0.383870967741935,0,0,0,0.781818181818182,0,0,0.391304347826087,0.175925925925926,0.644444444444444,0,0.51875,0,0.412698412698413,0,0.00611620795107034,0,0.414634146341463,0.820987654320988,0,0,0,0,0,0,0.0155763239875389,0.340694006309148,0,0.427272727272727,0.143292682926829,0,0,0.445427728613569,0,0,0,0,0,0.143769968051118,0,0.144117647058824,0,0,0.0211480362537764,0,0.743202416918429,0.086687306501548,0,0,0,0.433021806853583,0,0,0,0.0029940119760479
"2",0.0534591194968553,1,0.745161290322581,0,0.114906832298137,0.86,0,0.0032258064516129,0,0.153125,0.821875,0.784375,0.0555555555555556,0.0920245398773006,0,0,0,0.792332268370607,0.08125,0,0.792207792207792,0.0958904109589041,0.051948051948052,0.0959752321981424,0.090032154340836,0.0189873417721519,0.0377358490566038,0.0914826498422713,0.0285714285714286,0,0.186708860759494,0,0.125,0.0925925925925926,0.623417721518987,0.1,0,0.15210355987055,0.765079365079365,0.158227848101266,0.174342105263158,0.096875,0.815625,0.540192926045016,0,0,0.0679012345679012,0.0805369127516778,0.0410094637223975,0.120521172638436,0,0.517799352750809,0.124203821656051,0.195439739413681,0,0.067524115755627,0.130293159609121,0.840390879478827,0,0.0926517571884984,0.817589576547231,0.0477707006369427,0.0608108108108108,0.0253968253968254,0.823717948717949,0,0.0321543408360129,0.555555555555556,0,0.096989966555184,0.721311475409836,0.0612903225806452,0.032258064516129,0,0.0576923076923077,0.518292682926829,0.832258064516129,0.0438871473354232,0.816666666666667,0.0283018867924528,0.126934984520124,0.0443037974683544,0,0,0.818471337579618,0,0.0463576158940397,0.0420711974110032,0.758064516129032,0.0379746835443038,0.032051282051282,0.0651465798045603,0.824104234527687,0,0.131410256410256,0,0,0,0.119741100323625,0.123778501628664,0,0.176100628930818,0.0163398692810458,0,0.13968253968254,0,0,0.776357827476038,0.761904761904762,0.824675324675325,0,0.75,0,0.0643086816720257,0,0,0,0,0.691842900302115,0.643086816720257,0.747634069400631,0.131498470948012,0,0,0,0,0.0136986301369863,0,0,0,0,0,0,0,0.151612903225806,0.764705882352941,0,0.165605095541401,0.0487012987012987,0.774691358024691,0,0,0,0.729903536977492,0.808176100628931,0.0741935483870968,0.0553846153846154,0,0,0,0,0.77741935483871,0,0,0,0,0,0,0.0939393939393939,0.0949367088607595,0,0.531353135313531,0,0.67515923566879,0,0.0536277602523659,0.146964856230032,0.028125,0.0311526479750779,0.901315789473684,0.0376175548589342,0,0.721003134796238,0,0,0.732484076433121,0.104761904761905,0,0.640625,0.817275747508306,0,0.884375,0,0.450793650793651,0,0.00958466453674121,0,0.0154320987654321,0,0,0.168831168831169,0.809836065573771,0.0963455149501661,0.0323624595469256,0.189542483660131,0,0.176848874598071,0,0.00313479623824451,0.0515151515151515,0.487577639751553,0.0352564102564103,0.109717868338558,0.00643086816720257,0.790322580645161,0,0,0,0.861736334405145,0.545751633986928,0,0.159609120521173,0.761146496815287,0.770700636942675,0,0.0532915360501567,0,0,0.719063545150502,0,0,0.875816993464052,0.0578778135048231,0.898773006134969,0,0,0.842767295597484,0.816720257234727,0.0473186119873817,0.848387096774194,0,0.147798742138365,0.834459459459459,0.0882352941176471,0,0,0,0.794212218649518
"3",0.00307692307692308,0.745161290322581,1,0,0.00920245398773006,0.774509803921569,0,0.118012422360248,0,0,0.941717791411043,0.942424242424242,0,0,0.0456026058631922,0,0,0.950155763239875,0,0,0.955555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828025477707006,0,0,0,0.701219512195122,0,0,0,0.957317073170732,0.593272171253823,0,0,0,0.0166112956810631,0,0,0,0.689542483660131,0,0.224358974358974,0,0.0093167701863354,0,0.939490445859873,0.00302114803625378,0,0.932692307692308,0,0,0,0.751552795031056,0,0,0.787425149700599,0,0.00317460317460317,0.68370607028754,0,0.0031055900621118,0.00632911392405063,0,0.374251497005988,0.912903225806452,0,0.895424836601307,0,0,0,0.0397553516819572,0.0721003134796238,0.90032154340836,0.0698412698412698,0,0.272727272727273,0.683385579937304,0,0,0,0.674922600619195,0,0,0,0.0694006309148265,0.0185185185185185,0,0.00636942675159236,0.0632530120481928,0.0498442367601246,0,0,0,0,0.0793650793650794,0.6125,0.972477064220184,0.951923076923077,0.0451612903225806,0.660550458715596,0.0298507462686567,0,0.0900621118012422,0.00623052959501558,0.0285714285714286,0,0.766272189349112,0.834375,0.972727272727273,0,0,0.0125786163522013,0,0,0,0.0489296636085627,0.00305810397553517,0.0993377483443709,0,0,0,0,0,0.690909090909091,0.0897832817337461,0,0,0.947692307692308,0,0.0868167202572347,0.0373831775700935,0.924528301886792,0.944615384615385,0,0,0,0,0,0,0.971698113207547,0,0,0,0,0,0,0,0.00952380952380952,0,0.780952380952381,0,0.919254658385093,0,0,0,0.00598802395209581,0,0.971518987341772,0.00634920634920635,0,0.745341614906832,0,0.0309597523219814,0.924050632911392,0,0.0809061488673139,0.93167701863354,0.967532467532468,0.100946372239748,0.783950617283951,0,0.386581469648562,0,0.20679012345679,0.0337423312883436,0,0.0560747663551402,0,0,0.721518987341772,0,0.267741935483871,0,0.071875,0,0.00949367088607595,0,0.112759643916914,0.316770186335404,0.0093167701863354,0.18944099378882,0.251533742331288,0.958990536277603,0,0,0.053968253968254,0.904761904761905,0.378125,0.0582822085889571,0,0.713846153846154,0.96,0,0,0,0,0.97411003236246,0.0244648318042813,0,0.753333333333333,0.230283911671924,0.731117824773414,0.0835913312693498,0,0.908536585365854,0.907120743034056,0,0.852664576802508,0.00604229607250755,0.293577981651376,0.89776357827476,0,0,0.0309597523219814,0.0328947368421053,0.908256880733945
"4",0,0,0,1,0,0,0.837920489296636,0,0.978461538461538,0,0,0,0,0,0,0.840625,0.982142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128125,0,0,0,0,0,0,0,0,0,0,0,0,0.994011976047904,0.170731707317073,0,0,0,0,0,0,0,0,0.8328173374613,0,0,0,0.140298507462687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.00297619047619048,0,0,0,0,0,0,0,0,0,0,0.848101265822785,0,0.0615384615384615,0,0.045045045045045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538922155688623,0,0,0.00617283950617284,0.00638977635782748,0.981012658227848,0,0,0,0,0.766467065868264,0.0031055900621118,0.190625,0.855799373040752,0,0,0.0489296636085627,0,0.985074626865672,0.984662576687117,0.993846153846154,0.990853658536585,0,0,0,0,0,0,1,0,0,0,0,0,0,0.996875,0.984423676012461,0.760252365930599,0,0,0.853125,0.984472049689441,0.119122257053292,0.990740740740741,0.789473684210526,0.985207100591716,0,0,0.984894259818731,0,0.984375,0,0.990963855421687,0,0,0,0,0,0,0.147798742138365,0,0.85981308411215,0.0623052959501558,0,0,0,0,0,0,0,0.162162162162162,0,0.74468085106383,0,0,0,0,0.984520123839009,0,0,0,0,0,0,0,0.0646153846153846,0,0,0,0,0,0,0,0.764150943396226,0.0646153846153846,0,0,0,0,0,0,0,0.814465408805031,0,0.166123778501629,0.770392749244713,0,0.0489296636085627,0.726688102893891,0,0,0,0,0.9875,0,0,0,0,0.0507462686567164,0,0,0,0.870253164556962,0,0,0
"5",0.6797583081571,0.114906832298137,0.00920245398773006,0,1,0.197411003236246,0,0,0,0.704477611940298,0.00304878048780488,0,0.114649681528662,0.55786350148368,0,0,0,0,0.263473053892216,0.557993730407524,0,0.61437908496732,0.107936507936508,0.356495468277946,0.606811145510836,0.521604938271605,0.0720720720720721,0.698170731707317,0.0849056603773585,0,0.693939393939394,0,0.646706586826347,0.606606606606607,0.0245398773006135,0.55625,0,0.71608832807571,0.234375,0.677811550151976,0.826086956521739,0.602484472049689,0.018018018018018,0.226993865030675,0,0,0.245341614906832,0.574750830564784,0.104615384615385,0.653250773993808,0,0.150641025641026,0.645061728395062,0,0,0.81055900621118,0.518987341772152,0.0323624595469256,0,0.342424242424242,0.0158730158730159,0.110410094637224,0.121311475409836,0.0709876543209877,0.136645962732919,0.0280373831775701,0.114551083591331,0,0,0.884244372990354,0.241486068111455,0.130841121495327,0.531055900621118,0,0.421052631578947,0.588235294117647,0.0387096774193548,0.104294478527607,0.0257234726688103,0.09375,0.645645645645646,0.398176291793313,0,0,0.0371517027863777,0,0.0846394984326019,0,0.185534591194969,0.115987460815047,0.124223602484472,0.40506329113924,0.263492063492063,0,0.669753086419753,0,0,0,0.592948717948718,0.484177215189873,0,0.905487804878049,0.448275862068966,0,0.90519877675841,0,0,0.34384858044164,0.0125,0.0154798761609907,0,0.306060606060606,0,0.395569620253165,0,0,0,0,0.161290322580645,0.025,0,0.702380952380952,0,0,0,0,0.633898305084746,0,0,0,0,0,0,0,0.842271293375394,0.244712990936556,0,0.697160883280757,0.381538461538462,0,0,0,0,0,0.0275229357798165,0.216129032258065,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0.356707317073171,0.414556962025316,0,0,0,0,0,0.115151515151515,0.846394984326019,0.525525525525526,0.130030959752322,0.0159235668789809,0.71656050955414,0,0.186544342507645,0,0,0,0.607250755287009,0,0,0.0130293159609121,0,0.183229813664596,0,0.501577287066246,0,0,0,0.453416149068323,0,0,0.693037974683544,0.23125,0.9625,0,0.829113924050633,0,0.707006369426752,0,0.0274390243902439,0,0.624615384615385,0.510971786833856,0,0,0,0,0,0,0.0432098765432099,0.547770700636943,0,0.677811550151976,0.226708074534162,0,0,0.114457831325301,0,0,0,0,0,0.203225806451613,0.00955414012738853,0.236363636363636,0,0,0.0518292682926829,0.025,0.403076923076923,0.135646687697161,0,0,0.0292207792207792,0.604361370716511,0,0,0,0.027355623100304
"6",0.129449838187702,0.86,0.774509803921569,0,0.197411003236246,1,0,0.00655737704918033,0,0.0477707006369427,0.848684210526316,0.812903225806452,0,0,0,0,0,0.805280528052805,0,0.0766666666666667,0.816666666666667,0,0,0,0,0.0693069306930693,0,0.166666666666667,0,0,0.054140127388535,0,0.0192307692307692,0,0.683006535947712,0,0,0.0487804878048781,0.746794871794872,0.0357142857142857,0.089041095890411,0,0.840625,0.55663430420712,0,0,0,0.180851063829787,0,0.0132450331125828,0,0.559859154929577,0.0189873417721519,0.169435215946844,0,0.177049180327869,0.0163934426229508,0.870307167235495,0,0,0.837209302325581,0,0,0,0.896774193548387,0,0,0.588607594936709,0,0.180887372013652,0.721311475409836,0,0.103678929765886,0,0.0166112956810631,0.586206896551724,0.863481228668942,0,0.859106529209622,0,0.0191693290734824,0.0514469453376206,0,0,0.855737704918033,0.00328947368421053,0,0.039344262295082,0.839464882943144,0,0,0.0199335548172757,0.783870967741935,0,0.0235690235690236,0,0.00333333333333333,0,0,0.0298013245033113,0,0.242718446601942,0.0745762711864407,0,0.104918032786885,0,0,0.817241379310345,0.798045602605863,0.853242320819113,0,0.877022653721683,0,0,0,0,0,0,0.7375,0.683168316831683,0.777049180327869,0.0315457413249211,0,0,0,0,0.0827586206896552,0,0,0.0103092783505155,0,0,0,0,0.0777027027027027,0.728706624605678,0,0.0365448504983389,0.0535117056856187,0.788961038961039,0,0,0,0.762541806020067,0.843648208469055,0,0,0,0,0,0,0.808580858085809,0,0,0,0,0,0,0,0.0304054054054054,0,0.587030716723549,0,0.696369636963696,0,0,0.063973063973064,0.104761904761905,0,0.935593220338983,0.137704918032787,0,0.700325732899023,0,0,0.760655737704918,0,0,0.67524115755627,0.832752613240418,0,0.993527508090615,0,0.562913907284768,0,0.0161290322580645,0,0.0638977635782748,0,0,0.0493421052631579,0.940397350993378,0.158415841584158,0.0436241610738255,0.0949152542372881,0,0.0506756756756757,0,0,0.0445859872611465,0.435483870967742,0.108910891089109,0.116504854368932,0.0225806451612903,0.816053511705686,0,0,0,0.902684563758389,0.520547945205479,0,0.0363036303630363,0.75,0.801324503311258,0,0,0,0,0.73972602739726,0,0,0.958620689655172,0.06,0.949526813880126,0,0,0.893890675241158,0.843137254901961,0.0550161812297735,0.943708609271523,0,0.141935483870968,0.865051903114187,0,0,0,0,0.831683168316832
"7",0,0,0,0.837920489296636,0,0,1,0,0.81055900621118,0,0,0,0,0,0.0353697749196141,0.977917981072555,0.871641791044776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0.855855855855856,0.350769230769231,0,0,0,0,0,0,0,0,0.984177215189873,0,0,0,0.310030395136778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15527950310559,0,0,0,0,0,0,0,0,0.0331325301204819,0.00315457413249211,0,0.00634920634920635,0,0,0,0,0,0,0,0.957377049180328,0,0.230529595015576,0,0.162162162162162,0,0,0.0122324159021407,0,0,0,0,0,0,0,0,0,0.144200626959248,0,0.0790273556231003,0,0,0.130573248407643,0.0477707006369427,0.858934169278997,0,0,0,0,0.932098765432099,0.175925925925926,0.363057324840764,0.956112852664577,0,0.0849056603773585,0.177914110429448,0,0.81570996978852,0.809375,0.825,0.820987654320988,0,0,0,0,0,0,0.839506172839506,0,0.111111111111111,0,0,0,0,0.854938271604938,0.823343848580442,0.896551724137931,0,0,0.99685534591195,0.809968847352025,0.239747634069401,0.825545171339564,0.941176470588235,0.807926829268293,0,0,0.821212121212121,0,0.834355828220859,0,0.824242424242424,0,0,0,0,0,0,0.273846153846154,0,0.977987421383648,0.240506329113924,0,0,0,0,0,0,0,0.291525423728814,0,0.938650306748466,0,0,0,0.01875,0.81055900621118,0,0,0,0,0,0,0,0.217391304347826,0,0,0,0,0,0,0,0.95253164556962,0.230529595015576,0.0123076923076923,0,0,0.0123456790123457,0,0,0,0.978193146417445,0,0.324590163934426,0.963302752293578,0,0.199395770392749,0.916398713826367,0,0,0,0,0.872274143302181,0,0,0,0,0.18429003021148,0,0,0,0.984276729559748,0.151419558359621,0.0360655737704918,0
"8",0,0.0032258064516129,0.118012422360248,0,0,0.00655737704918033,0,1,0,0,0.0542168674698795,0.0731707317073171,0,0,0.905956112852665,0.0124610591900312,0,0.106707317073171,0,0,0.0830670926517572,0,0,0,0,0,0,0,0,0,0,0.673076923076923,0,0,0.227272727272727,0,0,0,0.0275229357798165,0,0,0,0.0540540540540541,0.208588957055215,0,0.590625,0,0,0,0,0,0.217532467532468,0,0.786833855799373,0,0,0,0.0512820512820513,0.636363636363636,0,0.071875,0,0,0,0,0,0,0.280966767371601,0,0,0.028391167192429,0,0,0.759375,0,0.0120481927710843,0.0796178343949045,0,0.0385852090032154,0,0,0,0.891891891891892,0.959247648902821,0.0308641975308642,0.953560371517028,0,0.824074074074074,0.00319488817891374,0,0,0,0.00313479623824451,0.0445859872611465,0,0.710769230769231,0.956656346749226,0.749244712990937,0,0,0.941358024691358,0,0,0,0,0,0.95583596214511,0.00318471337579618,0.120743034055728,0.067524115755627,0.81733746130031,0.00306748466257669,0.855855855855856,0,0.96551724137931,0.775,0.861198738170347,0,0.029940119760479,0.229102167182663,0.114551083591331,0,0.0457317073170732,0.746835443037975,0.565916398713826,0,0,0.848765432098765,0.732522796352584,0.973856209150327,0,0,0,0,0,0.0210843373493976,0.96875,0,0,0.0950920245398773,0,0.961038961038961,0.794478527607362,0.1198738170347,0.0762195121951219,0,0,0,0,0.0571428571428571,0,0.0934579439252336,0,0,0.682389937106918,0,0.0529595015576324,0,0,0,0,0.321428571428571,0,0.165625,0,0,0,0,0,0.0188087774294671,0,0.659442724458204,0.028125,0,0.69375,0.108626198083067,0,0.961165048543689,0.204334365325077,0.0830670926517572,0.971428571428571,0,0.645484949832776,0.00315457413249211,0.0692771084337349,0.829192546583851,0.962264150943396,0,0.934579439252336,0,0,0,0,0.817891373801917,0,0.947530864197531,0,0.70440251572327,0,0.922848664688427,0.00306748466257669,0,0.87125748502994,0.869969040247678,0.0771604938271605,0.0430769230769231,0.692063492063492,0.922360248447205,0.0224358974358974,0.00323624595469256,0.935779816513762,0,0.0188087774294671,0.10377358490566,0.0188679245283019,0,0.60586319218241,0.0369230769230769,0.124203821656051,0.728658536585366,0.0759493670886076,0.00328947368421053,0.780185758513932,0.0029673590504451,0.966360856269113,0,0.0152439024390244,0.034375,0,0.0124610591900312,0.734756097560976,0.714285714285714,0.0416666666666667,0,0,0.801261829652997,0.908496732026144,0.0489296636085627
"9",0,0,0,0.978461538461538,0,0,0.81055900621118,0,1,0,0,0,0,0,0.00325732899022801,0.819047619047619,0.957831325301205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140575079872204,0,0,0,0,0,0,0,0,0,0,0,0,0.972809667673716,0.177570093457944,0,0,0,0,0,0,0,0,0.823899371069182,0,0,0,0.12874251497006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698412698412698,0,0,0,0,0,0,0,0,0.018018018018018,0,0,0,0,0,0,0,0,0,0,0.825242718446602,0,0.0752351097178683,0,0.0557275541795666,0,0,0.00303951367781155,0,0,0,0,0,0,0,0,0,0,0,0.0449101796407186,0,0,0.0185758513931889,0.019047619047619,0.959876543209877,0,0,0,0,0.764350453172205,0.0188087774294671,0.186119873817035,0.861538461538462,0,0,0.0572289156626506,0,0.984984984984985,0.990825688073395,0.9875,0.984894259818731,0,0,0,0,0,0,0.98159509202454,0,0.0152905198776758,0,0,0,0,0.974921630094044,0.987616099071207,0.78125,0,0,0.836990595611285,0.987654320987654,0.11875,0.99079754601227,0.753846153846154,0.990990990990991,0,0,0.990936555891239,0,0.984615384615385,0,0.997005988023952,0,0,0,0,0,0,0.13677811550152,0,0.84472049689441,0.071875,0,0,0,0,0,0,0,0.14,0,0.732732732732733,0,0,0,0.00308641975308642,0.990963855421687,0,0,0,0,0,0,0,0.059190031152648,0,0,0,0,0,0,0,0.740740740740741,0.0681114551083591,0,0,0,0,0,0,0,0.799382716049383,0,0.162337662337662,0.751515151515151,0,0.0604229607250755,0.723809523809524,0,0,0,0,0.959876543209877,0,0,0,0,0.056379821958457,0,0,0,0.853582554517134,0,0,0
"10",0.422619047619048,0.153125,0,0,0.704477611940298,0.0477707006369427,0,0,0,1,0,0,0.269938650306748,0.880466472303207,0,0,0,0,0.514880952380952,0.422492401215805,0,0.939102564102564,0.239263803680982,0.603448275862069,0.922848664688427,0.51875,0.202985074626866,0.505988023952096,0.181268882175227,0,0.997032640949555,0,0.958456973293769,0.908284023668639,0,0.889908256880734,0,0.984177215189873,0.0857988165680473,1,0.849529780564263,0.937125748502994,0,0.0703363914373089,0,0,0.436746987951807,0.282051282051282,0.211940298507463,0.948170731707317,0,0.00946372239747634,0.964391691394659,0,0,0.469512195121951,0.857142857142857,0,0,0.57910447761194,0,0.224299065420561,0.242811501597444,0.178247734138973,0.0242424242424242,0.0249221183800623,0.223880597014925,0,0,0.532915360501567,0.0646153846153846,0.26219512195122,0.473053892215569,0,0.558282208588957,0.286532951289398,0,0.233846153846154,0,0.203647416413374,0.964601769911504,0.564705882352941,0,0,0,0,0.207430340557276,0,0.0122699386503067,0.22289156626506,0.198170731707317,0.538461538461538,0.239130434782609,0,0.966463414634146,0,0,0,0.969325153374233,0.741741741741742,0,0.610271903323263,0.495412844036697,0,0.780487804878049,0,0,0.0823170731707317,0,0,0,0.0385756676557863,0,0.605341246290801,0,0,0,0,0.00292397660818713,0.0029940119760479,0,1,0,0,0,0,0.663492063492063,0,0,0,0,0,0,0,0.827272727272727,0.079646017699115,0,1,0.563467492260062,0,0,0,0,0,0,0.422712933753943,0.393491124260355,0,0,0,0,0,0,0,0,0,0,0,0.700581395348837,0.53030303030303,0,0,0,0,0,0.256797583081571,0.845201238390093,0.392215568862275,0.225903614457831,0,0.423676012461059,0,0.0302114803625378,0,0,0,0.936746987951807,0,0,0,0,0.0425531914893617,0,0.16358024691358,0,0,0,0.474926253687316,0,0,0.978260869565217,0.0422960725075529,0.73125,0,0.865443425076453,0,0.978461538461538,0,0.0451807228915663,0,0.412121212121212,0.442424242424242,0,0,0,0,0,0,0,0.36875,0,1,0.0783132530120482,0,0,0.231671554252199,0,0,0,0,0,0.0476190476190476,0,0.0804597701149425,0,0,0.0029940119760479,0,0.536363636363636,0,0,0,0,0.925925925925926,0,0,0,0
